"Slice []"	"Time [ns]"	"Distance [mm]"	"Flux_Lines []"	"Mag_B [tesla]"	"coEnergy [J_per_m3]"	"Br []"	"Bt []"
1	2000000000	20.031102	0.035600142300619	0.416673530910798	66323.8261909158	0.410796939525978	-0.0734305209060795
1	2000000000	20.54472	0.0358303780547981	0.46723580487636	87035.8523395911	0.467651648679152	0.00350063908327284
1	2000000000	21.058338	0.0360635138328094	0.445473928755137	78522.6218279165	0.440185920893292	0.00621684003753491
1	2000000000	21.571956	0.0362825664167621	0.402995287338594	65216.3531539142	0.412814971364947	0.00970598206938247
1	2000000000	22.085574	0.0364875868636965	0.340738866876882	47202.8026249408	0.385548007479344	0.0139668801508544
1	2000000000	22.599192	0.0366157832452307	0.205323255534733	18919.7476037591	0.196027189008947	0.0183341405100579
1	2000000000	23.11281	0.0366922501092139	0.106225630100607	3507.30574036648	0.101754886223455	0.0250901710307843
1	2000000000	23.626428	0.0367203330848328	0.0680760801116344	1992.44954101362	0.00762973853176336	0.033520391563378
1	2000000000	24.140046	0.0367615769959269	0.13028856619752	7846.70945461272	0.128982313534786	-0.00844994034521986
1	2000000000	24.653664	0.0368448083418331	0.195015977162458	14855.6569346713	0.195076311305783	-0.022803519015454
1	2000000000	25.167282	0.036961919122905	0.241749606557079	23145.5038563379	0.260899559726455	-0.0389890401878327
1	2000000000	25.6809	0.0370916404015738	0.246793658349774	24708.4006903875	0.241582056636123	-0.0121794977490881
1	2000000000	26.194518	0.0372162447925392	0.244249634442192	23698.4450124321	0.243624417894488	-0.0130116813914254
1	2000000000	26.708136	0.0373418967736224	0.248749873350763	24557.6012544673	0.245656701954165	-0.0152906089632387
1	2000000000	27.221754	0.0374693333199249	0.225139255255972	20145.7550354408	0.233490913856394	0.0707372150064107
1	2000000000	27.735372	0.0375715162623071	0.165415855055322	10720.4735553251	0.16424339785835	0.0186636993823237
1	2000000000	28.24899	0.0376378917047154	0.0941680420185182	3914.89857203209	0.0940766519205941	-0.028267168641061
1	2000000000	28.762608	0.0376690188470571	0.0257286732602098	-63.0328649112452	0.0288794278909093	0.00941648207287477
1	2000000000	29.276226	0.0376654460228507	0.0494263534206499	695.366340995835	-0.0428839854778338	-0.0190938815240335
1	2000000000	29.789844	0.0376248761714028	0.124361920331708	6907.51977426041	-0.115181861584971	-0.04715694965454
1	2000000000	30.303462	0.0375447324143855	0.201160181091371	16307.4638987419	-0.2054379383901	-0.0059613307999625
1	2000000000	30.81708	0.0374382343777707	0.208737349539822	17375.5087781238	-0.209253163083742	-0.00215115163243087
1	2000000000	31.330698	0.0373297910729951	0.212971077822913	18011.8745776954	-0.213012519742073	0.00170286839449033
1	2000000000	31.844316	0.0372194797143264	0.214064132538373	18242.3465302985	-0.214174190197493	-0.0100139090080018
1	2000000000	32.357934	0.037109403858294	0.216455846656771	18595.0763308767	-0.214407504000189	0.00695071502338247
1	2000000000	32.871552	0.036999288677243	0.213019543031189	18132.77982329	-0.214321969865576	0.0256195348110935
1	2000000000	33.38517	0.0368893061765479	0.203541183263197	16666.0541416516	-0.21388549918135	0.0459897792408996
1	2000000000	33.898788	0.0367969931273687	0.150542452281647	9041.70241615605	-0.146610318697364	-0.0400230135738174
1	2000000000	34.412406	0.0367383692009166	0.0905387557801294	3317.14922043981	-0.0816663293364222	-0.0387718500656902
1	2000000000	34.926024	0.0367131019737352	0.0274436261690206	427.021009391702	-0.0167320892232301	-0.0406188356056092
1	2000000000	35.439642	0.036712733311419	0.0136815873969939	128.501912509675	0.0121886926459275	0.00664189020726864
1	2000000000	35.95326	0.0367260750449232	0.040144354839956	634.621068826395	0.0397260682358038	-0.00560762044979251
1	2000000000	36.466878	0.036753502295883	0.0658065303588293	1753.59024673549	0.0670361803080517	-0.0178631775071822
1	2000000000	36.980496	0.0367936898905885	0.0797458154431371	2558.57036723305	0.0821606339137108	0.0118166644058559
1	2000000000	37.494114	0.0368358661351536	0.0823648543418849	2696.98490600549	0.0820490573011674	0.00403396985337517
1	2000000000	38.007732	0.036877950024983	0.0819436880363932	2670.48530735142	0.0818028836211478	-0.00315469113102459
1	2000000000	38.52135	0.0369167467022804	0.0752756657493354	968.519712603506	0.057310105219236	-0.00717210943463265
1	2000000000	39.034968	0.0369340849544345	0.00635043146190574	-141.744466960635	0.0102183206628509	-0.00243458850069528
1	2000000000	39.548586	0.0369272626441484	0.0566174448412769	2426.98204516393	-0.0367613753276186	0.00455954270152204
1	2000000000	40.062204	0.0368836281111354	0.169102034117027	13466.9414124892	-0.183349776444284	-0.0900512483079562
1	2000000000	40.575822	0.0367517429027678	0.333090246871291	44254.8973068962	-0.329932554573496	6.36521915407095E-05
1	2000000000	41.08944	0.0365450196436837	0.468034948789382	85427.3145826474	-0.474723851542367	0.102338350438145
1	2000000000	41.603058	0.0362689524112183	0.56448107874658	128405.403921269	-0.546378169620156	-0.0268322565463545
1	2000000000	42.116676	0.0359845800072201	0.565091091982376	127577.550667044	-0.560908281670596	-0.00803029005604904
1	2000000000	42.630294	0.0356928224449117	0.571351360028002	129685.33305743	-0.575139382375682	0.00952434548229272
1	2000000000	43.143912	0.0353938266118439	0.581523172172673	134703.394033818	-0.589097721714332	0.0258295747056466
1	2000000000	43.65753	0.0351029190530784	0.56840838918411	128564.238415108	-0.566089158631596	0.000756880294338503
1	2000000000	44.171148	0.0348122089228971	0.56669990560529	127837.921546348	-0.565951107215058	-0.00437601527841397
1	2000000000	44.684766	0.0345215326785234	0.576268048193151	132607.811252276	-0.565958598592993	-0.0099504257106587
1	2000000000	45.198384	0.0342342898086627	0.48791515642251	92654.6142837284	-0.496150915527894	-0.0429219115733076
1	2000000000	45.712002	0.0340171653632344	0.351700302947601	50358.4479004301	-0.349310080397088	-0.0370396436028583
1	2000000000	46.22562	0.0338754791277266	0.18712643641	16407.2625532554	-0.202412286667251	-0.0344312817484224
1	2000000000	46.739238	0.0338391626275103	0.0352383678377257	741.8979351101	0.0219184616948021	-0.0480133207564397
1	2000000000	47.252856	0.0338833242713399	0.158743107091823	9985.77441367384	0.150109477542933	-0.0290080281473565
1	2000000000	47.766474	0.033993418843075	0.31927366649636	42653.3450177659	0.278644614369777	-0.0129413724315989
1	2000000000	48.280092	0.0341855977708008	0.414142347905192	64729.9298735162	0.419387248521669	0.136170019556807
1	2000000000	48.79371	0.0343909897991298	0.382558393462513	57062.0100871787	0.379977008001511	-0.000841580312189472
1	2000000000	49.307328	0.0345754910428215	0.27791162813529	40708.8045883095	0.338054014074085	-0.133699239921176
1	2000000000	49.820946	0.0346919685545784	0.0568870082353541	7356.94440986492	0.0459168149112575	-0.0176458280597952
1	2000000000	50.334564	0.0346758322138569	0.120574350210146	2767.67846289352	-0.108935854740417	-0.074683122422027
1	2000000000	50.848182	0.0345798823861176	0.351660212470927	62913.4726295481	-0.264868387962627	-0.131673229369737
1	2000000000	51.3618	0.0343407901892891	0.658426526563616	210884.891331361	-0.913501860967274	-0.277566411272224
1	2000000000	51.875418	0.0338458643258965	0.978922298892165	393356.92540256	-1.01301725784513	-0.0471691545838
1	2000000000	52.389036	0.0333009306067785	1.13372058330328	492162.047557265	-1.10820826879302	0.189456026730706
1	2000000000	52.902654	0.0327120612531279	1.13184063158007	511519.582190026	-1.11691197820028	0.00182280625215472
1	2000000000	53.416272	0.0321388361536427	1.11802071287351	497753.135383504	-1.11522885667103	0.00038342210888485
1	2000000000	53.92989	0.0315664459276263	1.11259375579502	492285.567598638	-1.11366107241607	-0.00106826249080334
1	2000000000	54.443508	0.0309948313562747	1.11542394734112	495009.519375755	-1.11220853248929	-0.00253036002758423
1	2000000000	54.957126	0.0304202660395235	1.12087127190758	499492.708039411	-1.12260104078019	0.0204224931756652
1	2000000000	55.470744	0.0298417519975582	1.13478393311445	512772.234166679	-1.13010594156502	0.0282528119102045
1	2000000000	55.984362	0.0292594048728088	1.1563832885384	533540.937703399	-1.13751368957762	0.0402322568669293
1	2000000000	56.49798	0.028683872962873	1.03942607867115	415441.784931896	-1.03774676602346	-0.126892385162167
1	2000000000	57.011598	0.0282016226389254	0.837144142311724	284336.239261855	-0.839795872616838	-0.0202342037055542
1	2000000000	57.525216	0.0278215399591604	0.633818881148908	182546.246987567	-0.639926371962639	0.0832209408362766
1	2000000000	58.038834	0.0276138114408464	0.325737133460299	59495.2623944974	-0.216895687581038	0.0575230766047253
1	2000000000	58.552452	0.0275645069217831	0.0650391386933134	-164.433258001272	0.0245518616523524	-0.0565244996365025
1	2000000000	59.06607	0.0276386546613772	0.35054360439574	41853.2722935438	0.263793498269547	-0.177001446173305
1	2000000000	59.579688	0.0278423449222731	0.383112928356229	73374.0890038799	0.432611437184164	0.284422835143345
1	2000000000	60.093306	0.0280252444794628	0.290086115380655	33167.6091861545	0.278966041985846	0.0844788765714598
1	2000000000	60.606924	0.0281282979665864	0.158488759933474	9307.42402591809	0.121761705036967	-0.0957582227191986
1	2000000000	61.120542	0.0281546942527554	0.125058864855904	1893.92789298767	-0.0552620218714076	0.133299096112115
1	2000000000	61.63416	0.0280197589196539	0.489708512783385	91643.7676764551	-0.470349627081602	0.082269730196918
1	2000000000	62.147778	0.0276714216174659	0.876081752668529	308289.652764038	-0.886128512615596	0.0627434676298381
1	2000000000	62.661396	0.0271156742767992	1.20127128178377	574671.523291881	-1.20253059803468	-0.0978069040296425
1	2000000000	63.175014	0.0264916134234175	1.22980743724446	601894.472196147	-1.22736404475423	-0.0351734787778073
1	2000000000	63.688632	0.0258550750518867	1.2446483402526	616806.863118849	-1.25111908591072	0.0268141534163955
1	2000000000	64.20225	0.0252076963420756	1.2462019549873	618674.735538753	-1.23073820362265	0.0101028697815638
1	2000000000	64.715868	0.0245770897049711	1.22838647839359	600729.882618336	-1.22485841780197	0.00471507563556066
1	2000000000	65.229486	0.0239494519771879	1.2172023236326	589351.988940487	-1.2191775522917	-0.000714126128374611
1	2000000000	65.743104	0.0233246810820558	1.21149598812479	584022.7859297	-1.21369527381609	-0.00618203228748334
1	2000000000	66.256722	0.0227038844637851	1.2116966785463	582427.731461665	-1.21327933315804	0.00865931140746563
1	2000000000	66.77034	0.022077735836499	1.22853902482258	601973.255024725	-1.22499666610515	-0.00900789233955377
1	2000000000	67.283958	0.0214454588976548	1.26727098714619	644348.718404004	-1.23714163054021	-0.026418921450975
1	2000000000	67.797576	0.0207835335721339	1.21301041127313	585939.423266953	-1.24441477972007	-0.111352889969679
1	2000000000	68.311194	0.0201862362713822	1.08720515221092	470526.129885966	-1.08123070776508	-0.039849486629825
1	2000000000	68.824812	0.019673070301818	0.918144193947637	338101.14020729	-0.916833907547439	0.0260612099239386
1	2000000000	69.33843	0.0192883336259349	0.580575768359351	135771.725556934	-0.533251555465314	-0.0964821823691337
1	2000000000	69.852048	0.0191224343204778	0.159990059931786	10064.2417190743	-0.112783177138929	-0.107706090614066
1	2000000000	70.365666	0.0191724249541497	0.305577322199844	30282.8245145011	0.307365719913552	-0.129568950856151
1	2000000000	70.879284	0.0193536426681838	0.420724405005225	61831.3991670919	0.239475953932252	-0.23940480068262
1	2000000000	71.392902	0.019443552578628	0.272452904310205	19940.9904500369	0.110691774218439	-0.21940016035643
1	2000000000	71.90652	0.0194674098404406	0.0962212901096563	50497.4418768532	-0.017736311457165	-0.202723826013044
1	2000000000	72.420138	0.0193617805380395	0.515915514912571	153785.260517577	-0.579247286242031	-0.3299463983093
1	2000000000	72.933756	0.0189902239012212	0.856247706620971	303773.128060429	-0.866712900200271	-0.0467051474073934
1	2000000000	73.447374	0.0184724042048788	1.15208969346801	497560.773821519	-1.14872208811166	0.25544482190008
1	2000000000	73.960992	0.0178246703439678	1.29846306749372	678737.114045335	-1.23187266490757	0.00515453733034098
1	2000000000	74.47461	0.0171964317950581	1.22793529329586	602292.312919902	-1.21453899805269	-0.0119343191369054
1	2000000000	74.988228	0.0165769822177853	1.19137295704517	562767.199028412	-1.19766160005765	-0.0330080025007096
1	2000000000	75.501846	0.0159660577521503	1.18613558937456	559831.781182505	-1.18652481178615	-0.00137374875722781
1	2000000000	76.015464	0.0153569255518569	1.18606146046098	559722.312798695	-1.18543225355727	-0.000932798036245644
1	2000000000	76.529082	0.0147483325868112	1.18337888633902	557202.310990561	-1.18442507570395	-0.00049989454475784
1	2000000000	77.0427	0.0141402350222981	1.17804577467892	552200.23004904	-1.18350322043096	-7.33453014995599E-05
1	2000000000	77.556318	0.0135373945709829	1.17340628248685	547847.654535545	-1.17219037053106	0.000968950612383563
1	2000000000	78.069936	0.0129352496087363	1.1726147889539	547105.649061349	-1.17256368449457	-0.000257842912810586
1	2000000000	78.583554	0.0123328833465527	1.17556497092515	549873.467001645	-1.17305180759204	-0.00139396967943835
1	2000000000	79.097172	0.0117285925514191	1.19010907509499	558514.349787437	-1.17525999361923	0.00902207670261808
1	2000000000	79.61079	0.0111270611556023	1.16552865482917	541118.022838201	-1.16693323463397	0.0623954161086907
1	2000000000	80.124408	0.0105300517774068	1.08978113463137	485668.963109841	-1.15763127465318	0.122274765540137
1	2000000000	80.638026	0.0100170741835486	0.801519180497851	277239.052262568	-0.76056624262637	-0.038512107674931
1	2000000000	81.151644	0.00973037488804871	0.440998380540385	76898.8131266584	-0.356460454672551	-0.239776925319993
1	2000000000	81.665262	0.00965023057994586	0.140075620406081	5576.76679068544	0.0436916023852359	-0.455044319779765
1	2000000000	82.17888	0.00971047181472414	0.123775400354138	-6887.54581843149	0.0121881317566549	-0.0708933959425964
1	2000000000	82.692498	0.00966537367361539	0.26805030479494	18633.4944014108	-0.188212766788996	-0.200161740889678
1	2000000000	83.206116	0.00951671974329528	0.570334813814309	183248.082549207	-0.391040280301456	-0.327263601046383
1	2000000000	83.719734	0.00919650870169935	0.97953724799206	417560.429005686	-1.07724411085541	-0.0219342872986492
1	2000000000	84.233352	0.00863938280364303	1.07888937073449	469200.100392564	-1.09215571297086	-0.0070372248787413
1	2000000000	84.74697	0.00807464816685295	1.11655845113105	489151.525643439	-1.10687165133932	0.00792162358325173
1	2000000000	85.260588	0.00750410971439807	1.09770565191361	479675.718884183	-1.08983408122284	0.0126963138332534
1	2000000000	85.774206	0.00694417872000998	1.09219686405085	474713.985761084	-1.0905517244169	0.00740637130195942
1	2000000000	86.287824	0.00638383181465879	1.09040466134958	473054.742250329	-1.09145287979928	0.0023488480405193
1	2000000000	86.801442	0.00582297582909136	1.09197300439489	474448.493739844	-1.09253332000197	-0.00247381999645296
1	2000000000	87.31506	0.005262198803304	1.09241563320103	474816.285402155	-1.09211843493545	0.000994727742083458
1	2000000000	87.828678	0.00470108359256809	1.09266672230018	475054.533143663	-1.09286018854386	0.00159427594311119
1	2000000000	88.342296	0.00413956833339163	1.09283460783913	475201.412183909	-1.09367582823314	0.00230952249550943
1	2000000000	88.855914	0.00357859127451478	1.09097814428553	473570.28052411	-1.09133431686116	-0.000745116513260432
1	2000000000	89.369532	0.00301837747505922	1.09046841998259	473145.868843133	-1.09013862495893	-0.00155797019858693
1	2000000000	89.88315	0.00245875169949256	1.09203374378088	474595.038988111	-1.08904479333109	-0.00242877360444214
1	2000000000	90.396768	0.00189534661576576	1.08927050391367	471841.452884429	-1.09601586112135	-0.0217497763682852
1	2000000000	90.910386	0.00133649531185465	1.08128411790355	465454.57006218	-1.08000090205037	0.0252777741899101
1	2000000000	91.424004	0.000786077411131463	1.07111864796667	457644.549260908	-1.06317327741586	0.0735249558558728
1	2000000000	91.937622	0.000255702341581563	0.884247075589842	342467.551379897	-0.909866347552153	-0.158449343598203
1	2000000000	92.45124	-0.000113898037788974	0.654150396626384	170772.089346221	-0.529958590698756	-0.353987970312187
1	2000000000	92.964858	-0.00028936856030125	0.453751181963023	65750.8172598585	-0.154029611701232	-0.57596254724755
1	2000000000	93.478476	-0.000319612284462666	0.251701480359665	37468.3915411785	-0.156816513941259	-0.239647983122954
1	2000000000	93.992094	-0.000478554982862253	0.46299291578973	88612.0833776811	-0.461584755149728	-0.0705776715816129
1	2000000000	94.505712	-0.000793186424193537	0.750430847083192	212466.55510058	-0.762980827651553	0.121317103923632
1	2000000000	95.01933	-0.00125358733127558	0.96162468981247	369991.641605232	-0.960440961450611	-0.073632466679602
1	2000000000	95.532948	-0.00176036809729929	1.01605928659465	410791.728518787	-1.01275997965475	-0.00896332559314542
1	2000000000	96.046566	-0.00229372828731729	1.05552109270964	444533.094943239	-1.06393952766325	0.0555539204638154
1	2000000000	96.560184	-0.00285111104425614	1.08280101732629	468064.90188434	-1.05037460014039	0.00290226239171617
1	2000000000	97.073802	-0.00339099405710386	1.05883834408251	447038.959542522	-1.05193056003474	0.00203834412250808
1	2000000000	97.58742	-0.0039317029629481	1.0502052701997	438305.927521509	-1.05359301996234	0.000399638600330818
1	2000000000	98.101038	-0.00447329629083235	1.05302411662253	441129.816897627	-1.05537687454713	-0.00201204946837513
1	2000000000	98.614656	-0.00501237089106825	1.05067242882657	439232.712354232	-1.04917919241662	0.000863530681629561
1	2000000000	99.128274	-0.00555135967168119	1.0492474163047	438045.331647011	-1.04964507153438	-0.000407697786212808
