"Time [s]"	"Tro [mNewtonMeter]"
0.863000000000001	633.76823352579
0.864000000000001	634.995847085063
0.865000000000001	638.120211100654
0.866000000000001	639.845766198916
0.867000000000001	638.188463964291
0.868000000000001	635.403970487573
0.869000000000001	634.798560586343
0.870000000000001	636.934868861548
0.871000000000001	639.653726375268
0.872000000000001	639.831831513072
0.873000000000001	637.250865593196
0.874000000000001	635.056458958808
0.875000000000001	635.597123131134
0.876000000000001	638.389650620054
0.877000000000001	640.392176564628
0.878000000000001	639.299687409866
0.879000000000001	636.62241721385
0.880000000000001	635.597549108794
0.881000000000001	637.447221053145
0.882000000000001	640.277528820433
0.883000000000001	640.830266475115
0.884000000000001	638.260255331699
0.885000000000001	635.603519751348
0.886000000000001	635.73764428771
0.887000000000001	638.270015107083
0.888000000000001	640.296328035294
0.889000000000001	639.203766359199
0.890000000000001	636.331956213618
0.891000000000001	634.963374808125
0.892000000000001	636.324493949881
0.893000000000001	639.008882663665
0.894000000000001	639.816820111667
0.895000000000001	637.468022049062
0.896000000000001	634.671857488731
0.897000000000001	634.433908248812
0.898000000000001	636.856548261212
0.899000000000001	639.332459797939
0.900000000000001	639.060534153795
0.901000000000001	636.341415800676
0.902000000000001	634.324908985202
0.903000000000001	635.197501510791
0.904000000000001	638.060071784036
0.905000000000001	639.718060800345
0.906000000000001	638.103221316127
0.907000000000001	635.376424446862
0.908000000000001	634.657249041537
0.909000000000001	636.753402321684
0.910000000000001	639.537392113214
0.911000000000001	639.817561447701
0.912000000000001	637.197918295237
0.913000000000001	634.846577346991
0.914000000000001	635.432273672048
0.915000000000001	638.294511932233
0.916000000000001	640.437748002466
0.917000000000001	639.477446501914
0.918000000000001	636.794493937321
0.919000000000001	635.570045827506
0.920000000000001	637.10610814227
0.921000000000001	639.828530862513
0.922000000000001	640.414158964865
0.923000000000001	637.97895998134
0.924000000000001	635.526731494723
0.925000000000001	635.62479864695
0.926000000000001	638.143959193723
0.927000000000001	640.331028786405
0.928000000000001	639.577887489017
0.929000000000001	636.739854228978
0.930000000000001	635.035859746528
0.931000000000001	636.382141918235
0.932000000000001	639.269385891449
0.933000000000001	640.329442675634
0.934000000000001	638.128937060047
0.935000000000001	635.310461901529
0.936000000000001	634.944601728228
0.937000000000001	637.108800438125
0.938000000000001	639.384107775345
0.939000000000001	638.893364758978
0.940000000000001	636.162421220767
0.941000000000001	634.27832200949
0.942000000000001	635.0940705582
0.943000000000001	637.891337925751
0.944000000000001	639.551415345879
0.945000000000001	638.097436447029
0.946000000000001	635.417336008952
0.947000000000001	634.654371131132
0.948000000000001	636.725359393429
0.949000000000001	639.615670967463
0.950000000000001	640.105539615449
0.951000000000001	637.589878240451
0.952000000000001	635.234973527493
0.953000000000001	635.673197094789
0.954000000000001	638.340194336967
0.955000000000001	640.284685087074
0.956000000000001	639.094744004449
0.957000000000001	636.326572762297
0.958000000000001	635.107265128526
0.959000000000001	636.676169480502
0.960000000000001	639.482984344354
0.961000000000001	640.276861759697
0.962000000000001	637.87137302882
0.963000000000001	635.164284855903
0.964000000000001	635.137030012868
0.965000000000001	637.656817864943
0.966000000000001	640.097516341754
0.967000000000001	639.653545664648
0.968000000000001	636.92253740988
0.969000000000001	635.271543709369
0.970000000000001	636.504083566698
0.971000000000001	639.262935940937
0.972000000000001	640.371502440196
0.973000000000001	638.27765557755
0.974000000000001	635.547083403038
0.975000000000001	635.066211643509
0.976000000000001	637.229356463667
0.977000000000001	639.698055864228
0.978000000000001	639.450598518715
0.979000000000001	636.61747588475
0.980000000000001	634.49881559166
0.981000000000001	635.330226058115
0.982000000000001	638.133419302745
0.983000000000001	639.882260409334
0.984000000000001	638.524494164463
0.985000000000001	635.895340738206
0.986000000000001	635.048770838468
0.987000000000001	636.958971539801
0.988000000000001	639.649000561381
0.989000000000001	639.863279957058
0.990000000000001	637.254046802456
0.991000000000001	634.897952054691
0.992000000000001	635.257009485573
0.993000000000001	637.907272463325
0.994000000000001	639.987014352624
0.995000000000001	638.928303535687
0.996000000000001	635.947399077585
0.997000000000001	634.569733057612
0.998000000000001	636.137698479611
0.999000000000001	639.000767183224
1	639.980483925008
1.001	637.923190610839
1.002	635.515514429647
1.003	635.463306288351
1.004	637.919016044739
1.005	640.303936188059
1.006	639.708035336942
1.007	636.933024220056
1.008	635.168854610008
1.009	636.14615829548
1.01	638.902353354223
1.011	640.272061978642
1.012	638.303566055989
1.013	635.477195471521
1.014	635.139182385827
1.015	637.471604253981
1.016	640.091646990274
1.017	640.010507871109
1.018	637.218666981394
1.019	635.101969282292
1.02	635.823556039119
1.021	638.448821694403
1.022	639.956685214032
1.023	638.286661509864
1.024	635.391732107781
1.025	634.377990280102
