"Time [s]"	"Pro [W]"
1.05499999999999	99.0680042307385
1.05599999999999	99.0337824730198
1.05699999999999	98.1843589254516
1.05799999999999	97.4965489649251
1.05899999999999	97.6877658234464
1.05999999999999	98.5245152551573
1.06099999999999	99.0585788750804
1.06199999999999	98.5822695509782
1.06299999999999	97.6762121998361
1.06399999999999	97.3818349694716
1.06499999999999	97.9356149433738
1.06599999999999	98.7748707626306
1.06699999999999	98.9646280767547
1.06799999999999	98.2328897979743
1.06899999999999	97.4533425960579
1.06999999999999	97.4854077284962
1.07099999999999	98.2813231273926
1.07199999999999	98.9702441667019
1.07299999999999	98.7056578702033
1.07399999999999	97.8015942073639
1.07499999999999	97.3231828908933
1.07599999999999	97.7556808249347
1.07699999999999	98.6547560712757
1.07799999999999	99.0355938293576
1.07899999999999	98.3772595449062
1.07999999999999	97.5129110144867
1.08099999999999	97.4160629662114
1.08199999999999	98.1416599685679
1.08299999999999	98.9459369939681
1.08399999999999	98.9336914741387
1.08499999999999	98.1300932411443
1.08599999999999	97.5042640367223
1.08699999999999	97.7805402819562
1.08799999999999	98.6837608829961
1.08899999999999	99.216209469266
1.08999999999999	98.7199148060023
1.09099999999999	97.8430699552586
1.09199999999999	97.6169546891487
1.09299999999999	98.2516787869193
1.09399999999999	99.0770135215262
1.09499999999999	99.1145821142475
1.09599999999999	98.2477300022337
1.09699999999999	97.5326885579618
1.09799999999999	97.7096282947903
1.09899999999999	98.5179319234523
1.09999999999999	99.0737067164603
1.10099999999999	98.6828215052292
1.10199999999999	97.8146441214686
1.10299999999999	97.4410927926059
1.10399999999999	97.9631987611098
1.10499999999999	98.8381824436801
1.10599999999999	99.0263716090759
1.10699999999999	98.2485964280554
1.10799999999999	97.4232413648728
1.10899999999999	97.4291326932114
1.10999999999999	98.2025486596988
1.11099999999999	98.9105628257789
1.11199999999999	98.6675866736688
1.11299999999999	97.728348693735
1.11399999999999	97.1760166244832
1.11499999999999	97.5621629330368
1.11599999999999	98.467792650602
1.11699999999999	98.9003728307115
1.11799999999999	98.3691887385441
1.11899999999999	97.561668062573
1.11999999999999	97.4310416309614
1.12099999999999	98.1683728669402
1.12199999999999	99.0365214734817
1.12299999999999	99.0878761183424
1.12399999999999	98.2770521794843
1.12499999999999	97.6058522391027
1.12599999999999	97.8334291404029
1.12699999999999	98.6838116348379
1.12799999999999	99.2189569018675
1.12899999999999	98.7867793782392
1.12999999999999	97.9533558827717
1.13099999999999	97.676976271939
1.13199999999999	98.2490895384741
1.13299999999999	99.0834130470604
1.13399999999999	99.2095878196666
1.13499999999999	98.4308730507688
1.13599999999999	97.6927655908798
1.13699999999999	97.8253508659668
1.13799999999999	98.6737184182153
1.13899999999999	99.2820580651856
1.13999999999999	98.8661187980303
1.14099999999999	97.8951591135194
1.14199999999999	97.4544202675138
1.14299999999998	97.9161702275788
1.14399999999998	98.7033358261676
1.14499999999998	98.8538072265973
1.14599999999998	98.0640865241494
1.14699999999998	97.243290267151
1.14799999999998	97.2173164381159
1.14899999999998	97.9515290329682
1.14999999999998	98.6767267961633
1.15099999999998	98.5606074430587
1.15199999999998	97.7294426520742
1.15299999999998	97.1837136724172
1.15399999999998	97.5760055430359
1.15499999999998	98.5493264140977
1.15599999999998	99.0896991649942
1.15699999999998	98.5710700102225
1.15799999999998	97.7122843520265
1.15899999999998	97.5210275565965
1.15999999999998	98.1693632728722
1.16099999999998	98.9725699118013
1.16199999999998	98.9678369135864
1.16299999999998	98.1459544889114
1.16399999999998	97.4960497062832
1.16499999999998	97.6961643470394
1.16599999999998	98.5570001250189
1.16699999999998	99.1511973949669
1.16799999999998	98.7931993250492
1.16899999999998	97.9648131945635
1.16999999999998	97.6500242397313
1.17099999999998	98.2310606041496
1.17199999999998	99.1121886542511
1.17299999999998	99.2665825781553
1.17399999999998	98.4556123929206
1.17499999999998	97.6347040333974
1.17599999999998	97.6695629222265
1.17699999999998	98.4357251314453
1.17799999999998	99.0445887994118
1.17899999999998	98.698991174729
1.17999999999998	97.8203396905887
1.18099999999998	97.4164376874864
1.18199999999998	97.8646149229259
1.18299999999998	98.7542271103031
1.18399999999998	99.0462969585779
1.18499999999998	98.3245176528627
1.18599999999998	97.4707071855192
1.18699999999998	97.4028130743604
1.18799999999998	98.1542058112512
1.18899999999998	98.9148384018475
1.18999999999998	98.8142174603273
1.19099999999998	97.9625106436203
1.19199999999998	97.3499898665436
1.19299999999998	97.6214925876396
1.19399999999998	98.4746859122525
1.19499999999998	98.9465837159013
1.19599999999998	98.4720041524291
1.19699999999998	97.6944681629451
1.19799999999998	97.5161823015448
1.19899999999998	98.1907009429426
1.19999999999998	99.0532759627943
1.20099999999998	99.1142048494049
1.20199999999998	98.2921487809872
1.20299999999998	97.5868913750546
1.20399999999998	97.7812177484407
1.20499999999998	98.656759454097
1.20599999999998	99.2426676612787
1.20699999999998	98.8435741876609
1.20799999999998	97.9601021669845
1.20899999999998	97.5948711287975
1.20999999999998	98.0968977992908
1.21099999999998	98.8906021101501
1.21199999999998	98.9964858153355
1.21299999999998	98.2112490186774
1.21399999999998	97.4585232852532
1.21499999999998	97.5031869976129
1.21599999999998	98.2962107765976
1.21699999999998	98.9795177070239
1.21799999999998	98.7411162506671
1.21899999999998	97.8745142643233
1.21999999999998	97.3752917432645
1.22099999999998	97.8128100256295
1.22199999999998	98.7246168328519
1.22299999999998	99.0662878814367
1.22399999999998	98.4007239623924
1.22499999999998	97.5507056290586
1.22599999999998	97.4661209706948
1.22699999999998	98.1691436043236
1.22799999999998	98.8988550268099
1.22899999999998	98.7644449706574
1.22999999999998	97.9367216044666
1.23099999999998	97.3699771327981
1.23199999999998	97.6367177330357
1.23299999999998	98.5095386948277
1.23399999999997	99.0150406524858
1.23499999999997	98.5501564690373
1.23599999999997	97.7263876205941
1.23699999999997	97.5059249962289
1.23799999999997	98.1450201893555
1.23899999999997	99.0082304948537
1.23999999999997	99.1051224991482
1.24099999999997	98.3005767930735
1.24199999999997	97.5914068708119
1.24299999999997	97.7611973173657
1.24399999999997	98.606704402022
1.24499999999997	99.1811344657549
1.24599999999997	98.7702319001588
1.24699999999997	97.8989672825549
1.24799999999997	97.5233496424178
1.24899999999997	98.0142766590394
1.24999999999997	98.8594455246522
1.25099999999997	99.0436019590111
1.25199999999997	98.2671669540438
1.25299999999997	97.4444224327741
1.25399999999997	97.4588737500595
1.25499999999997	98.2394635966807
1.25599999999997	98.9575370293861
1.25699999999997	98.7820732680767
1.25799999999997	97.9292449054276
1.25899999999997	97.4193129355267
1.25999999999997	97.8098285438187
1.26099999999997	98.6740833908477
1.26199999999997	99.0113620678722
1.26299999999997	98.3665479928997
1.26399999999997	97.5334860128398
1.26499999999997	97.3878597901279
1.26599999999997	98.0614456435339
1.26699999999997	98.8502268143516
1.26799999999997	98.8064210274644
1.26899999999997	97.9540084494753
1.26999999999997	97.3018661081372
1.27099999999997	97.5575964674245
1.27199999999997	98.4545740905445
1.27299999999997	99.0374892887463
1.27399999999997	98.6434231425444
1.27499999999997	97.8230852183481
1.27599999999997	97.5320657532585
1.27699999999997	98.1224036722303
1.27799999999997	98.9929878976392
1.27899999999997	99.0882927427141
1.27999999999997	98.2878846014818
1.28099999999997	97.5547630664646
1.28199999999997	97.6490426150276
1.28299999999997	98.4597393907914
1.28399999999997	99.1065114647389
1.28499999999997	98.7746507686881
1.28599999999997	97.8441360762696
1.28699999999997	97.4124886787514
1.28799999999997	97.8983360684066
1.28899999999997	98.7891408094886
1.28999999999997	99.0825901548619
1.29099999999997	98.4295038868285
1.29199999999997	97.6674547872595
1.29299999999997	97.6175455556151
1.29399999999997	98.3515944280241
1.29499999999997	99.0788259422079
1.29599999999997	98.9132545486776
1.29699999999997	98.0901718734876
1.29799999999997	97.5520397348489
1.29899999999997	97.8561554726621
1.29999999999997	98.6972197490716
1.30099999999997	99.0925179572359
1.30199999999997	98.4677821954251
1.30299999999997	97.5862363203345
1.30399999999997	97.4577817723874
1.30499999999997	98.1600870966965
1.30599999999997	98.9597168896361
1.30699999999997	98.9225266015115
1.30799999999997	98.0416049639442
1.30899999999997	97.3613432880019
1.30999999999997	97.5667552673291
1.31099999999997	98.3911856081034
1.31199999999997	98.9002722038581
1.31299999999997	98.4175713651585
1.31399999999997	97.536805741879
1.31499999999997	97.2106546652763
1.31599999999997	97.7341725630292
1.31699999999997	98.6026643210459
1.31799999999997	98.8355538311909
1.31899999999997	98.0862645089728
1.31999999999997	97.3045242337253
1.32099999999997	97.3689842553291
1.32199999999997	98.2228638589987
1.32299999999997	99.0239040334612
1.32399999999996	98.8458260192542
1.32499999999996	98.0013572692784
1.32599999999996	97.5214613048355
1.32699999999996	97.931974715328
1.32799999999996	98.8534435947943
1.32899999999996	99.2497693578916
1.32999999999996	98.6224536736663
1.33099999999996	97.7803604166812
1.33199999999996	97.6660822618264
1.33299999999996	98.3467325992629
1.33399999999996	99.087236059721
1.33499999999996	98.9736805154126
1.33599999999996	98.0817656921239
1.33699999999996	97.4777980224186
1.33799999999996	97.7745321285328
1.33899999999996	98.6524205806948
1.33999999999996	99.1473975048494
1.34099999999996	98.6649622924239
1.34199999999996	97.8454546447173
1.34299999999996	97.6020153018996
1.34399999999996	98.2118445718264
1.34499999999996	99.0035213673942
1.34599999999996	98.9835821553448
1.34699999999996	98.1225389454264
1.34799999999996	97.3952256920662
1.34899999999996	97.534226420578
1.34999999999996	98.3475545518414
1.35099999999996	98.9157625121941
1.35199999999996	98.4861542751531
1.35299999999996	97.5233240374539
1.35399999999996	97.1083457158516
1.35499999999996	97.6130646218807
1.35599999999996	98.4997303577045
1.35699999999996	98.7956381775146
1.35799999999996	98.1341806067155
1.35899999999996	97.3344669998604
1.35999999999996	97.3118873754627
1.36099999999996	98.1148576618947
1.36199999999996	98.9174193959706
1.36299999999996	98.7925169669117
1.36399999999996	97.8899621049003
1.36499999999996	97.3173045584887
1.36599999999996	97.6681138323554
1.36699999999996	98.5667549958803
1.36799999999996	99.0615769222933
1.36899999999996	98.5182275423506
1.36999999999996	97.6534867081472
1.37099999999996	97.4707909851093
1.37199999999996	98.1409208657174
1.37299999999996	99.011100660809
1.37399999999996	99.1105865751867
1.37499999999996	98.3198853598228
1.37599999999996	97.637375333074
1.37699999999996	97.8470287302693
1.37799999999996	98.7302702862693
1.37899999999996	99.3172332740756
1.37999999999996	98.8719625688308
1.38099999999996	97.9608018603077
1.38199999999996	97.6500271984577
1.38299999999996	98.2188055925355
1.38399999999996	99.0476937299851
1.38499999999996	99.144614025719
1.38599999999996	98.2991885156273
1.38699999999996	97.5310620037375
1.38799999999996	97.6289122295614
1.38899999999996	98.4028647875159
1.38999999999996	98.9931499468933
1.39099999999996	98.6559549433448
1.39199999999996	97.76134340364
1.39299999999996	97.3086762626833
1.39399999999996	97.7685836111367
1.39499999999996	98.6644109859872
1.39599999999996	98.9556614013522
1.39699999999996	98.2380816964145
1.39799999999996	97.3642494700959
1.39899999999996	97.2691477067892
1.39999999999996	97.9916068000596
1.40099999999996	98.7528800837689
1.40199999999996	98.6324833152441
1.40299999999996	97.7702188748662
1.40399999999996	97.1828265221779
1.40499999999996	97.4808555147086
1.40599999999996	98.3764550194566
1.40699999999996	98.9076455095264
1.40799999999996	98.4613015057298
1.40899999999996	97.6267247707375
1.40999999999996	97.4045954750281
1.41099999999996	98.068756425242
1.41199999999996	98.9780398449837
1.41299999999996	99.160106969475
1.41399999999996	98.408123294944
1.41499999999995	97.6587619702828
1.41599999999995	97.7802179872126
1.41699999999995	98.6167368195908
1.41799999999995	99.2480719078084
1.41899999999995	98.9274582247316
1.41999999999995	98.1070593793327
1.42099999999995	97.772435378669
1.42199999999995	98.2702311131655
1.42299999999995	99.100398446336
1.42399999999995	99.2935806383704
1.42499999999995	98.5417589878957
1.42599999999995	97.737004728286
1.42699999999995	97.7636656079634
1.42799999999995	98.5560683595743
1.42899999999995	99.2043678857471
1.42999999999995	98.9034351973454
1.43099999999995	97.9919252473022
1.43199999999995	97.4874895142409
1.43299999999995	97.8582652208894
1.43399999999995	98.6261898353803
1.43499999999995	98.8492111792588
1.43599999999995	98.1295655558508
1.43699999999995	97.2789620825543
1.43799999999995	97.1658994099092
1.43899999999995	97.8604043576533
1.43999999999995	98.6360913645508
1.44099999999995	98.5567267382224
1.44199999999995	97.6890464209684
1.44299999999995	97.0544131432631
1.44399999999995	97.34852983994
1.44499999999995	98.2885607660809
1.44599999999995	98.8946741153527
1.44699999999995	98.5144058311974
1.44799999999995	97.7060476198797
1.44899999999995	97.4350626065841
1.44999999999995	98.0063427711988
1.45099999999995	98.8768381937855
1.45199999999995	99.0381862469117
1.45299999999995	98.2879250101081
1.45399999999995	97.5892550875742
1.45499999999995	97.7052751727349
1.45599999999995	98.5534627434464
1.45699999999995	99.2508218822083
1.45799999999995	99.0048263226304
1.45899999999995	98.1820723976712
1.45999999999995	97.7599685427195
1.46099999999995	98.2590921505074
1.46199999999995	99.1779937737461
1.46299999999995	99.4338409043204
1.46399999999995	98.6853451332513
1.46499999999995	97.8479874129042
1.46599999999995	97.8290380549094
1.46699999999995	98.5416382478726
1.46799999999995	99.1519848898459
1.46899999999995	98.8398765774315
1.46999999999995	97.9420937515772
1.47099999999995	97.438293503524
1.47199999999995	97.7699881660961
1.47299999999995	98.5815922138618
1.47399999999995	98.8788053886322
1.47499999999995	98.1945466089837
1.47599999999995	97.3324314527487
1.47699999999995	97.2008256106703
1.47799999999995	97.8881995858946
1.47899999999995	98.6963800618319
1.47999999999995	98.7165656762242
1.48099999999995	97.9277802702633
1.48199999999995	97.2915827342847
1.48299999999995	97.5266051311808
1.48399999999995	98.3908560936299
1.48499999999995	98.9458487895748
1.48599999999995	98.5097179932485
1.48699999999995	97.6727373942654
1.48799999999995	97.3920404199439
1.48899999999995	97.9771913978065
1.48999999999995	98.8762868899205
1.49099999999995	99.0730818285845
1.49199999999995	98.3097571948078
1.49299999999995	97.5358888832812
1.49399999999995	97.6277853218242
1.49499999999995	98.4701799660121
1.49599999999995	99.1988662248694
1.49699999999995	98.9931670280106
1.49799999999995	98.1460745313412
1.49899999999995	97.7034744781452
1.49999999999995	98.1440877998917
1.50099999999995	98.9884956304932
1.50199999999995	99.2339082659328
1.50299999999995	98.5060845228227
1.50399999999995	97.68848979325
1.50499999999995	97.6105606939186
1.50599999999994	98.3324580409784
1.50699999999994	99.0613914325029
1.50799999999994	98.8706609018636
1.50899999999994	97.9746585630751
1.50999999999994	97.4201500073061
1.51099999999994	97.7923408784478
1.51199999999994	98.6664749218346
1.51299999999994	99.0714771741675
1.51399999999994	98.5257005408716
1.51499999999994	97.7107767904501
1.51599999999994	97.5401146626514
1.51699999999994	98.169959712106
1.51799999999994	98.9094932445945
1.51899999999994	98.8259101814707
1.51999999999994	97.9622029769191
1.52099999999994	97.3051766965957
1.52199999999994	97.5027929373097
1.52299999999994	98.347065979898
1.52399999999994	98.9190992269542
1.52499999999994	98.4965396437834
1.52599999999994	97.5965401857907
1.52699999999994	97.2886302768987
1.52799999999994	97.883383357577
1.52899999999994	98.7877753299279
1.52999999999994	99.0151488759518
1.53099999999994	98.3266752180262
1.53199999999994	97.6281124965095
1.53299999999994	97.702276501586
1.53399999999994	98.5015314985285
1.53499999999994	99.1706142085416
1.53599999999994	98.9241988471846
1.53699999999994	98.100886732724
1.53799999999994	97.6403973344871
1.53899999999994	98.0317627273862
1.53999999999994	98.8763900539414
1.54099999999994	99.1852880577042
1.54199999999994	98.4858620259237
1.54299999999994	97.6366986167375
1.54399999999994	97.6041194125111
1.54499999999994	98.3604785652428
1.54599999999994	99.1108151028381
1.54699999999994	98.9615436191183
1.54799999999994	98.0503136410399
1.54899999999994	97.450475399477
1.54999999999994	97.7375664008211
1.55099999999994	98.5467041391088
1.55199999999994	98.9282311745091
1.55299999999994	98.3292965818139
1.55399999999994	97.4682699595869
1.55499999999994	97.2588240858443
1.55599999999994	97.8730330912634
1.55699999999994	98.6815801147785
1.55799999999994	98.7470841849945
1.55899999999994	97.9342058508535
1.55999999999994	97.2406573527862
1.56099999999994	97.4387723097755
1.56199999999994	98.3495772550772
1.56299999999994	99.0519200948903
1.56399999999994	98.7683508231922
1.56499999999994	97.9536981411875
1.56599999999994	97.5809266167759
1.56699999999994	98.1019748306305
1.56799999999994	99.0033521494521
1.56899999999994	99.2084826761574
1.56999999999994	98.4564789752127
1.57099999999994	97.6724573650192
1.57199999999994	97.7104958375196
1.57299999999994	98.4981778494145
1.57399999999994	99.1789730641922
1.57499999999994	98.91906685085
1.57599999999994	97.9772099403209
1.57699999999994	97.4798003323651
1.57799999999994	97.8987418450055
1.57899999999994	98.7664698818433
1.57999999999994	99.1271518731572
1.58099999999994	98.5345095029874
1.58199999999994	97.7461403244441
1.58299999999994	97.6239748689292
1.58399999999994	98.3032149285575
1.58499999999994	99.0326783182
1.58599999999994	98.882286596925
1.58699999999994	98.0377107028069
1.58799999999994	97.4687808869234
1.58899999999994	97.7545257419481
1.58999999999994	98.6163508072595
1.59099999999994	99.0719761602604
1.59199999999994	98.4945714887826
1.59299999999994	97.5783358211698
1.59399999999994	97.3656990940414
1.59499999999994	97.9931424182059
1.59599999999994	98.7962347362258
1.59699999999993	98.8814595171425
1.59799999999993	98.0951386349126
1.59899999999993	97.3727222234695
1.59999999999993	97.5006377469285
1.60099999999993	98.3222423659478
1.60199999999993	98.9310882359365
1.60299999999993	98.5623258066387
1.60399999999993	97.6838905750374
1.60499999999993	97.3071963424619
1.60599999999993	97.8154403717769
1.60699999999993	98.7242647221515
1.60799999999993	99.0297882170868
1.60899999999993	98.3111357822434
1.60999999999993	97.481261531903
1.61099999999993	97.4696595617676
1.61199999999993	98.2571529490659
1.61299999999993	99.0287249664491
1.61399999999993	98.882165938363
1.61499999999993	98.0556693687623
1.61599999999993	97.5384243888385
1.61699999999993	97.9073865391291
1.61799999999993	98.8177786785198
1.61899999999993	99.2500138415212
1.61999999999993	98.6649006468286
1.62099999999993	97.7988690568365
1.62199999999993	97.6517821774017
1.62299999999993	98.3308762068457
1.62399999999993	99.0902438035315
1.62499999999993	99.0126661499898
1.62599999999993	98.1205882820259
1.62699999999993	97.4711820432081
1.62799999999993	97.7266495113952
1.62899999999993	98.5726345108442
1.62999999999993	99.0797873498906
1.63099999999993	98.6086037750767
1.63199999999993	97.7526909747129
1.63299999999993	97.4763765654982
1.63399999999993	98.0853053348918
1.63499999999993	98.9412765059806
1.63599999999993	99.0153240164069
1.63699999999993	98.1841752496548
1.63799999999993	97.406813121216
1.63899999999993	97.4974954481891
1.63999999999993	98.2999290413038
1.64099999999993	98.9219392584067
1.64199999999993	98.5678241808328
1.64299999999993	97.6112994544908
1.64399999999993	97.1344827049544
1.64499999999993	97.5812948614603
1.64599999999993	98.4760813514673
1.64699999999993	98.8381132894076
1.64799999999993	98.246789883679
1.64899999999993	97.4660144131799
1.64999999999993	97.4262053157067
1.65099999999993	98.2346411165812
1.65199999999993	99.0863243625862
1.65299999999993	99.015478296232
1.65399999999993	98.1198827274357
1.65499999999993	97.5000072208464
1.65599999999993	97.8039650232309
1.65699999999993	98.6673250518793
1.65799999999993	99.1321909819975
1.65899999999993	98.5753557862553
1.65999999999993	97.7022884264553
1.66099999999993	97.4930584191591
1.66199999999993	98.1308261291717
1.66299999999993	98.9835830922974
1.66399999999993	99.0890728998857
1.66499999999993	98.3107616515147
1.66599999999993	97.6185697324022
1.66699999999993	97.8258277735463
1.66799999999993	98.727267615342
1.66899999999993	99.3376170843447
1.66999999999993	98.9024226529034
1.67099999999993	97.9743096007185
1.67199999999993	97.6284573106144
1.67299999999993	98.1666109009544
1.67399999999993	98.9720249919244
1.67499999999993	99.0701405305821
1.67599999999993	98.2438988081086
1.67699999999993	97.4719920759976
1.67799999999993	97.5514214470729
1.67899999999993	98.3300287199611
1.67999999999993	98.9675496813496
1.68099999999993	98.7228233060139
1.68199999999993	97.8838772786948
1.68299999999993	97.4131121652895
1.68399999999993	97.859205905966
1.68499999999993	98.7684791529347
1.68599999999993	99.0842553469807
1.68699999999993	98.375499442943
1.68799999999992	97.4878464470679
1.68899999999992	97.364852252011
1.68999999999992	98.0560847638099
1.69099999999992	98.7840584821864
1.69199999999992	98.6410863472677
1.69299999999992	97.7833710586768
1.69399999999992	97.2094823272299
1.69499999999992	97.5159487033091
1.69599999999992	98.4189769189281
1.69699999999992	98.9594077814011
1.69799999999992	98.5499696399093
1.69899999999992	97.7395751835321
1.69999999999992	97.5006265029526
1.70099999999992	98.1506625514344
1.70199999999992	99.0373687473639
1.70299999999992	99.1838686102707
1.70399999999992	98.4082285069598
1.70499999999992	97.6558223852455
1.70599999999992	97.7562879032757
1.70699999999992	98.5580250709967
1.70799999999992	99.1573264298886
1.70899999999992	98.8168138004752
1.70999999999992	97.9966703674512
1.71099999999992	97.6723208987614
1.71199999999992	98.1966221572233
1.71299999999992	99.0554094688867
1.71399999999992	99.2658363221175
1.71499999999992	98.5209284617042
1.71599999999992	97.7095811647022
1.71699999999992	97.7296229936183
1.71799999999992	98.5181156684938
1.71899999999992	99.1637182749988
1.71999999999992	98.8356401286654
1.72099999999992	97.8806825691509
1.72199999999992	97.3646246603055
1.72299999999992	97.7470123869286
1.72399999999992	98.5418098130112
1.72499999999992	98.8062542012826
1.72599999999992	98.1197830708715
1.72699999999992	97.2787779933472
1.72799999999992	97.1673848666312
1.72899999999992	97.8842491854251
1.72999999999992	98.69735177995
1.73099999999992	98.6900168316427
1.73199999999992	97.8826688468576
1.73299999999992	97.2418842520263
1.73399999999992	97.5111057837695
1.73499999999992	98.442688588275
1.73599999999992	99.0396459294076
1.73699999999992	98.6349758729349
1.73799999999992	97.7884034823492
1.73899999999992	97.5002635117965
1.73999999999992	98.0863382416039
1.74099999999992	98.9434077432088
1.74199999999992	99.0761903294
1.74299999999992	98.3090278094197
1.74399999999992	97.5954159590543
1.74499999999992	97.7005442556216
1.74599999999992	98.5397355022657
1.74699999999992	99.2181552434759
1.74799999999992	98.9476425907787
1.74899999999992	98.116337073127
1.74999999999992	97.7036284200716
1.75099999999992	98.1812094393305
1.75199999999992	99.064276712682
1.75299999999992	99.2997647006807
1.75399999999992	98.5431550230135
1.75499999999992	97.7114486600096
1.75599999999992	97.708820835407
1.75699999999992	98.4531598356776
1.75799999999992	99.0925145385215
1.75899999999992	98.8014487315754
1.75999999999992	97.9207489835137
1.76099999999992	97.4218574074537
1.76199999999992	97.7541605334685
1.76299999999992	98.5763786304241
1.76399999999992	98.8929120361456
1.76499999999992	98.2244389034718
1.76599999999992	97.3649418276358
1.76699999999992	97.2343036081058
1.76799999999992	97.9297121939345
1.76899999999992	98.7439976522715
1.76999999999992	98.7621173273122
1.77099999999992	97.9659507484973
1.77199999999992	97.3147212564521
1.77299999999992	97.5487032669126
1.77399999999992	98.4383328086817
1.77499999999992	99.0052107637997
1.77599999999992	98.5705135952922
1.77699999999992	97.7201884478477
1.77799999999991	97.4122964154522
1.77899999999991	97.9855033560226
1.77999999999991	98.8792307304111
1.78099999999991	99.0650707726126
1.78199999999991	98.2915669091859
1.78299999999991	97.5149513848214
1.78399999999991	97.6048810657621
1.78499999999991	98.4468243185669
1.78599999999991	99.1613307208771
1.78699999999991	98.9378259278147
1.78799999999991	98.0836566984052
1.78899999999991	97.6245236299225
1.78999999999991	98.0599023254927
1.79099999999991	98.9106512143369
1.79199999999991	99.1576726454432
1.79299999999991	98.4434138458118
1.79399999999991	97.6384007877276
1.79499999999991	97.5640040620103
1.79599999999991	98.2709274860076
1.79699999999991	98.9937770837892
1.79799999999991	98.8240403666754
1.79899999999991	97.9378765639017
1.79999999999991	97.3718810691662
1.80099999999991	97.7354368941238
1.80199999999991	98.6514525770243
1.80299999999991	99.1000915211613
1.80399999999991	98.5574762189009
1.80499999999991	97.7255298179103
1.80599999999991	97.5215854494057
1.80699999999991	98.1414205286892
1.80799999999991	98.9090388617183
1.80899999999991	98.8567751823487
1.80999999999991	98.0064708975648
1.81099999999991	97.3390841914701
1.81199999999991	97.5178930319411
1.81299999999991	98.3625942484518
1.81399999999991	98.9554993562564
1.81499999999991	98.5445826866922
1.81599999999991	97.621553806899
1.81699999999991	97.2758831386644
1.81799999999991	97.8553474668152
1.81899999999991	98.8033996590399
1.81999999999991	99.0703519275093
1.82099999999991	98.3772755748279
1.82199999999991	97.6475105540927
1.82299999999991	97.6693399172386
1.82399999999991	98.4494732726107
1.82499999999991	99.1369042489635
1.82599999999991	98.9031209856913
1.82699999999991	98.0832714578846
1.82799999999991	97.6125099024824
1.82899999999991	97.9852016009589
1.82999999999991	98.8325613617158
1.83099999999991	99.1554779675093
1.83199999999991	98.4654069097891
1.83299999999991	97.5989412807347
1.83399999999991	97.530159932856
1.83499999999991	98.282461872146
1.83599999999991	99.0573401814512
1.83699999999991	98.9308548734438
1.83799999999991	98.0195460262464
1.83899999999991	97.4007801617398
1.83999999999991	97.679191369843
1.84099999999991	98.5053129571388
1.84199999999991	98.9252063818452
1.84299999999991	98.351170219653
1.84399999999991	97.4861922465554
1.84499999999991	97.2542394996488
1.84599999999991	97.8481287994604
1.84699999999991	98.6752253032079
1.84799999999991	98.7830933026844
1.84899999999991	97.9733105993317
1.84999999999991	97.2325011697724
1.85099999999991	97.3721403194331
1.85199999999991	98.262220191333
1.85299999999991	99.0009707053256
1.85399999999991	98.718802020779
1.85499999999991	97.8570989856924
1.85599999999991	97.448328509665
1.85699999999991	97.9277742006687
1.85799999999991	98.8415184081649
1.85899999999991	99.1244463878172
1.85999999999991	98.4037861381345
1.86099999999991	97.5867901590404
1.86199999999991	97.5612871598956
1.86299999999991	98.3120285127154
1.86399999999991	99.0482084699261
1.86499999999991	98.8869781939197
1.86599999999991	97.9858124183155
1.86699999999991	97.435937272685
1.86799999999991	97.7930528436541
1.8689999999999	98.6925412233781
1.8699999999999	99.1595627389634
1.8709999999999	98.6393594950858
1.8719999999999	97.8382054686892
1.8729999999999	97.657953207736
1.8739999999999	98.321359596131
1.8749999999999	99.1130962290595
1.8759999999999	99.0430292319098
1.8769999999999	98.173738431694
1.8779999999999	97.5099502803817
1.8789999999999	97.727314219739
1.8799999999999	98.5772385336767
1.8809999999999	99.0908857435728
1.8819999999999	98.5676988953503
1.8829999999999	97.628240778474
1.8839999999999	97.3273759030142
1.8849999999999	97.8902111385185
1.8859999999999	98.711536613812
1.8869999999999	98.8567207262508
1.8879999999999	98.1289938859832
1.8889999999999	97.4020600457482
1.8899999999999	97.4715297748854
1.8909999999999	98.279457703884
1.8919999999999	98.9455508119273
1.8929999999999	98.6455827701166
1.8939999999999	97.7477045115836
1.8949999999999	97.2882348151571
1.8959999999999	97.7177194150025
1.8969999999999	98.6085351433311
1.8979999999999	98.9743583808766
1.8989999999999	98.3163378104117
1.8999999999999	97.4639037238004
1.9009999999999	97.3639062867375
1.9019999999999	98.0843039321581
1.9029999999999	98.8900438590322
1.9039999999999	98.8710136510502
1.9049999999999	98.0465758540239
1.9059999999999	97.4254890024226
1.9069999999999	97.7208290488437
1.9079999999999	98.6293713948809
1.9089999999999	99.1702847930151
1.9099999999999	98.6785042010294
1.9109999999999	97.7867181879064
1.9119999999999	97.5464133168902
1.9129999999999	98.1830203823199
1.9139999999999	99.0347272300526
1.9149999999999	99.1055082713149
1.9159999999999	98.2505007462697
1.9169999999999	97.5314489793458
1.9179999999999	97.709605395175
1.9189999999999	98.5409385150086
1.9199999999999	99.1249909748078
1.9209999999999	98.7469117649059
1.9219999999999	97.8605090333469
1.9229999999999	97.4753263980982
1.9239999999999	98.0056348211001
1.9249999999999	98.8919819627818
1.9259999999999	99.110541882139
1.9269999999999	98.365937894101
1.9279999999999	97.5255951177747
1.9289999999999	97.4960872563878
1.9299999999999	98.2427052649129
1.9309999999999	98.9164666518276
1.9319999999999	98.6454961774683
