"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.41599999999995	-526.48158047646	303.134324896118	208.526067926448
1.41699999999995	-495.464395510558	425.666692288083	75.4743591221803
1.41799999999995	-418.295593420761	495.031070957084	-80.9735225597483
1.41899999999995	-280.393850797389	516.621546692959	-235.953145268417
1.41999999999995	-110.697231231303	480.535025466891	-385.137632726413
1.42099999999995	50.2236878849205	409.644225909775	-483.230861945374
1.42199999999995	204.345718392689	316.979985618726	-529.628225261912
1.42299999999995	345.759610030178	191.450657189732	-527.083199165198
1.42399999999995	437.789405997315	27.6634259809241	-474.066954438881
1.42499999999995	489.628196174075	-152.236098173703	-366.129009558862
1.42599999999995	512.945579001614	-305.373087519555	-194.9099281365
1.42699999999995	481.480229606228	-421.651391222435	-53.3869997043617
1.42799999999995	409.750892820946	-503.866969854044	97.1869508797352
1.42899999999995	292.209572652959	-534.699648946308	238.420138502675
1.42999999999995	123.065264024489	-506.531080577312	364.626253962131
1.43099999999995	-45.9735785423288	-414.080583484881	469.652850793616
1.43199999999995	-205.315949691826	-286.993377897945	524.459900083934
1.43299999999995	-351.320460603915	-166.836931178594	521.020709998972
1.43399999999995	-455.041389653375	-24.2557976590074	474.369597607299
1.43499999999995	-508.44620972558	133.612673194212	383.395126271138
1.43599999999995	-512.283724315469	287.162802500026	220.561178669624
1.43699999999995	-457.095940053833	425.070492840583	52.1053468375525
1.43799999999995	-381.180471289853	503.775942024446	-102.551453617512
1.43899999999995	-277.638464883524	531.782253947063	-254.981184512356
1.43999999999995	-143.025442234558	518.984577112366	-382.713027179653
1.44099999999995	32.4004675912068	444.298153996247	-459.053741153196
1.44199999999995	205.458036729841	313.874169601569	-501.089914024931
1.44299999999995	348.930743893852	145.759413495985	-504.7417113463
1.44399999999995	449.390284664623	2.66066065587345	-459.1719765928
1.44499999999995	520.403444302441	-145.910437353661	-374.032095477404
1.44599999999995	534.559923242042	-283.536085664845	-247.55472685612
1.44699999999995	484.798866173269	-400.152287319594	-65.2343630779011
1.44799999999995	377.763585788781	-489.370901997611	102.233249835999
1.44899999999995	246.766044216064	-525.997579784417	252.461528247859
1.44999999999995	118.798178415437	-509.51536543678	389.683823114366
1.45099999999995	-29.6559000582313	-449.017045975692	478.193809833945
1.45199999999995	-182.359001453573	-341.744586727992	519.346600404222
1.45299999999995	-332.573975696468	-165.495552924186	504.14956837598
1.45399999999995	-456.640634690424	-2.07330652440962	430.835658176584
1.45499999999995	-518.869406812155	153.133504509553	346.728774319782
1.45599999999995	-531.121833904932	303.52879200866	233.933790259129
1.45699999999995	-499.687880756822	416.071758783582	88.3332303200388
1.45799999999995	-410.50186178045	475.964043357374	-91.4585731180937
1.45899999999995	-259.371699346877	508.47689837794	-254.671321763942
1.45999999999995	-102.120768186416	492.008818516209	-388.383521698308
1.46099999999995	49.0454783116576	435.005386609444	-479.558949549792
1.46199999999995	195.222868985604	336.955383602878	-531.759357774769
1.46299999999995	325.988006194248	190.136863531613	-527.910636500539
1.46399999999995	434.67928847224	9.44252996079498	-455.866523604114
1.46499999999995	510.811133394067	-157.238274895454	-329.173654388224
1.46599999999995	526.715922577313	-303.715797724486	-204.559817763345
1.46699999999995	493.975505626505	-426.618374337507	-71.5904816276736
1.46799999999995	417.612827324273	-497.778363832297	82.7601051940476
1.46899999999995	286.114508254356	-520.321901391366	233.875282688011
1.46999999999995	105.686653806533	-481.418981060373	383.46650204736
1.47099999999995	-50.1183840346022	-406.323030223359	484.014320903621
1.47199999999995	-204.936301064629	-312.634806749812	528.543477642786
1.47299999999995	-348.347195003653	-188.476143760874	525.889204805745
1.47399999999995	-442.245877137479	-32.4727998857417	478.322327253327
1.47499999999995	-488.869739579499	152.20409835855	366.780241701508
1.47599999999995	-509.441739218228	304.319953043348	197.517156690324
1.47699999999995	-476.29883096589	420.844023567053	52.3085932644307
1.47799999999995	-405.131742805943	503.499674598485	-98.9459656032139
1.47899999999995	-292.440707660034	534.467230190404	-242.244012113773
1.47999999999995	-128.877419256997	510.95806704184	-364.950593169964
1.48099999999995	44.3526542685304	423.580045203009	-461.882826478459
1.48199999999995	205.949511699945	286.852051129951	-520.047662665442
1.48299999999995	348.413298648058	160.348833888449	-519.5605750947
1.48399999999995	454.359995146676	19.3472454458996	-472.444181221544
1.48499999999995	513.101785178539	-132.953659717108	-380.887399130846
1.48599999999995	518.957428342228	-280.125548902912	-230.754209218952
1.48699999999995	458.810311313449	-420.958280820916	-55.2059270230671
