"Time [s]"	"SolidLoss [kW]"	"StrandedLossR [kW]"
1.43099999999995	0.384699304380829	0.520497678688159
1.43199999999995	0.428206332919433	0.624467110948052
1.43299999999995	0.390669992018389	0.590381128524212
1.43399999999995	0.314174712073067	0.462921494172371
1.43499999999995	0.28698480127478	0.37225339861622
1.43599999999995	0.343735874637353	0.451881092665098
1.43699999999995	0.424011774389996	0.59315317611039
1.43799999999995	0.435014455297976	0.632767652507015
1.43899999999995	0.37351559234975	0.558306661220688
1.43999999999995	0.303536508157431	0.416797208896307
1.44099999999995	0.314313585201316	0.401244514710033
1.44199999999995	0.377857200399955	0.506012585886932
1.44299999999995	0.439553996458851	0.632342949242498
1.44399999999995	0.431300107872637	0.633550031531111
1.44499999999995	0.356437583717884	0.513785832802916
1.44599999999995	0.306743905198978	0.403013309695641
1.44699999999995	0.357934984597397	0.454499172150099
1.44799999999995	0.419627278863137	0.573477006935398
1.44899999999995	0.45446084348436	0.659475923796227
1.44999999999995	0.404681515548587	0.598547755188352
1.45099999999995	0.33094008735173	0.468015369617275
1.45199999999995	0.312414046275164	0.393816522381661
1.45299999999995	0.3786853212891	0.495871737072097
1.45399999999995	0.452587632137635	0.630191415115626
1.45499999999995	0.444723037447618	0.644648672787872
1.45599999999995	0.371975563663186	0.547945987605741
1.45699999999995	0.314948402550528	0.423006555681821
1.45799999999995	0.339609191584958	0.435128374193046
1.45899999999995	0.402619674490145	0.55518655844613
1.45999999999995	0.440211172873888	0.639768325659626
1.46099999999995	0.404291884179167	0.595736629695608
1.46199999999995	0.321279654706566	0.458986119808338
1.46299999999995	0.300210348042739	0.386842219759072
1.46399999999995	0.354226248442436	0.460578049613412
1.46499999999995	0.419203099913587	0.59271019313483
1.46599999999995	0.420080023424333	0.628246675166499
1.46699999999995	0.350666296249859	0.526640551347968
1.46799999999995	0.293511477208769	0.406032920758472
1.46899999999995	0.311334986921707	0.396725601228591
1.46999999999995	0.388789269022906	0.531956419081139
1.47099999999995	0.432422772858845	0.621981746686561
1.47199999999995	0.39691786031634	0.591763057741885
1.47299999999995	0.32254396313228	0.473002585646094
1.47399999999995	0.289926692531331	0.375613003007182
1.47499999999995	0.338155978998876	0.439178836379261
1.47599999999995	0.411398498098822	0.583901374782479
1.47699999999995	0.432505420859361	0.635420577920486
1.47799999999995	0.376892854514359	0.555030418016478
1.47899999999995	0.307339979877901	0.432414966134235
1.47999999999995	0.322305396560765	0.412573328743696
1.48099999999995	0.379273028884252	0.499756841489736
1.48199999999995	0.439019151934464	0.626707219271131
1.48299999999995	0.421851040074953	0.627804175491295
1.48399999999995	0.349933236268932	0.516401019166452
