"Time [s]"	"FluxLinkage(Phase_A) [Wb]"	"FluxLinkage(Phase_C) [Wb]"	"FluxLinkage(Phase_B) [Wb]"
1.43499999999995	0.105460292113329	-1.52022899035655	1.40487178446551
1.43599999999995	-0.40682343220214	-1.23306618785652	1.62543296313513
1.43699999999995	-0.863919372255973	-0.807995695015937	1.67753830997269
1.43799999999995	-1.24509984354583	-0.304219752991492	1.57498685635518
1.43899999999995	-1.52273830842935	0.227562500955571	1.32000567184282
1.43999999999995	-1.66576375066391	0.746547078067937	0.937292644663166
1.44099999999995	-1.6333632830727	1.19084523206418	0.47823890350997
1.44199999999995	-1.42790524634286	1.50471940166575	-0.0228510105149609
1.44299999999995	-1.07897450244901	1.65047881516174	-0.527592721861261
1.44399999999995	-0.629584217784386	1.65313947581761	-0.986764698454061
1.44499999999995	-0.109180773481945	1.50722903846395	-1.36079679393146
1.44599999999995	0.425379149760097	1.22369295279911	-1.60835152078758
1.44699999999995	0.910178015933366	0.823540665479511	-1.67358588386549
1.44799999999995	1.28794160172215	0.3341697634819	-1.57135263402949
1.44899999999995	1.53470764593821	-0.191827816302517	-1.31889110578163
1.44999999999995	1.65350582435365	-0.701343181739297	-0.929207282667261
1.45099999999995	1.62384992429542	-1.15036022771499	-0.451013472833316
1.45199999999995	1.44149092284184	-1.49210481444298	0.0683331275709056
1.45299999999995	1.10891694714538	-1.65760036736717	0.572482695946885
1.45399999999995	0.652276312454953	-1.65967367389158	1.00331835412347
1.45499999999995	0.133406905642798	-1.50654016938202	1.35004712844325
1.45599999999995	-0.397714928262134	-1.20301137737336	1.58398091870238
1.45699999999995	-0.897402809018956	-0.786939618589782	1.67231414902242
1.45799999999995	-1.30790467079941	-0.310975575232407	1.58085557590433
1.45899999999995	-1.56727637014628	0.197501323145532	1.32618425414038
1.45999999999995	-1.6693971383327	0.689510141661741	0.937800732442075
1.46099999999995	-1.62035166002104	1.12451552827118	0.458241782892283
1.46199999999995	-1.42512879103544	1.46147091187406	-0.0735175748824862
1.46299999999995	-1.09914078484119	1.65160777540568	-0.601428211383025
1.46399999999995	-0.66446149636895	1.66105030536647	-1.05729473498714
1.46499999999995	-0.153650362974882	1.50381203047102	-1.38646838937536
1.46599999999995	0.373065559602431	1.20009623274653	-1.59102820713871
1.46699999999995	0.867041065228936	0.773477858409024	-1.66261868876638
1.46799999999995	1.28465389255321	0.275699494576727	-1.57985858357233
1.46899999999995	1.57076840080756	-0.244622406814639	-1.34598330088432
1.46999999999995	1.6764550546141	-0.726041387875012	-0.962516798836963
1.47099999999995	1.6263366705795	-1.13236441809837	-0.478502477933342
1.47199999999995	1.42140036951487	-1.44499922484818	0.0500409997094435
1.47299999999995	1.07305317451121	-1.63347536860906	0.575930204515189
1.47399999999995	0.630807297373734	-1.6659481684948	1.05425253176852
1.47499999999995	0.141937557794235	-1.51374407013625	1.42103277347002
1.47599999999995	-0.367504181423993	-1.2094241170929	1.61854993016035
1.47699999999995	-0.843803012389883	-0.788580093525849	1.67085852342478
1.47799999999995	-1.24893475519583	-0.285080418927364	1.57191255782156
1.47899999999995	-1.54137546285586	0.24938681126304	1.32966854570779
1.47999999999995	-1.67025288211286	0.76034487830488	0.964717952537827
1.48099999999995	-1.62590022784433	1.18392492350789	0.502835126059368
1.48199999999995	-1.41995071614438	1.47077697463784	-0.0172125366060741
1.48299999999995	-1.07153741749632	1.63112580852629	-0.536773111700774
1.48399999999995	-0.617177422349648	1.65047305397219	-1.00921729292232
1.48499999999995	-0.104075637171109	1.51751939425508	-1.39010469205316
1.48599999999995	0.414881791171119	1.23739384535217	-1.62085890127212
1.48699999999995	0.873692102484567	0.816435564531252	-1.67606482829518
1.48799999999995	1.24868187606625	0.312312591934057	-1.57463968289311
1.48899999999995	1.52060083223325	-0.218301378577777	-1.31960239357801
1.48999999999995	1.65992425310709	-0.734177753646242	-0.93273636758286
1.49099999999995	1.63354317464307	-1.18586977253074	-0.470073647863082
1.49199999999995	1.43160269741308	-1.50643525276047	0.0307476337541171
1.49299999999995	1.08181225286464	-1.65375134520171	0.531694356853444
1.49399999999995	0.631459240599885	-1.6547741426656	0.986547190702466
1.49499999999995	0.110225917744783	-1.50614854304665	1.35757384812569
1.49599999999995	-0.423116707676336	-1.21771227496811	1.60213865143028
1.49699999999995	-0.91389742550973	-0.81758506172877	1.67437253030429
1.49799999999995	-1.30011791551822	-0.33276646736936	1.57221877252449
1.49899999999995	-1.54099732995921	0.192771788141324	1.31792693193984
1.49999999999995	-1.65532054373238	0.701950616115775	0.9280819231333
1.50099999999995	-1.62223681749705	1.14989906737506	0.448118698589252
1.50199999999995	-1.43964169453652	1.4919063554433	-0.0746782417678886
1.50299999999995	-1.10923757004228	1.65804620309536	-0.581431680857546
1.50399999999995	-0.65214456970063	1.66034911247345	-1.01139481845963
1.50499999999995	-0.132969552701837	1.50647444242129	-1.35446399104578
1.50599999999994	0.397407448509188	1.20131007587744	-1.5848891748104
1.50699999999994	0.896422294010174	0.782112645319429	-1.67188301727004
1.50799999999994	1.31211959176615	0.303838279728964	-1.58330909545733
1.50899999999994	1.5751153690524	-0.203908350761939	-1.33000633997431
1.50999999999994	1.67230918851807	-0.692527207931014	-0.940007151872516
1.51099999999994	1.62184656966818	-1.12372624017126	-0.460550277971018
1.51199999999994	1.42390544772923	-1.45759164639569	0.0707407851227601
1.51299999999994	1.09499568271736	-1.64996398012988	0.599630406107856
1.51399999999994	0.662311729568426	-1.65961066790721	1.05714302341167
1.51499999999994	0.157308146426673	-1.50360748521203	1.39428657749769
1.51599999999994	-0.367202699295587	-1.20075545917625	1.59520894106983
1.51699999999994	-0.859680350004032	-0.775877717898209	1.6618377441206
1.51799999999994	-1.27672967324365	-0.275507668651554	1.57745300617919
1.51899999999994	-1.56671737831864	0.249526866723129	1.34606760639844
1.51999999999994	-1.67697709081928	0.737786566039139	0.969224669617027
1.52099999999994	-1.62608282753767	1.13839223614961	0.48580605705603
1.52199999999994	-1.42187357216553	1.44527972674305	-0.0412459259881126
1.52299999999994	-1.07170409075648	1.63022711237335	-0.566074394626496
1.52399999999994	-0.626296012359353	1.66188727351644	-1.04209025097462
1.52499999999994	-0.134254771554294	1.51739571497591	-1.41777459927314
1.52599999999994	0.373129369497835	1.21560314176108	-1.62420411667019
1.52699999999994	0.843368047478507	0.793881242614917	-1.67318293057023
1.52799999999994	1.24423810847664	0.290008029470299	-1.57266090627244
