0.000000e+00	4.486509e-01	-1.072678e-02	6.898379e-01	-7.995935e-08
6.283185e-03	2.808622e-01	4.802050e-02	6.898378e-01	1.670607e-08
1.256637e-02	2.038862e-01	1.503180e-01	6.898378e-01	7.238505e-08
1.884956e-02	4.480124e-01	6.007097e-02	6.898379e-01	3.609610e-08
2.513274e-02	4.914674e-01	1.880663e-03	6.898379e-01	-4.829121e-08
3.141593e-02	5.338655e-01	-5.636694e-02	6.898378e-01	-8.266437e-08
3.769911e-02	5.263644e-01	6.373415e-03	6.898377e-01	-1.856069e-07
4.398230e-02	5.272319e-01	-3.694540e-04	6.898380e-01	-1.469958e-04
5.026548e-02	5.280136e-01	-7.148847e-03	6.754144e-01	-1.112479e-01
5.654867e-02	5.265687e-01	1.984430e-02	3.178297e-01	-8.681522e-02
6.283185e-02	5.101647e-01	8.422511e-04	1.597560e-01	-9.831992e-03
6.911504e-02	4.934434e-01	-1.809537e-02	1.604345e-01	1.019046e-02
7.539822e-02	4.382488e-01	2.587882e-02	3.201281e-01	8.789134e-02
8.168141e-02	2.982736e-01	3.182521e-02	6.835494e-01	1.138861e-01
8.796459e-02	1.585495e-01	4.977202e-02	6.986491e-01	-1.726600e-03
9.424778e-02	1.472609e-01	-2.454437e-02	1.484664e+00	-1.003278e-01
1.005310e-01	3.416774e-01	-4.612675e-02	2.550330e-01	4.447377e-02
1.068142e-01	5.355325e-01	-8.629866e-02	1.682912e-01	3.662989e-03
1.130973e-01	7.254193e-01	2.294377e-01	2.074153e-01	-2.520420e-02
1.193805e-01	6.375287e-01	8.998675e-02	3.095281e-01	-4.709819e-01
1.256637e-01	5.470963e-01	-4.614460e-02	9.064977e-02	1.294220e-02
1.319469e-01	4.541675e-01	-1.789349e-01	9.046275e-02	1.682316e-05
1.382301e-01	1.892055e-01	-3.531735e-02	9.046290e-02	2.652156e-08
1.445133e-01	1.013059e-01	4.984371e-02	9.046289e-02	6.881916e-09
1.507964e-01	1.502701e-02	1.362581e-01	9.046279e-02	-3.896366e-08
1.570796e-01	7.024478e-02	-1.874019e-02	9.046272e-02	-2.247355e-08
1.633628e-01	8.989950e-02	-1.722663e-02	9.046277e-02	6.178546e-08
1.696460e-01	1.095658e-01	-1.832259e-02	9.046290e-02	-4.671958e-07
1.759292e-01	1.115895e-01	9.967918e-04	9.046323e-02	-4.197200e-04
1.822124e-01	1.111113e-01	1.611819e-03	-2.891818e-02	-2.812802e-01
1.884956e-01	1.106556e-01	2.461637e-03	2.025645e-02	-1.787562e-02
1.947787e-01	1.130968e-01	1.930453e-03	2.428963e-02	2.178632e-03
2.010619e-01	1.055215e-01	5.823044e-04	3.591480e-02	4.128920e-03
2.073451e-01	9.793022e-02	-6.674433e-04	1.642282e-01	3.257320e-02
2.136283e-01	3.114280e-02	-3.803842e-02	2.100939e-01	3.690783e-02
2.199115e-01	5.965686e-02	4.800072e-03	2.117405e-01	4.836273e-05
2.261947e-01	8.898925e-02	4.837490e-02	2.117405e-01	-1.683718e-05
2.324779e-01	2.505833e-01	1.207423e-01	2.119541e-01	-1.306583e-02
2.387610e-01	3.315934e-01	2.627072e-02	1.291584e-01	5.679303e-01
2.450442e-01	4.107969e-01	-7.343052e-02	7.527165e-02	1.186924e-02
2.513274e-01	4.676516e-01	3.500639e-03	5.720176e-02	-1.529512e-03
2.576106e-01	4.401859e-01	6.216840e-03	9.650395e-02	-1.607233e-02
2.638938e-01	4.128150e-01	9.705982e-03	1.069855e+00	2.214012e-01
2.701770e-01	3.855480e-01	1.396688e-02	2.294889e-01	1.963055e-03
2.764602e-01	1.960272e-01	1.833414e-02	2.294823e-01	2.491051e-06
2.827433e-01	1.017549e-01	2.509017e-02	2.294822e-01	9.267199e-08
2.890265e-01	7.629739e-03	3.352039e-02	2.294823e-01	8.961240e-08
2.953097e-01	1.289823e-01	-8.449940e-03	2.294823e-01	-3.347531e-08
3.015929e-01	1.950763e-01	-2.280352e-02	2.294823e-01	-1.851108e-06
3.078761e-01	2.608996e-01	-3.898904e-02	2.294814e-01	-1.309910e-03
3.141593e-01	2.415821e-01	-1.217950e-02	-3.785058e-01	-3.642067e-01
3.204425e-01	2.436244e-01	-1.301168e-02	3.131189e-02	-1.989674e-02
3.267256e-01	2.456567e-01	-1.529061e-02	-1.438635e-02	-1.139660e-02
3.330088e-01	2.334909e-01	7.073722e-02	-7.925324e-02	-2.399101e-02
3.392920e-01	1.642434e-01	1.866370e-02	-1.857479e-01	-4.240756e-01
3.455752e-01	9.407665e-02	-2.826717e-02	-3.708530e-01	1.056608e-02
3.518584e-01	2.887943e-02	9.416482e-03	-3.706969e-01	1.379397e-05
3.581416e-01	-4.288399e-02	-1.909388e-02	-3.706970e-01	-2.715664e-08
3.644247e-01	-1.151819e-01	-4.715695e-02	-3.706972e-01	-1.487948e-07
3.707079e-01	-2.054379e-01	-5.961331e-03	-3.706971e-01	-1.091337e-04
3.769911e-01	-2.092532e-01	-2.151152e-03	-3.631634e-01	-8.301232e-02
3.832743e-01	-2.130125e-01	1.702868e-03	-2.145993e-01	-8.316598e-02
3.895575e-01	-2.141742e-01	-1.001391e-02	-8.235591e-02	-4.938724e-03
3.958407e-01	-2.144075e-01	6.950715e-03	-7.791399e-02	2.037831e-03
4.021239e-01	-2.143220e-01	2.561953e-02	-1.163621e-01	2.634381e-02
4.084070e-01	-2.138855e-01	4.598978e-02	2.953241e-01	1.964308e-01
4.146902e-01	-1.466103e-01	-4.002301e-02	2.343642e-01	2.754851e-04
4.209734e-01	-8.166633e-02	-3.877185e-02	2.343636e-01	3.492683e-07
4.272566e-01	-1.673209e-02	-4.061884e-02	2.343635e-01	-2.998331e-08
4.335398e-01	1.218869e-02	6.641890e-03	2.343635e-01	-4.711805e-06
4.398230e-01	3.972607e-02	-5.607620e-03	2.343501e-01	-3.669802e-03
4.461062e-01	6.703618e-02	-1.786318e-02	-4.426414e-01	3.090162e-01
4.523893e-01	8.216063e-02	1.181666e-02	2.290965e-02	-1.535371e-02
4.586725e-01	8.204906e-02	4.033970e-03	-3.077888e-02	-1.389890e-02
4.649557e-01	8.180288e-02	-3.154691e-03	-1.171217e-01	-3.402531e-02
4.712389e-01	5.731011e-02	-7.172109e-03	-9.633122e-01	-4.210290e-01
4.775221e-01	1.021832e-02	-2.434589e-03	-4.539737e-01	3.111558e-03
4.838053e-01	-3.676138e-02	4.559543e-03	-4.539609e-01	3.955414e-06
4.900885e-01	-1.833498e-01	-9.005125e-02	-4.539609e-01	4.553394e-08
4.963716e-01	-3.299326e-01	6.365219e-05	-4.539609e-01	9.577880e-08
5.026548e-01	-4.747239e-01	1.023384e-01	-4.539609e-01	1.865909e-08
5.089380e-01	-5.463782e-01	-2.683226e-02	-4.539609e-01	-9.306455e-07
5.152212e-01	-5.609083e-01	-8.030290e-03	-4.539596e-01	-6.203180e-04
5.215044e-01	-5.751394e-01	9.524345e-03	-2.415506e-01	-3.758766e-01
5.277876e-01	-5.890977e-01	2.582957e-02	-1.494540e-01	-5.034525e-02
5.340708e-01	-5.660892e-01	7.568803e-04	-9.803742e-02	-3.766480e-03
5.403539e-01	-5.659511e-01	-4.376015e-03	-1.003426e-01	3.812725e-03
5.466371e-01	-5.659586e-01	-9.950426e-03	-2.082034e-01	-1.584722e-01
5.529203e-01	-4.961509e-01	-4.292191e-02	7.139354e-01	2.430600e-02
5.592035e-01	-3.493101e-01	-3.703964e-02	7.125222e-01	3.192733e-05
5.654867e-01	-2.024123e-01	-3.443128e-02	7.125222e-01	-1.386110e-05
5.717699e-01	2.191846e-02	-4.801332e-02	7.123845e-01	-1.068103e-02
5.780530e-01	1.501095e-01	-2.900803e-02	5.270815e-01	1.637667e-01
5.843362e-01	2.786446e-01	-1.294137e-02	9.002772e-02	-4.364255e-02
5.906194e-01	4.193872e-01	1.361700e-01	-5.669038e-02	-3.543455e-02
5.969026e-01	3.799770e-01	-8.415803e-04	-2.729471e-01	-8.369476e-02
6.031858e-01	3.380540e-01	-1.336992e-01	-1.317605e+00	1.137676e-01
6.094690e-01	4.591681e-02	-1.764583e-02	-9.611467e-01	6.785489e-04
6.157522e-01	-1.089359e-01	-7.468312e-02	-9.611461e-01	9.533557e-07
6.220353e-01	-2.648684e-01	-1.316732e-01	-9.611460e-01	1.988065e-09
6.283185e-01	-9.135019e-01	-2.775664e-01	-9.611460e-01	-3.466225e-08
6.346017e-01	-1.013017e+00	-4.716915e-02	-9.611461e-01	-2.492483e-09
6.408849e-01	-1.108208e+00	1.894560e-01	-9.611461e-01	2.354139e-08
6.471681e-01	-1.116912e+00	1.822806e-03	-9.611461e-01	-2.006541e-08
6.534513e-01	-1.115229e+00	3.834221e-04	-9.611460e-01	-4.409960e-06
6.597345e-01	-1.113661e+00	-1.068262e-03	-9.611282e-01	-3.350462e-03
6.660176e-01	-1.112209e+00	-2.530360e-03	-1.769257e-01	7.360633e-02
6.723008e-01	-1.122601e+00	2.042249e-02	-2.851192e-01	-4.414464e-02
6.785840e-01	-1.130106e+00	2.825281e-02	-2.126730e-01	-2.208593e-03
6.848672e-01	-1.137514e+00	4.023226e-02	-2.543036e-01	2.200313e-02
6.911504e-01	-1.037747e+00	-1.268924e-01	4.788577e-01	-8.330832e-01
6.974336e-01	-8.397959e-01	-2.023420e-02	7.093610e-01	2.144604e-03
7.037168e-01	-6.399264e-01	8.322094e-02	7.083327e-01	-2.475465e-02
7.099999e-01	-2.168957e-01	5.752308e-02	3.935753e-01	-1.299805e-01
7.162831e-01	2.455186e-02	-5.652450e-02	4.102544e-02	-4.383552e-02
7.225663e-01	2.637935e-01	-1.770014e-01	-1.297669e-01	-4.710907e-02
7.288495e-01	4.326114e-01	2.844228e-01	-4.500326e-01	-1.338249e-01
7.351327e-01	2.789660e-01	8.447888e-02	-1.343335e+00	5.977003e-02
7.414159e-01	1.217617e-01	-9.575822e-02	-1.301436e+00	9.824440e-05
7.476991e-01	-5.526202e-02	1.332991e-01	-1.301436e+00	1.014623e-07
7.539822e-01	-4.703496e-01	8.226973e-02	-1.301436e+00	-3.464578e-08
7.602654e-01	-8.861285e-01	6.274347e-02	-1.301436e+00	-5.916079e-10
7.665486e-01	-1.202531e+00	-9.780690e-02	-1.301436e+00	3.070806e-08
7.728318e-01	-1.227364e+00	-3.517348e-02	-1.301436e+00	2.483279e-08
7.791150e-01	-1.251119e+00	2.681415e-02	-1.301436e+00	-1.665957e-08
7.853982e-01	-1.230738e+00	1.010287e-02	-1.301436e+00	-4.926552e-08
7.916813e-01	-1.224858e+00	4.715076e-03	-1.301436e+00	-4.282306e-08
7.979645e-01	-1.219178e+00	-7.141261e-04	-1.301436e+00	-2.058488e-05
8.042477e-01	-1.213695e+00	-6.182032e-03	-1.301039e+00	-1.584227e-02
8.105309e-01	-1.213279e+00	8.659311e-03	-9.148888e-01	-1.329190e-01
8.168141e-01	-1.224997e+00	-9.007892e-03	-3.442453e-01	-3.708214e-02
8.230973e-01	-1.237142e+00	-2.641892e-02	-2.941915e-01	6.345266e-03
8.293805e-01	-1.244415e+00	-1.113529e-01	-4.034715e-01	3.942248e-02
8.356636e-01	-1.081231e+00	-3.984949e-02	8.592453e-01	-1.395281e-01
8.419468e-01	-9.168339e-01	2.606121e-02	3.106954e-01	-1.152968e-01
8.482300e-01	-5.332516e-01	-9.648218e-02	3.538662e-02	-4.149613e-02
8.545132e-01	-1.127832e-01	-1.077061e-01	-1.344698e-01	-4.911961e-02
8.607964e-01	3.073657e-01	-1.295690e-01	-4.889714e-01	-1.581264e-01
8.670796e-01	2.394760e-01	-2.394048e-01	-1.167913e+00	-8.205839e-04
8.733628e-01	1.106918e-01	-2.194002e-01	-1.166525e+00	-8.363559e-07
8.796459e-01	-1.773631e-02	-2.027238e-01	-1.166525e+00	1.351327e-08
8.859291e-01	-5.792473e-01	-3.299464e-01	-1.166525e+00	1.260103e-08
8.922123e-01	-8.667129e-01	-4.670515e-02	-1.166525e+00	-1.045695e-08
8.984955e-01	-1.148722e+00	2.554448e-01	-1.166525e+00	-1.759861e-08
9.047787e-01	-1.231873e+00	5.154537e-03	-1.166525e+00	2.326252e-09
9.110619e-01	-1.214539e+00	-1.193432e-02	-1.166525e+00	2.027879e-08
9.173451e-01	-1.197662e+00	-3.300800e-02	-1.166525e+00	7.765647e-09
9.236282e-01	-1.186525e+00	-1.373749e-03	-1.166525e+00	-2.052762e-08
9.299114e-01	-1.185432e+00	-9.327980e-04	-1.166525e+00	-2.028168e-08
9.361946e-01	-1.184425e+00	-4.998945e-04	-1.166525e+00	-7.103351e-08
9.424778e-01	-1.183503e+00	-7.334530e-05	-1.166525e+00	-7.163671e-05
9.487610e-01	-1.172190e+00	9.689506e-04	-1.159264e+00	-5.397007e-02
9.550442e-01	-1.172564e+00	-2.578429e-04	-5.309780e-01	-1.415037e-01
9.613274e-01	-1.173052e+00	-1.393970e-03	-2.797871e-01	-2.065901e-02
9.676105e-01	-1.175260e+00	9.022077e-03	-2.732131e-01	-2.085913e-02
9.738937e-01	-1.166933e+00	6.239542e-02	-4.352712e-01	-1.823197e-01
9.801769e-01	-1.157631e+00	1.222748e-01	2.184024e-01	-1.645763e-01
9.864601e-01	-7.605662e-01	-3.851211e-02	-9.436607e-02	-6.550830e-02
9.927433e-01	-3.564605e-01	-2.397769e-01	-5.419412e-01	-1.872547e-01
9.990265e-01	4.369160e-02	-4.550443e-01	-1.040218e+00	-9.424914e-03
1.005310e+00	1.218813e-02	-7.089340e-02	-1.040498e+00	-1.232859e-05
1.011593e+00	-1.882128e-01	-2.001617e-01	-1.040498e+00	-2.967737e-08
1.017876e+00	-3.910403e-01	-3.272636e-01	-1.040498e+00	6.824018e-09
1.024159e+00	-1.077244e+00	-2.193429e-02	-1.040498e+00	1.043558e-08
1.030442e+00	-1.092156e+00	-7.037225e-03	-1.040498e+00	-3.411048e-10
1.036726e+00	-1.106872e+00	7.921624e-03	-1.040498e+00	-7.297315e-09
1.043009e+00	-1.089834e+00	1.269631e-02	-1.040498e+00	-2.735755e-09
1.049292e+00	-1.090552e+00	7.406371e-03	-1.040498e+00	4.260840e-09
1.055575e+00	-1.091453e+00	2.348848e-03	-1.040498e+00	3.774773e-09
1.061858e+00	-1.092533e+00	-2.473820e-03	-1.040498e+00	-1.888715e-09
1.068142e+00	-1.092118e+00	9.947277e-04	-1.040498e+00	-4.076401e-09
1.074425e+00	-1.092860e+00	1.594276e-03	-1.040498e+00	-4.475927e-10
1.080708e+00	-1.093676e+00	2.309522e-03	-1.040498e+00	-9.762288e-08
1.086991e+00	-1.091334e+00	-7.451165e-04	-1.040498e+00	-7.903266e-05
