"Time [s]"	"CoreLoss [W]"	"Moving1.Torque [NewtonMeter]"	"Moving1.Speed [rpm]"	"SolidLoss [kW]"
0	0	0	1500	0
0.001	23.398396727834	-13.7796447783726	1500	0.189608721390939
0.002	23.3516456367415	-43.4496899167897	1500	0.735345548628105
0.003	30.519297156627	-11.0238250662084	1500	1.50401957872336
0.004	35.8884198026049	102.290857672877	1500	2.18866870960996
0.005	39.9186167933506	178.808232129378	1500	2.70223348523928
0.006	41.2577153207039	75.7255056889516	1500	3.1987119283
0.007	36.9237251406776	-158.238240250583	1500	3.78533597945762
0.008	42.0281026055346	-283.184570787555	1500	4.31086482991702
0.009	44.9532826102046	-166.434361287345	1500	4.64405300251007
0.01	44.8768686229229	44.6913606203875	1500	4.4913402915965
0.011	47.125630161671	189.822888149159	1500	3.8658656805817
0.012	49.2566205955928	141.391881467633	1500	3.11670899028984
0.013	45.2824341504141	-64.8570583999295	1500	2.4047697057678
0.014	48.446392977603	-189.376451246558	1500	1.94137339715015
0.015	51.4209886861469	-146.573077572314	1500	1.59600917472948
0.016	49.2318822005514	-49.4881984109787	1500	1.19494177907241
0.017	45.2195622377258	9.38451456237751	1500	0.76766924710356
0.018	36.0875777136918	7.4572548179746	1500	0.403653289618162
0.019	33.3590288994765	-9.56429886070942	1500	0.189804334327816
0.02	36.5241306525503	-4.83197693266001	1500	0.0972396580772933
0.021	37.2247169736451	3.61065218111129	1500	0.0853546066185467
0.022	30.9274994598714	-0.313893235846855	1500	0.170441716134188
0.023	34.9166090542093	5.46269523382626	1500	0.335219420546642
0.024	43.972903446668	41.4287180430486	1500	0.484734928951807
0.025	48.97165320313	77.568559393464	1500	0.542544097168311
0.026	48.6198653523925	52.4128051948444	1500	0.541006765333819
0.027	45.9016891851248	-38.7278575874673	1500	0.660539645615796
0.028	48.559471974929	-96.9488242844835	1500	0.972755451314505
0.029	56.9328261292551	-64.9880181573102	1500	1.21737130809394
0.03	58.998751004744	16.3193707785102	1500	1.22734351843977
0.031	58.9425840002431	74.5156386061512	1500	1.02385217754936
0.032	51.9255447723405	53.8781998918493	1500	0.717777737271407
0.033	46.037719907554	-36.0329130228475	1500	0.536590908713688
0.034	50.1243345459435	-92.3777493569906	1500	0.517714836199587
0.035	54.1002647457412	-72.2653301945882	1500	0.506231678838087
0.036	50.5223113905318	-30.2664469809913	1500	0.410477658204509
0.037	45.4196877480236	-4.04315601060204	1500	0.26772636268134
0.038	36.8960180639813	-6.30541724579378	1500	0.137530546093116
0.039	36.2705567102634	-12.8406900896003	1500	0.0651509839029651
0.04	40.0953574184819	-7.28862550055854	1500	0.0335180969078225
0.041	40.200520765348	1.45093250821945	1500	0.0218664998277034
0.042	36.2459510262315	3.11911298053629	1500	0.038486701441144
0.043	36.892243727308	4.75803982384583	1500	0.0867710833574263
0.044	42.8432671304851	17.2963164553082	1500	0.135837053816155
0.045	46.770202749892	32.759575258714	1500	0.150069866524251
0.046	45.7888573388002	26.1723833771755	1500	0.143878964849088
0.047	41.4149868846031	-3.93338843977808	1500	0.175943638181858
0.048	42.4379263597337	-27.9116588000789	1500	0.267611786540598
0.049	49.7212473250447	-21.8693950200654	1500	0.361326149664377
0.05	54.3892206402661	5.40263825252874	1500	0.382297725033561
0.051	53.3791437952871	24.9090721683857	1500	0.315685457873373
0.052	45.5611934560029	14.0139115651797	1500	0.217328596392726
0.053	41.8111798109171	-20.4157724703982	1500	0.16444312611846
0.054	44.7382940267411	-41.7286392778882	1500	0.168895426429764
0.055	49.7255401355425	-34.0402040619432	1500	0.178700443429855
0.056	48.7859186976239	-16.8401339098252	1500	0.151004510132193
0.057	43.6878765317533	-6.76273121820558	1500	0.0969640609177369
0.058	39.150929386438	-8.20347227810572	1500	0.0485885371962187
0.059	39.7704182989087	-10.7312333250929	1500	0.0239704199479605
0.06	43.3242090768782	-6.79201756032649	1500	0.0139652479915245
0.061	43.2537254321163	-0.55616975957061	1500	0.00788072450983893
0.062	40.3718231212439	1.75685754279373	1500	0.00955659725348302
0.063	40.0496938830782	2.71970439052693	1500	0.0240592898986523
0.064	43.5188808926327	7.46249975137111	1500	0.0411098079087882
0.065	46.7348084704022	14.6064717637196	1500	0.0456185183296556
0.066	45.8306787172345	13.774152040312	1500	0.0406904652744623
0.067	42.7803316614657	2.86146400687107	1500	0.0484173952492648
0.068	42.6096467116468	-7.53985753923928	1500	0.0800494590801413
0.069	46.9238632321978	-7.48367667233347	1500	0.115522578810326
0.07	50.1716209134316	2.03438861155618	1500	0.125388949800185
