"Time [s]"	"CoreLoss [W]"	"Moving1.Torque [NewtonMeter]"	"Moving1.Speed [rpm]"	"SolidLoss [kW]"
0.102	91.4969544352099	-0.560512091086956	1500	0.00263707070569557
0.103	90.2389535123079	0.161902832375225	1500	0.00476224852321209
0.104	94.2492254371303	1.93017012782312	1500	0.00951919032370525
0.105	98.0277714436289	5.89900193083239	1500	0.0103245285888753
0.106	97.278358102557	7.09011107997102	1500	0.00613395124879416
0.107	93.0473393052501	3.63768473839492	1500	0.00513821479630532
0.108	91.9807975547585	-0.683446579610335	1500	0.0134279923347904
0.109	96.4850997253721	-2.46517047899153	1500	0.0254116843585174
0.11	100.31870958836	0.215197933839853	1500	0.0298446789674405
0.111	99.0668229688686	1.24026188607943	1500	0.0227075925320571
0.112	93.7109570353578	-1.39005448981148	1500	0.011558168770003
0.113	90.9024627146774	-7.83359512199671	1500	0.0084727793980954
0.114	93.99270287128	-11.884322377795	1500	0.0144752523801103
0.115	98.1783017782063	-10.7757832850211	1500	0.0201412649967115
0.116	97.5620247329399	-6.58905719498486	1500	0.0174946165471339
0.117	93.1048718144772	-5.36604555810328	1500	0.00963747293652938
0.118	90.575977071677	-6.23108428161048	1500	0.00359709869603485
0.119	93.3832106095542	-7.53161098895876	1500	0.00286386782818721
0.12	96.9900891313887	-5.47943139971979	1500	0.00402547845881092
0.121	96.9337144676789	-2.50522825868466	1500	0.00338684182056635
0.122	93.3073358816059	-0.826865051551866	1500	0.00173319729153612
0.123	92.0124268003867	-0.656875005237918	1500	0.00224522674448136
0.124	95.5536448594523	0.259867109314028	1500	0.00433307836719092
0.125	99.0209699221789	2.6812835066905	1500	0.0046535431746522
0.126	98.6816480399995	3.67637594070576	1500	0.00225299450770385
0.127	94.7822012965737	1.92401818289847	1500	0.00110455224712847
0.128	93.6177758903826	-0.174973931072327	1500	0.00440945923546601
0.129	97.2889241179605	-1.13206018000025	1500	0.00989717591031098
0.13	100.584799705806	-0.69938648467703	1500	0.0120654018159223
0.131	99.5002123368091	0.242396637180189	1500	0.00874784573382884
0.132	94.8464699857524	-1.08253919041783	1500	0.00350271406194358
0.133	92.2928252897289	-4.40979862882049	1500	0.00240541155795965
0.134	95.0481612855388	-6.83742380727274	1500	0.00585116201568365
0.135	98.4407333860531	-5.46578557250259	1500	0.00901087462831826
0.136	97.8591105775933	-4.2534712459264	1500	0.0078284145458471
0.137	93.8915847028106	-3.38986463743774	1500	0.00403733166824706
0.138	91.9273815333596	-3.86845374998697	1500	0.00134892692681475
0.139	94.6434090877285	-4.6794843053036	1500	0.00152882666968558
0.14	97.8691917037659	-3.81168180293965	1500	0.00260857506303161
0.141	97.7042264661095	-1.76778143362593	1500	0.00247121918548457
0.142	94.2922837944203	-0.80216423526435	1500	0.00141082419934943
0.143	93.0708588137182	-0.559168544503177	1500	0.00142771441914998
0.144	96.3027592988127	-0.290285619823155	1500	0.00243571369080773
0.145	99.5794248920732	1.11159194641266	1500	0.00263855951983659
0.146	99.3995547700377	1.74499390263657	1500	0.00132705642349463
0.147	95.7854252306746	0.950233192329544	1500	0.000498790893706535
0.148	94.5286090164942	0.183560240172623	1500	0.00190825095871408
0.149	97.8408287876877	-0.857320492780219	1500	0.00454860352941331
0.15	100.775094004267	-0.212381962593582	1500	0.00564254405490339
0.151	99.8377639913572	-0.358498011588478	1500	0.00400871017299161
0.152	95.5957428229225	-0.857640318268492	1500	0.00134738844937192
0.153	93.217482811305	-2.55404962728871	1500	0.000904179700120369
0.154	95.7029709046187	-3.7485722542456	1500	0.00285860828522751
0.155	98.6789056518574	-3.69543840582547	1500	0.00463586090495046
0.156	98.0791306522675	-2.1563962383786	1500	0.00403720688554656
0.157	94.351718750767	-2.07632470481531	1500	0.00209895169765558
0.158	92.7101661722681	-2.12638405408307	1500	0.000819485195627956
0.159	95.3749974300349	-3.1630607257924	1500	0.00113790796889528
0.16	98.3678394230606	-2.32984835523448	1500	0.00193361441032925
0.161	98.1156778408475	-1.22487871724336	1500	0.00194398433192548
0.162	94.8351571519487	-0.594260300143975	1500	0.0012709242139254
0.163	93.5977944045246	-0.713235925404394	1500	0.0011750637135815
0.164	96.653992991644	-0.538855747832524	1500	0.00169393129963883
0.165	99.827944339097	0.512967389031381	1500	0.0018502931606555
0.166	99.6247414414981	1.07137889702378	1500	0.00113568710865617
0.167	96.2331119858523	0.408258241508392	1500	0.000625964709092496
0.168	95.0143395613511	0.0663374409544064	1500	0.00125385442241312
0.169	98.0138344062897	-0.356167772990535	1500	0.00258866614527717
0.17	100.818894027104	-0.722549192102305	1500	0.00317106599707188
0.171	99.9138744939181	-0.311636741266383	1500	0.00234569551626859
0.172	95.9284188440684	-0.478571914191179	1500	0.000908342735480192
0.173	93.7081284647895	-1.439722882022	1500	0.000698926617422592
0.174	96.0725484330238	-2.42758093591587	1500	0.00179349792002881
0.175	98.7828793330064	-1.6452045166216	1500	0.00279641011947406
0.176	98.2054430717546	-1.61618027619418	1500	0.00247033556110354
0.177	94.6280774510238	-1.2893095749135	1500	0.00143922976091111
0.178	93.1749672603936	-1.2875583009684	1500	0.000800967815606908
0.179	95.7842692731917	-1.90191935479715	1500	0.00105987494530854
0.18	98.6430083920292	-1.73489480193374	1500	0.00159305902010591
0.181	98.3164262486566	-0.774767095104295	1500	0.00165963105607683
0.182	95.1039019502056	-0.449617434627337	1500	0.00121518351169242
0.183	93.9414353421467	-0.353971137614017	1500	0.00108862419764914
0.184	96.84863089757	-0.455755182266916	1500	0.00136981547786562
0.185	99.8869610217402	0.20676629824842	1500	0.00149320914807291
0.186	99.6290730992543	0.490140545802147	1500	0.00111202474773795
0.187	96.2865052306168	0.173923089013857	1500	0.000820682407211141
0.188	95.0035238092512	0.312978167136649	1500	0.00112174431696894
0.189	97.9121563882908	-0.424695880846672	1500	0.0018031712505003
0.19	100.638814436204	-0.1601183380994	1500	0.00212305587836757
0.191	99.9291979612586	-0.519782851233285	1500	0.00171222054696768
0.192	96.1155697231821	-0.412753386559164	1500	0.000907246079126589
0.193	93.9820547873217	-0.853063162096694	1500	0.000787032848216368
0.194	96.2774458266506	-1.29482136139199	1500	0.00140684069637401
0.195	98.8845845542982	-1.50865103318887	1500	0.00197929917689469
0.196	98.2855077435961	-0.647286311908857	1500	0.00177988960303431
0.197	94.7901632454064	-0.797565884250122	1500	0.00122600647107285
0.198	93.4379039091723	-0.497692670029595	1500	0.000893664829611603
0.199	96.020529291792	-1.42941468662349	1500	0.00106834651284276
0.2	98.7845757014207	-0.986175107332345	1500	0.00141186436201382
0.201	98.4219801176077	-0.516796715205102	1500	0.0014754507795422
0.202	95.2574274435997	-0.266768337622947	1500	0.00118310898858471
0.203	94.055552142315	-0.466913628046985	1500	0.00108612988898132
0.204	96.9216762359577	-0.47589801229891	1500	0.00123781274066728
0.205	99.9463525881104	0.168626863878348	1500	0.00132896958377467
0.206	99.6840287636999	0.504426211073223	1500	0.00111696787760978
0.207	96.3760436164244	0.0377230322645598	1500	0.000966408830145944
0.208	95.1511334996823	0.165143502479624	1500	0.00111224190230847
0.209	97.8749341754765	-0.0743775099474307	1500	0.00147282407999505
0.21	100.469119229785	-0.620419685953799	1500	0.00165296493539313
0.211	99.6318727910399	-0.341170398884965	1500	0.0014585929900441
0.212	95.8941257036649	-0.178966620392305	1500	0.000982395590202319
0.213	93.9116102721651	-0.471108611928884	1500	0.000906401624884278
0.214	96.2102813928242	-1.04811725742402	1500	0.00124507544820764
0.215	98.8661210301269	-0.425566994285438	1500	0.00157629740729104
0.216	98.3029134395693	-0.719098234135558	1500	0.00145499058719862
0.217	94.8510566830979	-0.514981854947496	1500	0.00116097903633979
0.218	93.5719663854779	-0.310706410425061	1500	0.00098991742854568
0.219	96.1342169080141	-0.833632508905206	1500	0.00109697661491245
0.22	98.852860335738	-0.884156070465678	1500	0.00131208616493586
0.221	98.4307494646697	-0.290193529132845	1500	0.00138086153400506
0.222	95.2376643199876	-0.193024066062772	1500	0.00117452060050989
0.223	94.0509796664157	-0.128692572207591	1500	0.00108449477075058
0.224	96.7871711246323	-0.322391810385533	1500	0.00117000495402837
0.225	99.662628091897	0.114679040026782	1500	0.00123425364561641
0.226	99.2710564712958	0.246279142577736	1500	0.00111605702940929
0.227	95.9785404603789	0.0120278302148682	1500	0.00104834383408657
0.228	94.7136627876579	0.402760188015294	1500	0.00113324162805717
0.229	97.4896687749694	-0.23862892849239	1500	0.00131329768414755
0.23	100.291422740334	-0.0742499552180483	1500	0.00141724450041743
0.231	99.7452603821393	-0.50089493540149	1500	0.00134092931087522
0.232	96.0730100748881	-0.224980265495441	1500	0.00105306486891704
0.233	94.1210155085877	-0.291278221171657	1500	0.000996059869866169
0.234	96.3804958116327	-0.507563349591319	1500	0.00118962250358218
0.235	98.9148703902313	-0.794872598555031	1500	0.0013804661110194
0.236	98.3169438651621	-0.132264683535863	1500	0.00129140425172874
0.237	94.9010779350806	-0.339376778835583	1500	0.00114517709330215
0.238	93.6573801675686	0.101848706179087	1500	0.00105811072966791
0.239	96.2093527290687	-0.776871778250605	1500	0.00111890131981838
0.24	98.8941936946922	-0.451942512691594	1500	0.00125313703696986
0.241	98.4516502323687	-0.197007355273586	1500	0.00130730482922979
0.242	95.2844473204276	-0.0809084977556907	1500	0.00116326906118385
0.243	94.0573973676181	-0.296938944692042	1500	0.0011074338323893
0.244	96.8091654873685	-0.348732179998724	1500	0.00115072102605913
0.245	99.7101639418344	0.171880759411432	1500	0.00119244128873901
0.246	99.3557786697013	0.414008356206735	1500	0.0011169046188098
0.247	96.0893074251423	-0.0249814932820321	1500	0.00110085929214336
0.248	94.8818337331	0.236542202694268	1500	0.00114863674342448
0.249	97.5594788682202	0.0538439486866052	1500	0.00124432988602951
0.25	100.232152533049	-0.544410019809498	1500	0.00130289906729229
0.251	99.5380722075153	-0.31204056407578	1500	0.00128712168318691
0.252	95.9074550006457	-0.06021981147935	1500	0.0010956394098869
0.253	94.01385408201	-0.147656389617344	1500	0.00105380580038904
0.254	96.2919091383523	-0.597946885597347	1500	0.00115146511731261
0.255	98.8810836945117	-0.0211177064631858	1500	0.00126618745529183
0.256	98.3098619784123	-0.411934001651676	1500	0.00120623128280758
0.257	94.9066544421474	-0.242493143439661	1500	0.00114333984188873
0.258	93.6865205568032	0.0427481429891554	1500	0.00110698000479094
0.259	96.2244962568611	-0.438452739683859	1500	0.00113761929690932
0.26	98.8950697861248	-0.553404805081259	1500	0.00122036587757292
0.261	98.4306416968927	-0.08253971199741	1500	0.00127754703478934
0.262	95.2419025302353	-0.0658016486042068	1500	0.001164414584065
0.263	94.039922801318	-0.00333809713090507	1500	0.00110860607819248
0.264	96.7139866854508	-0.218156172289484	1500	0.00113357203853843
0.265	99.5445084661204	0.150167349960775	1500	0.00115956464386974
0.266	99.1023060273366	0.221882137206614	1500	0.00111019325992385
0.267	95.7975275398173	-0.00572470248994774	1500	0.00112254300869617
0.268	94.5420341208079	0.458417854557762	1500	0.00116373194071839
0.269	97.2534481946643	-0.153159582305711	1500	0.00120218607229255
0.27	99.9564251543488	-0.0192323981657331	1500	0.0012367166588924
0.271	99.4505638284325	-0.472249633618988	1500	0.00125597309519297
0.272	95.8539251886071	-0.152478271942808	1500	0.00112679500847867
0.273	94.0096934699296	-0.101918142369985	1500	0.00109000078596818
0.274	96.2935800728069	-0.247958951202638	1500	0.00114775931135209
0.275	98.9186449784323	-0.555636899134085	1500	0.00121365986064251
0.276	98.326273302091	0.0449991526407552	1500	0.00115873663125651
0.277	94.9282787133744	-0.17987967978857	1500	0.00114510271785138
0.278	93.7209871818184	0.316212109617816	1500	0.00113405002631261
0.279	96.2559971627725	-0.538652417297422	1500	0.00114675971887446
0.28	98.9102745488463	-0.248079332530641	1500	0.00119883169767703
0.281	98.4275001739644	-0.0651318038454185	1500	0.00124398012519439
0.282	95.2465094321192	0.00368648471486481	1500	0.00115767686436173
0.283	94.0013754931065	-0.212595145298474	1500	0.00112794992681844
0.284	96.6896641890723	-0.273336854302759	1500	0.00113689479149921
0.285	99.4991591551873	0.210302878127406	1500	0.00115056733554008
0.286	99.0302088082877	0.415971529074413	1500	0.00110945774788349
0.287	95.7095037991173	-0.0249940674968221	1500	0.00114082412464572
0.288	94.4937924782816	0.276561991757209	1500	0.00116981665885869
0.289	97.1275804965313	0.111428454237753	1500	0.00118917746842832
0.29	99.7760589058038	-0.502995954952689	1500	0.00120702470438083
0.291	99.132873924373	-0.288926786401734	1500	0.00124188434400657
0.292	95.6002262706417	-0.0149329307972586	1500	0.00113945208143523
0.293	93.8718177932674	-0.0376430736990443	1500	0.00111023939406366
0.294	96.2358712747491	-0.448476683794426	1500	0.00113129642701449
0.295	98.8675619939787	0.115552557216081	1500	0.00117425452231409
0.296	98.3100822104326	-0.305706561345672	1500	0.00113329595762223
0.297	94.9128915248212	-0.148444830078211	1500	0.0011470474184252
0.298	93.7175004273765	0.168020092748629	1500	0.00115434827293672
0.299	96.2380918922074	-0.295929244851	1500	0.00115560216386445
0.3	98.8796134915138	-0.429033899860609	1500	0.00118823414858233
0.301	98.3791297542935	0.000704029904157097	1500	0.00123841260341758
0.302	95.1740544319589	-0.01126261308651	1500	0.00116120266831211
0.303	93.9502478255834	0.0541689748041952	1500	0.00112373639301768
0.304	96.5602456466909	-0.165160280395831	1500	0.001129427948435
0.305	99.3340442115129	0.182881930681322	1500	0.00113582101327039
0.306	98.8158556196863	0.232304001456818	1500	0.00110302379256687
0.307	95.4889447169256	0.00018944143078637	1500	0.00114342331349285
0.308	94.2645694240946	0.486705507922855	1500	0.00117729719136341
0.309	96.9253660356629	-0.115686799572842	1500	0.00117457622075255
0.31	99.571983511855	0.00900364929856712	1500	0.00118525452218625
0.311	99.0153018716298	-0.454581646912886	1500	0.0012311469595773
0.312	95.5189381057745	-0.125057104932855	1500	0.00115210126348018
0.313	93.852674340539	-0.0370651840437353	1500	0.00112339765639615
0.314	96.2208767813513	-0.161507368123082	1500	0.00113817898545533
0.315	98.8847882483549	-0.474344773017422	1500	0.00116225760745703
0.316	98.3055173530367	0.106710925300035	1500	0.00111772899066179
0.317	94.9140401529111	-0.125174884486447	1500	0.00114848069581707
0.318	93.729635133516	0.39172374515316	1500	0.00116267837922207
0.319	96.2607261950279	-0.45356832997516	1500	0.00115793476165208
0.32	98.8952574467573	-0.172399994426747	1500	0.00117968003303531
0.321	98.3788711143273	-0.0134534501838832	1500	0.0012200735319125
0.322	95.1835105824061	0.0383533250127069	1500	0.00115570407793289
0.323	93.9215653156562	-0.17581141865402	1500	0.00113862715793655
0.324	96.5508942253481	-0.238373281444458	1500	0.00113664569758393
0.325	99.3131746331539	0.234836464504827	1500	0.00113692751427476
0.326	98.7847520829288	0.427106795868094	1500	0.0011036437472803
0.327	95.4568467902371	-0.0184280694890652	1500	0.00115165118451694
0.328	94.2807949447696	0.295725825638399	1500	0.00117826859833203
0.329	96.8937490009453	0.135903584511646	1500	0.00117544729558588
0.33	99.554854466294	-0.483277722982411	1500	0.0011791326892311
0.331	98.9208737075684	-0.27625351886046	1500	0.00122773183390311
0.332	95.4584846078713	0.00206963560795871	1500	0.00115357827036004
0.333	93.8248689598949	0.000364932881991863	1500	0.00112959133231092
0.334	96.2121204270545	-0.398613443226458	1500	0.00112654830455445
0.335	98.8503099177642	0.16222334852099	1500	0.00114528569749826
0.336	98.2838854763967	-0.2685190352068	1500	0.00110993956963893
0.337	94.8910752777822	-0.116424308949833	1500	0.00114945402616194
0.338	93.7180350262709	0.211935833124122	1500	0.00117144745739782
0.339	96.2356278831487	-0.24556657925646	1500	0.00116246530789593
0.34	98.8643702861137	-0.383338176059564	1500	0.00117696917454345
0.341	98.34709413053	0.0327771432673822	1500	0.00122374635403973
0.342	95.1429105788871	0.0102954658622169	1500	0.00115999772759016
0.343	93.9117301404247	0.078297906880301	1500	0.00113083314956938
0.344	96.4959385679152	-0.142189936644891	1500	0.00113045120931003
0.345	99.2540369309234	0.200319771212824	1500	0.00112797868313933
0.346	98.7207057417748	0.241870590536062	1500	0.00109861754868289
0.347	95.3734100231627	0.00574763934583218	1500	0.00114888768093301
0.348	94.1706972236706	0.499533789264306	1500	0.0011824371116572
0.349	96.8057245992578	-0.100182445396882	1500	0.00116782582917744
0.35	99.4583316775259	0.0219952622600338	1500	0.00117017706613147
0.351	98.900648861728	-0.445676766726136	1500	0.00122304154494832
0.352	95.4288771365245	-0.11488143240708	1500	0.00115995901951146
0.353	93.8123642979457	-0.0145133319657936	1500	0.00113463975101228
0.354	96.1922079744943	-0.132738894373048	1500	0.00113600244412799
0.355	98.8535022247517	-0.446493623609861	1500	0.00114586910150205
0.356	98.259592728289	0.128495612426237	1500	0.00110429166250915
0.357	94.8737556607778	-0.106680701126463	1500	0.0011499956310373
0.358	93.716297388207	0.418130138610921	1500	0.00117270684875355
0.359	96.2554353782812	-0.423762211449796	1500	0.00116209568953999
0.36	98.8812621804268	-0.14484826379938	1500	0.00117306040518369
0.361	98.3543403884862	0.00616352897854924	1500	0.00121121053800434
0.362	95.1605925214668	0.0516349595686609	1500	0.0011549432708533
0.363	93.8914210357102	-0.160776480252147	1500	0.00114330731266478
0.364	96.4940488595992	-0.223989265243528	1500	0.0011379172259335
0.365	99.2345726615824	0.246663697301151	1500	0.00113236298817962
0.366	98.6859319490637	0.434278470600626	1500	0.00110048805915281
0.367	95.344290582052	-0.0143430444393994	1500	0.00115439693495101
0.368	94.15835738022	0.30412848715951	1500	0.00118135598349026
0.369	96.7644868868295	0.145738369806421	1500	0.00117221899524807
0.37	99.4556755957521	-0.474592373347021	1500	0.00117098173769476
0.371	98.8611977378694	-0.270175074592336	1500	0.00122299403079587
0.372	95.4162356247808	0.00830759861648846	1500	0.0011578639938175
0.373	93.8104718211688	0.0137312352098097	1500	0.00113604924942833
0.374	96.2002506516401	-0.382068212323132	1500	0.00112554835267355
0.375	98.8348432557778	0.178267453260962	1500	0.00113599502761268
0.376	98.2612253900387	-0.255306369185933	1500	0.00110215263698194
0.377	94.8674709337397	-0.105722113711196	1500	0.00115036271057946
0.378	93.71027440977	0.227256005953101	1500	0.00117729971840118
0.379	96.2289506213793	-0.228137253439173	1500	0.00116498830951054
0.38	98.851914922874	-0.366821728453367	1500	0.00117315726922661
0.381	98.3284843847784	0.0448312205294037	1500	0.00121836720452158
0.382	95.1225881105692	0.0183234330772891	1500	0.00115953572439356
0.383	93.8808234800732	0.0879673215043256	1500	0.0011337989388065
0.384	96.4489118317128	-0.133133885362504	1500	0.00113155813698928
0.385	99.1992483225006	0.208162720319923	1500	0.00112533604872884
0.386	98.6542826422566	0.247099205708776	1500	0.0010964233364719
0.387	95.2966321511871	0.00857002919781889	1500	0.00115021991678836
0.388	94.0965627952731	0.504981633615278	1500	0.00118426011515865
0.389	96.6980691531853	-0.0941237108832797	1500	0.00116633261675234
0.39	99.3575955584422	0.027597878575022	1500	0.00116581650067702
0.391	98.7933132107497	-0.441588725607041	1500	0.00122028490064658
0.392	95.3478825265005	-0.111233526283454	1500	0.00116230628580977
0.393	93.7954884987686	-0.00651922402952801	1500	0.00113837618860401
0.394	96.1769369412486	-0.123288734835656	1500	0.00113563137660315
0.395	98.8382273395458	-0.436894093276253	1500	0.00114060070494451
0.396	98.2451097620706	0.136323183596787	1500	0.0010997546091204
0.397	94.8607746363251	-0.100575307790638	1500	0.00115052476598552
0.398	93.7066288232573	0.427355770208094	1500	0.00117606415694748
0.399	96.2415632177815	-0.413547796381284	1500	0.00116361813472228
0.4	98.8642427468167	-0.134950875416366	1500	0.00117088139915109
0.401	98.3327838761365	0.0134615143149026	1500	0.00120799807987552
0.402	95.1417385754974	0.0564381010571738	1500	0.00115465990864293
0.403	93.8651162826121	-0.154824822814546	1500	0.00114519633165238
0.404	96.4463817861077	-0.218560178827868	1500	0.0011387837588076
0.405	99.1756019678211	0.251738592357035	1500	0.00113080728079241
0.406	98.6079612717452	0.437841779630368	1500	0.00109899326506214
0.407	95.2386984264828	-0.0125280302271904	1500	0.0011550423713397
0.408	94.04762120615	0.307634640149687	1500	0.00118241326292896
0.409	96.6093820056139	0.149463567308113	1500	0.00117157208022767
0.41	99.3191435914941	-0.470946057198026	1500	0.00116866947798412
0.411	98.7052701303153	-0.267448905683211	1500	0.00122136843893384
0.412	95.3139402028701	0.0104996608558327	1500	0.0011591354794529
0.413	93.8050120291727	0.0185510747266384	1500	0.00113819246938447
0.414	96.1914461435472	-0.376689609017457	1500	0.00112543934427249
0.415	98.8292535733515	0.183812993188918	1500	0.00113300489044498
0.416	98.2573678070105	-0.250518921783468	1500	0.00109948528143352
0.417	94.8577218932004	-0.102270451216332	1500	0.00115066035102004
0.418	93.6982851440713	0.232608213274797	1500	0.00117921535418519
0.419	96.2075735352797	-0.222273989420356	1500	0.00116590923288914
0.42	98.8263283937875	-0.360913316366158	1500	0.00117194732768924
0.421	98.2968095294963	0.049297663377888	1500	0.00121643542392181
0.422	95.0840163374535	0.0211394921636763	1500	0.00115937363480991
0.423	93.82576897255	0.0917713461588257	1500	0.00113496159486254
