"Time [s]"	"Current(Phase_A) [mA]"	"InputVoltage(Phase_A) [V]"	"InducedVoltage(Phase_A) [V]"	"FluxLinkage(Phase_A) [Wb]"	"Current(Phase_B) [mA]"	"InputVoltage(Phase_B) [V]"	"InducedVoltage(Phase_B) [V]"	"FluxLinkage(Phase_B) [Wb]"	"Current(Phase_C) [mA]"	"InputVoltage(Phase_C) [V]"	"InducedVoltage(Phase_C) [V]"	"FluxLinkage(Phase_C) [Wb]"
0.327	618.107255454731	181.653892700373	199.143681230635	0.424660480867476	-1352.38004123081	23.470461538624	-10.5618349683229	-0.700213610417402	734.272785776081	-205.124354238996	-178.004131236677	0.288520868707659
0.328	1645.10172811332	131.979278424535	151.991738005761	0.576652218873238	-1214.01607708645	91.3272465626054	58.1641112855001	-0.642049499131901	-431.08565102687	-223.30652498714	-209.035146646029	0.0794857220616301
0.329	2505.7091772019	69.3856128228017	92.7461232989299	0.669398342172168	-1420.55703167591	150.244284378693	121.521000432559	-0.520528498699342	-1085.15214552599	-219.629897201494	-222.351182419116	-0.142865460357486
0.33	2706.20703885499	-1.26476606965298E-11	31.6103248909642	0.701008667063132	-1550.0959879218	194.454364826307	174.94305323747	-0.345585445461872	-1156.11105093319	-194.454364826295	-209.71937038284	-0.352584830740326
0.331	2151.38815406647	-69.3856128228349	-30.2563189693432	0.670752348093789	-1146.00436983252	219.629897201501	209.96738975738	-0.135618055704492	-1005.38378423395	-150.244284378667	-172.632097273108	-0.525216928013435
0.332	1206.04890651605	-131.979278424563	-96.0797417987387	0.57467260629505	-79.9852378251562	223.306524987136	218.086557178554	0.0824685014740619	-1126.0636686909	-91.3272465625735	-120.54918102562	-0.645766109039054
0.333	467.929890692282	-181.653892700392	-157.013059602133	0.417659546692917	1207.38296720284	205.124354238983	205.652758479707	0.288121259953769	-1675.31285789512	-23.4704615385924	-56.5813925329035	-0.702347501571958
0.334	214.15749602641	-213.546958301613	-200.454239647167	0.21720530704575	2076.91407173772	166.863182512505	180.069293761967	0.468190553715737	-2291.07156776413	46.6837757891073	14.7401363610935	-0.687607365210864
0.335	222.581669579911	-224.536559755125	-221.142217571759	-0.00393691052600932	2233.2969874539	112.268279877549	140.114195993467	0.608304749709203	-2455.87865703381	112.268279877575	83.3734174108558	-0.604233947800008
0.336	51.7195342171997	-213.546958301603	-221.569558563755	-0.225506469089764	1824.9230117742	46.6837757890756	81.3636174132063	0.68966836712241	-1876.6425459914	166.863182512526	137.678612923861	-0.466555334876148
0.337	-617.898051652732	-181.653892700373	-199.103488463211	-0.424609957552975	1354.11249399897	-23.4704615386247	10.5896158975587	0.700257983019968	-736.214442346238	205.124354238997	178.01018041039	-0.288545154465757
0.338	-1643.14289794243	-131.979278424537	-152.029913674228	-0.576639871227203	1214.93054868963	-91.3272465626032	-58.1857710181795	0.642072212001789	428.212349252804	223.30652498714	209.01588580303	-0.0795292686627271
0.339	-2500.70413873442	-69.3856128228009	-92.7489431267412	-0.669388814353944	1422.49011811251	-150.244284378693	-121.509776237955	0.520562435763834	1078.21402062191	219.629897201494	222.398138049363	0.142868869386636
0.34	-2703.6896709159	1.34079414237931E-11	-31.6323026871117	-0.701021117041056	1550.74297703905	-194.454364826308	-174.971708509552	0.345590727254282	1152.94669387685	194.454364826294	209.660784154686	0.352529653541322
0.341	-2147.76925648962	69.3856128228325	30.2679466225366	-0.670753170418519	1144.82117511269	-219.629897201501	-209.935295126154	0.135655432128128	1002.94808137693	150.244284378669	172.648754593096	0.525178408134418
0.342	-1202.17942963815	131.979278424564	96.0757691929245	-0.574677401225595	78.8489018219269	-223.306524987136	-218.087025011468	-0.0824315928833394	1123.33052781622	91.3272465625728	120.551577192789	0.645729985327206
0.343	-466.196436042086	181.653892700392	157.02469929181	-0.417652701933785	-1206.14568783799	-205.124354238983	-205.669087911672	-0.288100680795012	1672.34212388007	23.4704615385917	56.583261759153	0.702313247086359
0.344	-209.767268759247	213.546958301613	200.41001155305	-0.217242690380735	-2078.36913724584	-166.863182512504	-180.077478398721	-0.468178159193733	2288.13640600509	-46.6837757891081	-14.7647137977004	0.687548533288659
0.345	-217.144154642184	224.536559755125	221.161559677115	0.00391886929638033	-2231.59973084552	-112.268279877546	-140.106345528776	-0.608284504722509	2448.7438854877	-112.268279877578	-83.3156723476746	0.604232860940984
0.346	-46.1999009356844	213.546958301603	221.557321758781	0.225476191055161	-1824.06258816923	-46.6837757890748	-81.3680329466998	-0.689652537669209	1870.26248910491	-166.863182512527	-137.689750041377	0.466543110899607
0.347	618.790278443605	181.653892700372	199.167249802755	0.424643440857916	-1352.15379613715	23.4704615386255	-10.5621218455891	-0.700214659514798	733.363517693541	-205.124354238997	-177.99573810276	0.288547372796847
0.348	1645.63300903043	131.979278424537	152.014682215274	0.57665812307319	-1212.66807988684	91.3272465626039	58.1787306866871	-0.642035928828111	-432.964929143582	-223.30652498714	-209.006012862517	0.0795413599343297
0.349	2502.84313453461	69.3856128228032	92.7286324088999	0.66938675548209	-1420.76004747979	150.244284378692	121.49078101551	-0.520545147812601	-1082.08308705483	-219.629897201495	-222.423488546277	-0.142882128611947
0.35	2702.1043737916	-2.05631067728973E-11	31.6305930529586	0.701017348535049	-1546.58006468987	194.454364826311	174.928947679591	-0.34561620013301	-1155.52430910173	-194.454364826291	-209.693405492588	-0.352575534104535
0.351	2146.44101335804	-69.3856128228333	-30.2470203068358	0.670770328228213	-1143.34413160364	219.629897201501	209.973367577846	-0.135642832555165	-1003.0968817544	-150.244284378668	-172.641929940425	-0.52521746404496
0.352	1202.2950199137	-131.979278424562	-96.0820733072855	0.574688254920927	-79.0113361049398	223.306524987137	218.100118972789	0.0824572864176239	-1123.28368380876	-91.327246562575	-120.550048084541	-0.645767512129502
0.353	463.534129815435	-181.653892700393	-156.984701246215	0.417703553674712	1208.85116596877	205.124354238983	205.671400690731	0.288128687108355	-1672.3852957842	-23.4704615385909	-56.5612334312268	-0.702328745560728
0.354	206.080391327812	-213.546958301613	-200.446055330481	0.217257498344231	2080.77552696671	166.863182512503	180.034183528214	0.468162870636569	-2286.85591829452	46.6837757891088	14.7117767937432	-0.687616968766985
0.355	217.698423011556	-224.536559755125	-221.175823671157	-0.00391832532692543	2235.38354809541	112.268279877545	140.10854344284	0.608271414079409	-2453.08197110697	112.268279877579	83.3652233612313	-0.604251745405754
0.356	48.1659824433449	-213.546958301602	-221.556775695655	-0.225475101022581	1825.29648773898	46.6837757890741	81.3936706282739	0.689665084707683	-1873.46247018233	166.863182512527	137.694309810585	-0.466557435595169
0.357	-618.582782697293	-181.653892700372	-199.143452352152	-0.424618553374733	1352.55325260899	-23.4704615386263	10.5800568047159	0.700245141512399	-733.970469911694	205.124354238997	177.992696119206	-0.288564739475963
0.358	-1643.69712891897	-131.979278424536	-152.029569191867	-0.5766481225666	1214.2552232597	-91.3272465626046	-58.1900822525129	0.642055059259886	429.441905659274	223.30652498714	209.022592188172	-0.0795421472877911
0.359	-2502.21378064381	-69.3856128228025	-92.7260502748442	-0.669374172841445	1422.59653353097	-150.244284378692	-121.498462872096	0.52055659638779	1079.61724711285	219.629897201494	222.412674498108	0.142870527210317
0.36	-2703.26518335509	1.81614723260282E-11	-31.6376782544827	-0.701011851095927	1549.94313409613	-194.45436482631	-174.958782738009	0.345597813649781	1153.32204925896	194.454364826292	209.673946309235	0.352544473519552
0.361	-2144.81943037005	69.385612822837	30.2619035657652	-0.670749947530162	1140.25988667815	-219.629897201502	-209.898690735753	0.135699122914027	1004.55954369189	150.244284378665	172.651367240509	0.525195840760061
0.362	-1201.58710276275	131.979278424563	96.0703472741052	-0.574679600256057	77.3153041397452	-223.306524987136	-218.125162790811	-0.0824260398767835	1124.271798623	91.3272465625743	120.535452172181	0.645731292932241
0.363	-461.259346714756	181.653892700391	156.980048844454	-0.417699551411603	-1209.90240376676	-205.124354238984	-205.668806570361	-0.288094846447144	1671.16175048152	23.4704615385933	56.5817603951118	0.702313053327353
0.364	-207.500960622746	213.546958301613	200.452088851295	-0.217247462560308	-2080.05332322256	-166.863182512505	-180.063291215479	-0.468158137662624	2287.55428384531	-46.6837757891065	-14.7418019548978	0.687571251372455
0.365	-218.344393270709	224.536559755125	221.160567937989	0.00391310537768056	-2230.57961496203	-112.268279877544	-140.146901685409	-0.608305039348033	2448.92400823273	-112.268279877579	-83.3437140542385	0.604227537318217
0.366	-47.8200374895019	213.546958301601	221.594288036298	0.225507393413979	-1820.65559287391	-46.6837757890702	-81.3508529655307	-0.689655892313563	1868.47563036342	-166.86318251253	-137.643038443762	0.466584498874455
0.367	618.156503053567	181.653892700373	199.155810056931	0.42466320347091	-1349.9595051331	23.4704615386238	-10.5610755511695	-0.700216967864733	731.803002079535	-205.124354238996	-178.002013799275	0.288582485075179
0.368	1643.62560953622	131.979278424535	151.9932186972	0.57665642216811	-1211.14610868198	91.3272465626053	58.1513100493932	-0.64206565781534	-432.47950085424	-223.30652498714	-209.0499636644	0.0795325214107799
0.369	2502.71407510712	69.3856128228018	92.7421413552333	0.669398563523343	-1417.27486205189	150.244284378693	121.502148389793	-0.520563509425547	-1085.43921305523	-219.629897201494	-222.372785419952	-0.142840264009172
0.37	2702.0705537722	-1.89359639080067E-11	31.6101576738669	0.70100872119721	-1546.67746151468	194.45436482631	174.931531144617	-0.345631978280929	-1155.39309225752	-194.454364826291	-209.735118881628	-0.352575382890799
0.371	2146.87621379405	-69.3856128228378	-30.2491919070038	0.670759529290206	-1142.99225616763	219.629897201502	209.971356567301	-0.135660621713628	-1003.88395762642	-150.244284378665	-172.634884461718	-0.525210267352518
0.372	1201.63017323418	-131.979278424563	-96.0661854903095	0.574693343799897	-77.8096524184464	223.306524987136	218.102986022192	0.0824423643085639	-1123.82052081574	-91.3272465625736	-120.542658126609	-0.645752925479127
0.373	464.056603368822	-181.653892700392	-157.004250649663	0.417689093150234	1208.20229997206	205.124354238983	205.671363490267	0.288113727798831	-1672.25890334088	-23.4704615385926	-56.5773301309888	-0.702330255610115
0.374	210.866809114398	-213.546958301613	-200.457583427304	0.217231509722929	2076.09055352794	166.863182512505	180.078761830263	0.468192489629095	-2286.95736264234	46.6837757891072	14.7305060758286	-0.687599749534287
0.375	219.673861630692	-224.536559755125	-221.15734366908	-0.00392583394615058	2231.09951777476	112.268279877547	140.109735428219	0.608302225057314	-2450.77337940546	112.268279877577	83.3509176698112	-0.604248831864476
0.376	49.2359664093924	-213.546958301601	-221.585900047681	-0.225511733993832	1822.23380579368	46.6837757890695	81.3530934693129	0.689655318526627	-1871.46977220307	166.863182512531	137.66108875175	-0.466587743112725
0.377	-619.623723696679	-181.653892700369	-199.111501187184	-0.424623235181016	1351.24196628514	-23.4704615386309	10.5879846430509	0.700243303169678	-731.618242588466	205.124354238999	178.007691706412	-0.288580051406314
0.378	-1643.7045384093	-131.979278424537	-152.027097498472	-0.576650332679488	1211.91242074039	-91.3272465626031	-58.1736607195453	0.642069642450132	431.792117668913	223.30652498714	209.030486323054	-0.0795495650832598
0.379	-2499.97116069015	-69.385612822801	-92.7415195992024	-0.66939185227869	1419.26063882851	-150.244284378693	-121.491172486126	0.520578469964006	1080.71052186164	219.629897201494	222.419639953395	0.142870074870135
0.38	-2701.85176121844	1.97033500626276E-11	-31.6305277716226	-0.701022380050313	1547.41105424893	-194.454364826311	-174.960081745655	0.345618388218351	1154.44070696952	194.454364826291	209.675886093189	0.352545960963323
0.381	-2145.41746070447	69.3856128228385	30.2609940778963	-0.670761385972416	1141.709929645	-219.629897201502	-209.937979691542	0.135680408526809	1003.70753105947	150.244284378664	172.65031602872	0.525196276992043
0.382	-1199.69684949847	131.979278424567	96.0617518234456	-0.574699634148971	76.1954323617486	-223.306524987136	-218.100797102335	-0.0824203885755261	1123.50141713672	91.32724656257	120.543086946688	0.645739363938731
0.383	-464.033302296825	181.653892700392	157.014795242692	-0.417684838906278	-1207.93316810989	-205.124354238983	-205.684641314451	-0.288105029889977	1671.96647040672	23.4704615385918	56.5759089559463	0.702315272894677
0.384	-208.07535341992	213.546958301613	200.411865320481	-0.217272973585798	-2078.95895142202	-166.863182512504	-180.085039970849	-0.468190069860826	2287.03430484194	-46.683775789108	-14.7600191564177	0.68755525373826
0.385	-215.84461398108	224.536559755125	221.174877099352	0.00390190351355394	-2231.07703098912	-112.268279877546	-140.102089077782	-0.608292158938608	2446.9216449702	-112.268279877578	-83.2989145262983	0.604256339211961
0.386	-45.3229229324319	213.546958301602	221.572714307726	0.22547461782128	-1823.05377725032	-46.6837757890718	-81.3583793896335	-0.689650538328241	1868.37670018275	-166.863182512529	-137.675370257964	0.466580968953997
0.387	619.02416271777	181.653892700369	199.175475525443	0.424650093346722	-1350.83770232224	23.4704615386317	-10.5603194255324	-0.700210857753773	731.813539604469	-205.124354238999	-177.992836491377	0.28858813246262
0.388	1644.99221431645	131.979278424537	152.012516215573	0.576662609562295	-1211.05547652599	91.3272465626038	58.168239016988	-0.642042618736785	-433.936737790458	-223.30652498714	-209.017113246284	0.079571019216336
0.389	2501.30179710911	69.3856128228033	92.7214013094356	0.669384010871731	-1418.87016984062	150.244284378692	121.474657810641	-0.520567960926145	-1082.43162726849	-219.629897201495	-222.440776849838	-0.142869757633502
0.39	2699.85313831085	-2.04636307898909E-11	31.627956611488	0.701011967483219	-1544.59170777783	194.454364826311	174.919368218346	-0.345648592707799	-1155.26143053303	-194.454364826291	-209.705422285662	-0.352575179919164
0.391	2143.95057348779	-69.3856128228392	-30.2413732707023	0.670770594212516	-1141.58884642333	219.629897201502	209.977083788512	-0.135671508919286	-1002.36172706446	-150.244284378664	-172.642168231028	-0.525217348150192
0.392	1199.79093647213	-131.979278424567	-96.0693298592042	0.574701264353312	-77.6838326767777	223.306524987136	218.113743356901	0.0824422344376147	-1122.10710379536	-91.3272465625693	-120.541789945761	-0.645759138095952
0.393	461.298383271568	-181.653892700394	-156.975496119971	0.417725768233341	1209.45077906661	205.124354238982	205.685569519949	0.288127803957563	-1670.74916233818	-23.4704615385878	-56.554949474319	-0.702314087570271
0.394	204.172677799877	-213.546958301613	-200.44785780025	0.217277910433091	2080.40270583664	166.863182512504	180.039826272606	0.468167630230169	-2284.57538363651	46.6837757891087	14.7061297986044	-0.687607957771667
0.395	216.001718756042	-224.536559755125	-221.188163780333	-0.00391025334724217	2234.15578153986	112.268279877545	140.102657720349	0.608270287950518	-2450.1575002959	112.268279877579	83.3481171315028	-0.604259840640164
0.396	46.6962541361997	-213.546958301601	-221.570502777506	-0.225480756124748	1823.7986437204	46.683775789071	81.3830632193515	0.68965335116987	-1870.4948978566	166.863182512529	137.679754267544	-0.46658008637262
0.397	-619.620758402457	-181.65389270037	-199.149425430306	-0.424630181555054	1350.93658813347	-23.4704615386293	10.5777833696828	0.700231134539552	-731.315829731016	205.124354238999	177.989732208335	-0.288590354164285
0.398	-1644.06687005682	-131.979278424533	-152.02526763409	-0.576655449189144	1212.51769142368	-91.3272465626075	-58.1802382446838	0.642050896294869	431.549178633141	223.30652498714	209.033388514523	-0.0795569656497615
0.399	-2501.81778359362	-69.3856128228026	-92.7172405728883	-0.669372689762032	1420.69553687058	-150.244284378692	-121.482820748419	0.520568075546449	1081.12224672305	219.629897201494	222.429541477949	0.142872575828187
0.4	-2702.19536853888	1.80477854883065E-11	-31.6342583480346	-0.701006948110067	1547.96386890094	-194.45436482631	-174.949302352751	0.345618773193699	1154.23149963794	194.454364826292	209.685372662239	0.352557948490427
0.401	-2143.45162044647	69.3856128228369	30.2565543788693	-0.670750393731197	1138.41301411991	-219.629897201502	-209.901571809137	0.135717201384561	1005.03860632656	150.244284378665	172.650967412598	0.525208915903024
0.402	-1200.10206192475	131.979278424568	96.0577814777298	-0.574692612253468	75.6926451940316	-223.306524987136	-218.137012122791	-0.0824198107382296	1124.40941673071	91.3272465625686	120.526354211345	0.645735270114369
0.403	-459.928931528919	181.653892700395	156.970548422461	-0.417722063831007	-1211.06643751843	-205.124354238981	-205.681028621455	-0.288100839359684	1670.99536904735	23.4704615385839	56.5738609093863	0.702309131023755
0.404	-206.442395317198	213.546958301613	200.453097251692	-0.217268966579315	-2080.49503662978	-166.863182512505	-180.067828758455	-0.468168668118139	2286.93743194698	-46.6837757891064	-14.7389301752942	0.687570200848461
0.405	-217.504676576556	224.536559755125	221.171671662698	0.00390270508338281	-2230.31961867007	-112.268279877544	-140.141294076805	-0.608309962194944	2447.82429524663	-112.268279877579	-83.3300954744203	0.604240105374041
0.406	-47.2069202149212	213.546958301601	221.607193054047	0.22550989813743	-1820.13088213113	-46.6837757890703	-81.3409798035228	-0.689650941998467	1867.33780234605	-166.863182512532	-137.630531198239	0.466609574175803
0.407	618.407117399896	181.653892700369	199.161727326376	0.424671625463805	-1349.25096590116	23.4704615386301	-10.5587775805359	-0.700209719579003	730.843848501265	-205.124354238999	-177.998940252665	0.288610633923137
0.408	1643.37978732575	131.979278424533	151.98930271644	0.576660928180245	-1210.24282933554	91.3272465626081	58.1425612396254	-0.642067158339377	-433.136957990204	-223.306524987141	-209.058685388347	0.0795519485347901
0.409	2501.93397261621	69.3856128227958	92.7335894899379	0.669394517670183	-1416.18379510151	150.244284378697	121.488248736273	-0.520578909603105	-1085.7501775147	-219.629897201492	-222.387052216483	-0.142835103681693
0.41	2700.84535552491	-2.19984030991327E-11	31.606334474869	0.701000852145052	-1545.518217329	194.454364826312	174.923436573077	-0.345655473030028	-1155.3271381959	-194.454364826288	-209.744656108926	-0.352579759790619
0.411	2145.50917454274	-69.3856128228377	-30.244650668568	0.670756201476484	-1141.97503611743	219.629897201502	209.974836190777	-0.135680636839251	-1003.5341384253	-150.244284378662	-172.633769636048	-0.525213529426667
0.412	1200.21314294803	-131.979278424568	-96.0545537398442	0.57470164773664	-77.0021273139265	223.306524987136	218.114624527692	0.0824339876884412	-1123.2110156341	-91.3272465625649	-120.533865512304	-0.645747394938971
0.413	462.764023366663	-181.653892700393	-156.995351128612	0.417706296608028	1208.63199015641	205.124354238982	205.682635171807	0.288116622860248	-1671.39601352307	-23.4704615385863	-56.5701973731856	-0.702317592312157
0.414	209.759663169359	-213.546958301615	-200.458558063969	0.217247738544059	2075.93774370598	166.863182512501	180.082162255975	0.468198785116223	-2285.69740687534	46.6837757891165	14.7271533908475	-0.687590438921309
0.415	218.682782132813	-224.536559755125	-221.167728097513	-0.00391998955345381	2230.40884092962	112.268279877547	140.103304915058	0.608302090031281	-2449.09162306243	112.268279877583	83.337430670733	-0.604253008250576
0.416	48.3647774706932	-213.546958301602	-221.597684190277	-0.22551767374373	1821.4053823553	46.6837757890758	81.3429007852365	0.689644990816517	-1869.770159826	166.86318251253	137.648796530267	-0.466604211720309
0.417	-620.250398683665	-181.653892700369	-199.116150035258	-0.424633823778988	1350.34074940195	-23.4704615386277	10.5854416959622	0.70023043251248	-730.090350718289	205.124354239	178.004684413354	-0.288599527306955
0.418	-1643.95131976202	-131.979278424535	-152.022206897692	-0.57665603067668	1210.91648891541	-91.327246562603	-58.1654693571588	0.642064963155321	433.034830846615	223.30652498714	209.038870443619	-0.0795606568633365
0.419	-2499.76494470651	-69.3856128227981	-92.732360225453	-0.669388390902133	1418.14424829757	-150.244284378693	-121.477838831071	0.52058712432425	1081.62069640894	219.629897201493	222.433396024433	0.142872739161096
0.42	-2701.23117771514	1.95825577975484E-11	-31.6263740647243	-0.701014764966857	1546.23898593993	-194.454364826309	-174.952190672468	0.345634933651782	1154.99219177521	194.454364826289	209.684903074024	0.35255764223512
0.421	-2144.63141754427	69.3856128228354	30.2567486496856	-0.670758016317172	1140.62413000057	-219.629897201501	-209.940895732133	0.135694037919649	1004.0072875437	150.244284378664	172.648895250133	0.525206537485253
0.422	-1198.81541819155	131.979278424566	96.0505395217525	-0.574707476795419	75.2116628660324	-223.306524987136	-218.111219529378	-0.0824171816097289	1123.60375532551	91.3272465625672	120.534052286227	0.64574058977148
0.423	-463.220595596971	181.653892700396	157.005983947063	-0.417701492848356	-1208.68458166892	-205.124354238982	-205.694637509794	-0.288111819119523	1671.90517726589	23.4704615385824	56.5680805103373	0.702308670281818
0.424	-207.419362886928	213.546958301614	200.412412635459	-0.217289080212897	-2079.27065873457	-166.863182512504	-180.087789622449	-0.468199608741971	2286.69002162149	-46.6837757891141	-14.7582366260115	0.687550433655806
0.425	-215.311467073331	224.536559755125	221.184379542249	0.00389529932935199	-2230.94235881307	-112.268279877543	-140.095967300883	-0.608295576042854	2446.2538258864	-112.268279877586	-83.2876222135125	0.604262811442294
0.426	-44.9101159512973	213.546958301601	221.583798307031	0.225479097636383	-1822.78449177674	-46.6837757890719	-81.3488251603084	-0.689644401203163	1867.69460772804	-166.863182512533	-137.664461252983	0.46659835018931
0.427	619.234387150298	181.65389270037	199.179973030121	0.424659070666504	-1350.46207262582	23.4704615386253	-10.5578267869835	-0.700202227990146	731.227685475521	-205.124354238999	-177.989852107857	0.288608498081454
0.428	1644.92431784184	131.979278424532	152.007908702535	0.576666979369039	-1210.54997511705	91.3272465626066	58.1608255066667	-0.642041402483479	-434.374342724788	-223.306524987141	-209.024221256239	0.0795842768252144
0.429	2500.91469740689	69.3856128228005	92.7125650317823	0.669379544400822	-1418.23661537456	150.244284378691	121.462570733785	-0.520578831749695	-1082.67808203233	-219.629897201493	-222.452866099018	-0.142868589273804
0.43	2699.18558362988	-2.35402808357321E-11	31.6236707965277	0.701003215197349	-1543.91310337021	194.454364826311	174.912447596035	-0.34566638415366	-1155.27248025967	-194.454364826287	-209.713225434127	-0.352581814707931
0.431	2143.20795198171	-69.3856128228391	-30.2376599811313	0.670765555216218	-1141.0049799879	219.629897201502	209.980328776062	-0.135686055377598	-1002.20297199381	-150.244284378661	-172.640387442991	-0.525222202150922
0.432	1198.9928507652	-131.979278424564	-96.0588642200082	0.57470669099621	-77.1962505212731	223.306524987136	218.123891093731	0.0824378357161331	-1121.79660024392	-91.3272465625694	-120.533113760514	-0.645755315911436
0.433	460.54833547609	-181.653892700394	-156.967174773327	0.417739516222883	1209.75497660798	205.124354238983	205.694867597309	0.288132703313442	-1670.30331208407	-23.4704615385848	-56.5477069650153	-0.702303022876452
0.434	203.528944981466	-213.546958301615	-200.448387376267	0.217291128846616	2080.35413295663	166.863182512501	180.041901208021	0.468174604521464	-2283.8830779381	46.683775789118	14.7041286618715	-0.68759889421458
0.435	215.423239147234	-224.536559755125	-221.197108810958	-0.00390597996434178	2233.76138906062	112.268279877545	140.09620030028	0.608270804821743	-2449.18462820785	112.268279877584	83.3371346528032	-0.604261759561777
0.436	46.1803128580432	-213.546958301601	-221.580792744743	-0.225486772709085	1823.34452965412	46.6837757890743	81.3735099547004	0.689644314776444	-1869.52484251216	166.863182512532	137.669210474602	-0.466592549087175
0.437	-619.998227246469	-181.653892700368	-199.153189561662	-0.424639962270747	1350.4398731884	-23.4704615386292	10.5752043021287	0.700219519078572	-730.441645941927	205.124354239001	177.986875077791	-0.288605674009384
0.438	-1644.23317594969	-131.979278424533	-152.020270402651	-0.576660232673398	1211.94992622366	-91.3272465626044	-58.1732979180917	0.642046221160481	432.283249726036	223.30652498714	209.040180278229	-0.079565493731155
0.439	-2501.71343009793	-69.3856128227966	-92.7083156649662	-0.669368548338364	1420.03839611493	-150.244284378694	-121.471305790336	0.520574915370144	1081.675033983	219.629897201492	222.441091652414	0.142875597921259
0.44	-2701.83355319672	2.11102246794326E-11	-31.6298956886756	-0.70099844402704	1547.26935771867	-194.45436482631	-174.942625814423	0.345632289555722	1154.56419547805	194.454364826289	209.692733544205	0.352568331465463
0.441	-2143.00700429896	69.3856128228429	30.2531006121338	-0.670745343414906	1137.78247814778	-219.629897201503	-209.904428656501	0.13572786089922	1005.22452615119	150.244284378658	172.649064069475	0.525217395534939
0.442	-1199.58470868711	131.979278424568	96.0478219502721	-0.574697521464634	75.1022611952692	-223.306524987136	-218.146274193978	-0.0824184132947571	1124.48244749184	91.3272465625658	120.517753107576	0.645735148642514
0.443	-459.432697295808	181.653892700393	156.962485886696	-0.417735035577938	-1211.55223886138	-205.124354238984	-205.689439200879	-0.288107852495636	1670.98493615719	23.4704615385872	56.5664139392945	0.702301562581809
0.444	-206.038217384991	213.546958301614	200.453404803326	-0.217281630774612	-2080.70853623325	-166.863182512503	-180.069523529155	-0.468177376024791	2286.74675361824	-46.6837757891156	-14.737806191533	0.687563756390276
0.445	-217.170201479276	224.536559755125	221.179950816914	0.00389832004230196	-2230.24242387911	-112.268279877542	-140.135153128876	-0.608312529153667	2447.41262535838	-112.268279877587	-83.3205380095314	0.604243218380744
0.446	-46.9354896658809	213.5469583016	221.616880008367	0.225515200050669	-1819.99602456048	-46.6837757890704	-81.3319865291837	-0.689644515682851	1866.93151422636	-166.863182512534	-137.620969898734	0.466622248482011
0.447	618.564749343591	181.65389270037	199.165313173408	0.424680513224077	-1349.05647090684	23.4704615386268	-10.5562923343125	-0.700200808017164	730.491721563253	-205.124354239	-177.996177122535	0.288626071359476
0.448	1643.38615339564	131.97927842453	151.984544703419	0.576665057927496	-1209.96158805444	91.327246562608	58.1361928611055	-0.642064615156058	-433.424565341203	-223.306524987141	-209.064661266513	0.0795614100929624
0.449	2501.74775156772	69.385612822799	92.7250282858323	0.669390086213328	-1415.81366452156	150.244284378693	121.47768000107	-0.520586935154988	-1085.93408704617	-219.629897201493	-222.39746656369	-0.142836056470727
0.45	2700.47905662415	-2.50892639996891E-11	31.6019939937442	0.700992080207072	-1545.11892807093	194.454364826312	174.91744687597	-0.345669488279018	-1155.36012855322	-194.454364826287	-209.751214261216	-0.352587270731943
0.451	2145.11065129633	-69.3856128228406	-30.241550048713	0.67075053015836	-1141.64431504368	219.629897201502	209.977838946977	-0.135691649332041	-1003.46633625265	-150.24428437866	-172.631708380562	-0.525218979112505
0.452	1199.76578215546	-131.979278424566	-96.0452059822137	0.574705324176146	-76.7099921374585	223.306524987136	218.123578578097	0.0824319292460568	-1123.05579001801	-91.327246562568	-120.525638135373	-0.645744617247878
0.453	462.326952197475	-181.653892700395	-156.987742427323	0.417717581748822	1208.84630087206	205.124354238982	205.69050433787	0.288122433583927	-1671.17325306953	-23.4704615385832	-56.5632406319551	-0.702307857879833
0.454	209.384580516986	-213.546958301614	-200.458856245967	0.217258725502855	2075.93308675499	166.863182512505	180.083455251311	0.468205888835237	-2285.31766727197	46.6837757891133	14.7259249565141	-0.687581932923319
0.455	218.344972915343	-224.536559755125	-221.175542453838	-0.003916816950983	2230.17780035426	112.268279877544	140.097091119655	0.608302979954892	-2448.5227732696	112.268279877585	83.3282630304091	-0.60425366989291
0.456	48.0590926396955	-213.546958301599	-221.606747591742	-0.225523564542725	1821.15896444032	46.6837757890666	81.3341079051347	0.689637087860027	-1869.21805708002	166.863182512537	137.639656279772	-0.466614013613137
0.457	-620.47842156486	-181.653892700367	-199.119282822531	-0.424642847365256	1350.07183125062	-23.4704615386307	10.5829532632208	0.700220041123248	-729.59340968576	205.124354239002	178.002058777355	-0.288611954835782
0.458	-1644.06569721367	-131.979278424532	-152.017372736394	-0.57666022010165	1210.59462573102	-91.3272465626058	-58.1595013341657	0.642060539789082	433.471071482656	223.306524987141	209.044549029129	-0.0795674058066538
0.459	-2499.71603621993	-69.3856128227952	-92.7239538270262	-0.669384173928677	1417.75713102759	-150.244284378695	-121.467809447373	0.520592730341709	1081.95890519234	219.629897201492	222.443306999066	0.142875901192412
0.46	-2701.01879136905	2.26805241254624E-11	-31.6220935156587	-0.701006267444335	1545.82734422399	-194.454364826311	-174.946456744122	0.345646273597587	1155.19144714506	194.454364826288	209.691080010338	0.35256698120275
0.461	-2144.38499132171	69.3856128228444	30.2538665483801	-0.670752400895955	1140.26360668028	-219.629897201503	-209.943614051623	0.135702659545964	1004.12138464142	150.244284378657	172.646817255173	0.525213798457923
