"Time [s]"	"CoreLoss [W]"	"Moving1.Torque [NewtonMeter]"	"Moving1.Speed [rpm]"	"SolidLoss [kW]"
0	0	0	1500	0
0.001	108.504444063229	-86.2957816473881	1500	1.27431356101939
0.002	71.464632702726	-200.782590177136	1500	5.47583561451124
0.003	62.8041302688079	-31.3075500667663	1500	10.9675954642327
0.004	74.1870237143735	342.695528928327	1500	16.3917079248254
0.005	83.2406784993604	548.124856877349	1500	21.864807974692
0.006	78.7450828478545	126.910317597149	1500	27.3781710840936
0.007	73.4098959172246	-647.63757481759	1500	30.4209659837733
0.008	85.3301021723219	-959.131397041442	1500	31.0912965655422
0.009	103.884001044526	-495.603830405559	1500	31.3225481063332
0.01	110.437478958853	116.43042737078	1500	29.6092299564343
0.011	115.098740101425	540.988267966121	1500	26.2664510473186
0.012	109.13002497781	130.141596438993	1500	23.6301615185301
0.013	108.90124913845	-673.120633636245	1500	19.6513948861372
0.014	128.701626238969	-909.707116485091	1500	15.2045283840794
0.015	145.260215662035	-538.893480546512	1500	11.5725360084621
0.016	139.946330627603	-163.359148098861	1500	8.00012118967277
0.017	131.526184030172	45.493150860438	1500	4.86698548016612
0.018	136.870826173749	-11.5327568406512	1500	2.65871270495226
0.019	150.857605523302	-84.8793644457744	1500	1.27742530436733
0.02	170.377850569789	-46.6357083365606	1500	0.661297995829191
0.021	181.416584175607	21.3852846084804	1500	0.480796025823207
0.022	155.087289315852	4.09579107329704	1500	0.846177098804334
0.023	155.034935995295	18.6091833397539	1500	1.75090391533131
0.024	164.261776495548	168.925280139128	1500	2.86217127232976
0.025	175.771492209096	363.932952229839	1500	3.69862809871006
0.026	183.401316261672	392.958861187389	1500	4.10431756167938
0.027	162.615416551687	-122.249801175601	1500	4.7705431159034
0.028	167.710765479382	-422.172134956994	1500	6.00508391301012
0.029	189.786544541621	-228.478724655943	1500	6.80823967100812
0.03	190.980674952045	67.8328809668541	1500	6.65361946455239
0.031	193.253184092897	288.419399213585	1500	5.67872001017801
0.032	183.897930756917	156.50985594278	1500	4.43895400970682
0.033	172.396745342956	-419.659707550696	1500	3.96124250899728
0.034	197.127931447391	-470.806519130127	1500	3.66515942034841
0.035	199.84701594038	-298.880119552284	1500	3.11589035691037
0.036	192.194532435999	-104.99739676404	1500	2.24182852889758
0.037	183.751727252407	-21.9008706862026	1500	1.3599242556872
0.038	179.197749241944	-62.0506297835621	1500	0.734293576601182
0.039	191.608407285277	-102.545045726332	1500	0.379254343135054
0.04	206.003694720929	-61.9228303193635	1500	0.213144759669424
0.041	208.516695153283	-0.0757810233295957	1500	0.125153586045031
0.042	191.551974064421	13.3162086805983	1500	0.152629854402021
0.043	188.852731847985	14.7403072328216	1500	0.346588959091514
0.044	204.593928616427	69.2445028583868	1500	0.598465929250893
0.045	213.400501403974	153.374094580172	1500	0.746656397002094
0.046	213.969843706115	160.411922651647	1500	0.692531630785314
0.047	203.908903374137	8.5982325318026	1500	0.682988269327409
0.048	195.115439810544	-130.264379140407	1500	1.16984461417547
0.049	218.389127813541	-88.7485989520511	1500	1.63327631571034
0.05	221.048967260477	28.3620551436405	1500	1.67533342114892
0.051	224.381961233577	110.697629791852	1500	1.32049399494776
0.052	210.151392561971	47.9426869810833	1500	0.858188189581409
0.053	201.46394390365	-152.940905326292	1500	0.774066411450107
0.054	217.692960117947	-240.15311826467	1500	0.919688452291608
0.055	231.056562771182	-154.589244134917	1500	0.906136248010894
0.056	219.166106627699	-71.2698027968987	1500	0.682896518472843
0.057	210.101212560102	-35.1426678784535	1500	0.409643319679267
0.058	205.250731902612	-51.6780502480319	1500	0.214334557359028
0.059	212.41522888695	-71.9201302032422	1500	0.12423472929257
0.06	226.172118591084	-48.2791238863368	1500	0.0883038058820666
0.061	227.13274727067	-8.97968067371949	1500	0.052400406536489
0.062	212.288353070941	4.33233156932194	1500	0.0397374845556626
0.063	208.586354870158	4.05874719506299	1500	0.0891889521397925
0.064	220.033390891174	24.9537722157764	1500	0.158163621251171
0.065	231.2382191966	61.989961515968	1500	0.181598599790907
0.066	229.498975065976	63.4814810008741	1500	0.140620662329114
0.067	219.374856351228	16.4267295011258	1500	0.147646526189771
0.068	217.673052503386	-28.1217581322142	1500	0.26954125295948
0.069	230.737488230559	-29.2865626925243	1500	0.417778843729996
0.07	237.233352354357	7.44144954422661	1500	0.457097463308413
0.071	236.810644630536	25.5371823967066	1500	0.350666093470843
0.0720000000000001	226.97214136893	5.63917972737602	1500	0.220431658331919
0.0730000000000001	222.479815790598	-61.0882169871891	1500	0.17339178837092
0.0740000000000001	230.854540275014	-101.517399079911	1500	0.233818222743
0.0750000000000001	237.656124146945	-88.9812711212583	1500	0.278214667661358
0.0760000000000001	238.048143403925	-46.1742498400508	1500	0.219135876010999
0.0770000000000001	228.942429739057	-25.2429891604298	1500	0.134210435736813
0.0780000000000001	221.065163579195	-36.1655536002231	1500	0.0637565273616027
0.0790000000000001	225.473012782753	-46.9533062510744	1500	0.0412590424195468
0.0800000000000001	238.726800919386	-32.9920101541596	1500	0.0391186562345869
0.0810000000000001	238.189341489884	-8.63436976914116	1500	0.0268684190319792
0.0820000000000001	224.968270493427	-0.51020254372179	1500	0.0158179210984983
0.0830000000000001	222.847343187479	-1.87030704956338	1500	0.0285232676368839
0.0840000000000001	230.833895529823	6.75696994411987	1500	0.0504822062280932
0.0850000000000001	246.281536092206	25.9208404861462	1500	0.0543776172597067
