"Time [s]"	"Current(Phase_A) [mA]"	"InputVoltage(Phase_A) [V]"	"InducedVoltage(Phase_A) [V]"	"FluxLinkage(Phase_A) [Wb]"	"Current(Phase_B) [mA]"	"InputVoltage(Phase_B) [V]"	"InducedVoltage(Phase_B) [V]"	"FluxLinkage(Phase_B) [Wb]"	"Current(Phase_C) [mA]"	"InputVoltage(Phase_C) [V]"	"InducedVoltage(Phase_C) [V]"	"FluxLinkage(Phase_C) [Wb]"
0.011	122480.250800597	-103.44764093584	-38.5648717695697	0.884666430555341	-49345.2084750926	327.448210373143	219.576971472407	-0.118091030038855	-73135.0423255041	-224.000569437302	-173.802161647473	-0.883812405666216
0.012	105252.204117598	-196.769106014784	-70.8473024404999	0.813819128114841	-26934.8855870345	332.929728162642	226.573866498097	0.108482836459241	-78317.3185305633	-136.160622147859	-94.6684127904865	-0.978480818456703
0.013	84684.7488724204	-270.829440026024	-118.293771389159	0.695525356725681	-941.810213107644	305.821764501768	188.888351674794	0.297371188134036	-83742.9386593128	-34.9923244757437	12.1981697671201	-0.966282648689583
0.014	65367.5298244346	-318.379101467851	-190.093123612736	0.505432233112945	19304.5092566702	248.777835745934	162.155498176685	0.45952668631072	-84672.0390811048	69.6012657219175	77.6358965365381	-0.888646752153045
0.015	49524.4326091833	-334.763598180368	-242.644148281089	0.262788084831856	28330.1218798981	167.381799090183	152.661369879584	0.612188056190304	-77854.5544890814	167.381799090184	123.090387079704	-0.765556365073341
0.016	34801.8615809749	-318.379101467851	-245.0836117572	0.0177044730746555	29772.2458695123	69.6012657219165	106.721484131599	0.718909540321902	-64574.1074504871	248.777835745935	165.477661197793	-0.600078703875548
0.017	21335.7446805193	-270.829440026023	-228.383960313836	-0.21067948723918	25566.9359226881	-34.992324475745	27.6363338611897	0.746545874183092	-46902.6806032074	305.821764501768	186.421032749668	-0.41365767112588
0.018	8983.81186229941	-196.769106014783	-188.991375004424	-0.399670862243605	19424.385107905	-136.16062214786	-82.3903340370311	0.664155540146061	-28408.1969702044	332.929728162643	194.921496621987	-0.218736174503893
0.019	-1159.80051493075	-103.447640935839	-99.7670763714482	-0.499437938615053	13972.2802130371	-224.000569437303	-166.185057212156	0.497970482933905	-12812.4796981064	327.448210373142	230.811654072065	0.0120754795681723
0.02	-5381.60783382449	8.24229573481716E-13	-25.6799929468623	-0.525117931561915	7106.14079656828	-289.913780286485	-222.50785812026	0.275462624813645	-1724.53296274379	289.913780286484	241.88409635614	0.253959575924312
0.021	-2846.61452635486	103.447640935841	39.2808832801618	-0.485837048281753	-3271.53045645058	-327.448210373143	-244.708403179992	0.0307542216336525	6118.14498280544	224.000569437302	209.897570526325	0.463857146450637
0.022	3941.05866207248	196.769106014784	119.590220797519	-0.366246827484235	-16809.0965185781	-332.929728162642	-230.389400282674	-0.199635178649022	12868.0378565056	136.160622147858	146.193108219728	0.610050254670365
0.023	11231.8910056224	270.829440026024	201.659603567899	-0.164587223916336	-30058.9945666692	-305.821764501767	-211.60323733129	-0.411238415980312	18827.1035610468	34.9923244757432	56.5287313523356	0.666578986022701
0.024	18099.5371475778	318.379101467852	247.25126956814	0.0826640456518043	-40041.2857835447	-248.777835745933	-200.534982751006	-0.611773398731318	21941.7486359669	-69.6012657219181	-46.797619947935	0.619781366074766
0.025	25662.5184947749	334.763598180368	261.974861627151	0.344638907278955	-45071.7448078086	-167.381799090183	-169.088599254837	-0.780861997986154	19409.2263130338	-167.381799090185	-122.740235718695	0.49704113035607
0.026	34811.4112061555	318.379101467851	249.255605829455	0.59389451310841	-44638.1851050576	-69.6012657219153	-111.460583658508	-0.892322581644662	9826.773898902	-248.777835745935	-163.831512757676	0.333209617598394
0.027	47395.6754303831	270.829440026023	175.384013866295	0.769278526974705	-41974.2511658416	34.992324475746	-38.5637807721896	-0.930886362416852	-5421.42426454151	-305.821764501768	-206.122150449308	0.127087467149086
0.028	60189.1148644854	196.769106014782	114.641727015588	0.883920253990293	-41809.8396830309	136.160622147861	88.9818975923072	-0.841904464824545	-18379.2751814546	-332.929728162642	-249.43320226092	-0.122345735111834
0.029	67393.2619571768	103.447640935838	67.9560895917572	0.95187634358205	-40504.4464447235	224.000569437304	183.270063532186	-0.658634401292359	-26888.8155124533	-327.448210373142	-278.074777370076	-0.40042051248191
0.03	67677.1136869283	-1.65556457432103E-12	19.2171670183545	0.971093510600404	-34882.3258978397	289.913780286485	239.353465388219	-0.41928093590414	-32794.7877890886	-289.913780286484	-262.202460704294	-0.662622973186204
0.031	61458.0770197597	-103.447640935841	-33.4587388849336	0.937634771715471	-25968.0215913157	327.448210373143	275.80754354299	-0.14347339236115	-35490.055428444	-224.000569437302	-220.064196160144	-0.882687169346349
0.032	50201.2675424489	-196.769106014785	-88.6179477567688	0.849016823958702	-13486.7069706576	332.929728162642	277.664771736259	0.134191379375109	-36714.5605717913	-136.160622147857	-142.935056960603	-1.02562222630695
0.033	39075.5699779018	-270.829440026025	-159.740085503662	0.68927673845504	2443.42073842731	305.821764501767	247.529527506686	0.381720906881796	-41518.9907163291	-34.9923244757421	-13.2604531250475	-1.038882679432
0.034	31570.6606524515	-318.379101467852	-257.087606040596	0.432189132414444	14094.3396172118	248.777835745932	209.989831115179	0.591710737996974	-45665.0002696633	69.6012657219192	72.1392542039319	-0.966743425228068
0.035	24934.9421136483	-334.763598180368	-291.066604194881	0.141122528219563	19360.1753988602	167.381799090182	178.335906618285	0.770046644615259	-44295.1175125085	167.381799090186	140.358673398503	-0.826384751829565
0.036	18088.9144905366	-318.37910146785	-289.532096742482	-0.148409568522918	19619.4542727937	69.6012657219148	115.980202302238	0.886026846917497	-37708.3687633303	248.777835745935	192.684745445918	-0.633700006383647
0.037	11073.908657776	-270.829440026023	-271.057134025337	-0.419466702548256	16976.4304376975	-34.9923244757465	14.7788138654532	0.90080566078295	-28050.3390954736	305.821764501769	221.189885685501	-0.412510120698146
0.038	3177.64698502119	-196.769106014782	-204.101569560886	-0.623568272109141	13914.2499786931	-136.160622147861	-89.035310302827	0.811770350480123	-17091.8969637143	332.929728162643	247.140772102348	-0.165369348595797
0.039	-3613.98916454938	-103.447640935837	-112.372329791609	-0.73594060190075	11301.568970844	-224.000569437305	-175.489771545709	0.636280578934413	-7687.5798062946	327.448210373142	274.484890654212	0.109115542058415
0.04	-6658.43951829696	2.79953837889479E-12	-31.8091435365749	-0.767749745437325	7921.96489345006	-289.913780286486	-244.004740748971	0.392275838185442	-1263.5253751531	289.913780286483	271.494672773263	0.380610214831678
0.041	-5285.97556295928	103.447640935843	43.5384786579505	-0.724211266779375	2184.39727472791	-327.448210373143	-280.243010273993	0.11203282791145	3101.57828823137	224.0005694373	228.884073752659	0.609494288584337
0.042	-1024.7562553607	196.769106014786	129.73086418725	-0.594480402592125	-5974.30314684297	-332.929728162642	-276.708822827005	-0.164675994915555	6999.05940220367	136.160622147856	158.773929615724	0.768268218200061
0.043	3636.87478627546	270.829440026026	215.270627977488	-0.379209774614637	-14458.2119148283	-305.821764501766	-254.559733772332	-0.419235728687887	10821.3371285528	34.9923244757409	67.2447086718394	0.835512926871901
0.044	7380.93747929775	318.379101467852	273.657648464328	-0.105552126150309	-20613.4743808343	-248.777835745932	-231.015177667904	-0.650250906355791	13232.5369015366	-69.6012657219197	-36.4154801626867	0.799097446709214
0.045	10955.6833212125	334.763598180368	295.541273920061	0.189989147769752	-23093.6677908289	-167.381799090181	-192.747076352728	-0.842997982708519	12137.9844696164	-167.381799090187	-126.408027128886	0.672689419580328
0.046	15621.5460019811	318.37910146785	287.697803257638	0.47768695102739	-22210.1627456873	-69.6012657219138	-122.405765587717	-0.965403748296236	6588.61674370625	-248.777835745936	-185.73488668646	0.486954532893868
0.047	22493.5920066057	270.829440026021	241.175536360587	0.718862487387978	-20763.014090391	34.9923244757482	-21.4283015300474	-0.986832049826283	-1730.57791621473	-305.821764501769	-232.097437333765	0.254857095560104
0.048	30347.1837862964	196.769106014781	161.82471492979	0.880687202317767	-20450.232274245	136.160622147862	81.5352493367155	-0.905296800489568	-9896.95151205148	-332.929728162643	-280.16455008981	-0.0253074545297061
0.049	36315.002271416	103.447640935836	86.6362468564069	0.967323449174174	-21179.6744542688	224.000569437306	184.475135537075	-0.720821664952493	-15135.3278171473	-327.448210373141	-306.663321576738	-0.331970776106444
0.05	37262.988502241	-3.34665628543007E-12	28.4911290268804	0.995814578201055	-19614.5222012986	289.913780286486	257.77734561315	-0.463044319339343	-17648.4663009424	-289.913780286483	-290.294039543687	-0.622264815650131
0.051	33357.0502307052	-103.447640935844	-31.0519770970786	0.964762601103976	-14947.7645402686	327.448210373143	301.787765219107	-0.161256554120236	-18409.2856904367	-224.000569437299	-235.429780769436	-0.857694596419567
0.052	26424.1075666033	-196.769106014786	-106.721033936166	0.85804156716781	-7031.1386517259	332.929728162642	301.64917864341	0.140392624523174	-19392.9689148774	-136.160622147855	-153.833896148588	-1.01152849256815
0.053	20164.3065017696	-270.829440026026	-199.87733168019	0.65816423548762	2287.99111537553	305.821764501766	270.775502985794	0.411168127508968	-22452.2976171452	-34.9923244757398	-50.8175285440411	-1.0623460211122
0.054	16183.9471463045	-318.379101467852	-273.450483645038	0.384713751842582	9820.27069185611	248.777835745931	236.452098407171	0.647620225916139	-26004.2178381606	69.6012657219209	58.4729675394739	-1.00387305357272
0.055	13358.6652605796	-334.763598180368	-309.390516383989	0.0753232354585936	13342.8548550656	167.38179909018	192.250918356452	0.839871144272591	-26701.5201156452	167.381799090188	145.774301305417	-0.858098752267305
0.056	10054.1794505793	-318.37910146785	-312.177904528092	-0.236854669069499	13276.0836072824	69.6012657219125	116.757267950683	0.956628412223275	-23330.2630578617	248.777835745937	202.287666870222	-0.655811085397083
0.057	5842.42414255157	-270.829440026021	-284.283483896454	-0.521138152965953	11510.2758372248	-34.9923244757494	13.6969388153634	0.970325351038638	-17352.6999797764	305.82176450177	241.393783475823	-0.41441730192126
0.058	459.661434965299	-196.76910601478	-212.505014721496	-0.733643167687449	9777.4649372328	-136.160622147863	-89.4042044908085	0.88092114654783	-10237.1263721981	332.929728162643	274.204784029621	-0.140212517891639
0.059	-4258.56059227577	-103.447640935835	-121.336130524374	-0.854979298211823	8532.19383701126	-224.000569437306	-179.093145044592	0.701828001503238	-4273.63324473549	327.448210373141	298.18221178702	0.157969693895381
0.06	-6411.00633353365	4.51194637207664E-12	-36.7005625040917	-0.891679860715915	6860.37747967029	-289.913780286487	-253.41223516296	0.448415766340278	-449.37114613664	289.913780286482	288.178286094257	0.446147979989638
0.061	-5471.69168241582	103.447640935845	45.1532272055547	-0.84652663351036	3458.90407620865	-327.448210373143	-296.590015681263	0.151825750659015	2012.78760620718	224.000569437299	240.089227809497	0.686237207799135
0.062	-2495.63248437852	196.769106014787	135.547761243749	-0.710978872266611	-1865.88947164199	-332.929728162642	-299.127621405799	-0.147301870746785	4361.52195602051	136.160622147854	166.758566112425	0.85299577391156
0.063	684.752962999954	270.829440026026	223.123838521541	-0.487855033745071	-7673.74439026279	-305.821764501766	-277.0342892239	-0.424336159970685	6988.99142726283	34.9923244757398	73.6997159615016	0.926695489873061
0.064	3073.90215378026	318.379101467852	284.443863975787	-0.203411169769283	-12008.731024261	-248.777835745932	-245.832748671825	-0.67016890864251	8934.82887048078	-69.6012657219208	-31.1941135305286	0.895501376342533
0.065	5084.87295386447	334.763598180368	310.875145096398	0.107463975327114	-13701.0060091171	-167.381799090181	-198.917463861365	-0.869086372503874	8616.13305525266	-167.381799090188	-126.746499710701	0.768754876631831
0.066	7948.61940379318	318.37910146785	306.613852517856	0.41407782784497	-13268.6652825788	-69.6012657219131	-119.340392538714	-0.988426765042589	5320.04587878562	-248.777835745937	-195.024287810078	0.573730588821754
0.067	12344.4937739752	270.829440026021	265.631237674466	0.679709065519437	-12327.8150028775	34.9923244757488	-17.5702794851829	-1.00599704452777	-16.6787710976788	-305.82176450177	-247.052173690426	0.326678415131328
0.068	17498.1951940488	196.76910601478	190.458287893078	0.870167353412515	-12082.6255478967	136.160622147863	84.2569258296855	-0.921740118698086	-5415.56964615207	-332.929728162643	-293.433022929639	0.0332453922016886
0.069	21342.9894602046	103.447640935835	108.157540412657	0.978324893825172	-12385.5316932176	224.000569437306	179.465295225864	-0.742274823472222	-8957.457766987	-327.448210373141	-318.445608064717	-0.285200215863028
0.07	22243.9041161059	-4.46931380793103E-12	35.2451679907992	1.01357006181597	-11871.3901500831	289.913780286487	260.661098459554	-0.481613725012668	-10372.5139660228	-289.913780286482	-300.636284708058	-0.585836500571086
0.071	19971.4192283568	-103.447640935845	-37.3409546922874	0.976229107123684	-9146.94621513909	327.448210373143	309.299169823712	-0.172314555188956	-10824.4730132177	-224.000569437299	-242.785933570454	-0.828622434141541
0.0720000000000001	15764.2837649732	-196.769106014787	-124.17541975328	0.852053687370404	-3939.03602530814	332.929728162642	312.036865184498	0.139722309995542	-11825.247739665	-136.160622147854	-162.266838290594	-0.990889272432135
0.0730000000000001	11727.3957827836	-270.829440026027	-215.17641352986	0.636877273840544	2211.74887794757	305.821764501766	285.451138388766	0.425173448384308	-13939.1446607311	-34.9923244757387	-65.686242567791	-1.05657551499993
0.0740000000000001	9130.10498349256	-318.379101467852	-283.599741218694	0.35327753262185	7113.30897785088	248.777835745931	249.455933918057	0.674629382302365	-16243.4139613434	69.6012657219219	41.6752615627576	-1.01490025343717
0.0750000000000001	7611.7528305491	-334.763598180368	-317.595318656692	0.0356822139651572	9390.18511533201	167.38179909018	199.203195882448	0.873832578184813	-17001.9379458811	167.381799090189	139.236857674875	-0.875663395762293
0.0760000000000001	5847.45240102779	-318.37910146785	-321.223281610773	-0.285541067645616	9174.24120361881	69.6012657219132	118.225519835305	0.992058098020119	-15021.6936046466	248.777835745937	205.98699325076	-0.669676402511533
0.0770000000000001	2940.0199808233	-270.829440026021	-289.159738420932	-0.574700806066549	7916.98139992669	-34.9923244757487	14.1031264334233	1.00616122445354	-10857.00138075	305.82176450177	251.814371492426	-0.417862031019107
0.0780000000000001	-911.695818293372	-196.769106014779	-217.949801894801	-0.79265060796135	6902.36344261083	-136.160622147864	-89.0974648352829	0.917063759618259	-5990.66762431746	332.929728162643	289.886938595219	-0.127975092423888
0.0790000000000001	-4323.39446464859	-103.447640935834	-127.375322164177	-0.920025930125526	6409.12328272087	-224.000569437307	-180.748699352534	0.736315060265725	-2085.72881807227	327.448210373141	312.174389881411	0.184199297457523
0.0800000000000001	-5846.33637564585	5.60618218514719E-12	-40.1995782812761	-0.960225508406802	5635.76374873134	-289.913780286487	-257.794953125071	0.478520107140654	210.57262691451	289.913780286481	298.123372850215	0.482322670307737
0.0810000000000001	-5069.7248615575	103.447640935845	45.7280054061555	-0.914497503000647	3505.46694953448	-327.448210373143	-304.820174385189	0.173699932755464	1564.25791202302	224.000569437298	246.955230372045	0.729277900679782
0.0820000000000001	-2814.41272541321	196.769106014789	138.961980411037	-0.775535522589609	-196.580228779949	-332.929728162642	-311.249032446258	-0.137549099690793	3010.99295419316	136.160622147852	171.765706552728	0.901043607232511
0.0830000000000001	-499.73472323548	270.829440026027	227.691379789827	-0.547844142799783	-4417.16203868621	-305.821764501765	-289.780186881902	-0.427329286572695	4916.89676192169	34.9923244757376	77.7618515569751	0.978805458789486
0.0840000000000001	1063.08739255476	318.379101467853	290.761393852107	-0.257082748947676	-7589.02440289239	-248.777835745931	-254.817858947195	-0.68214714551989	6525.93701033763	-69.6012657219231	-27.7592549060254	0.951046203883461
0.0850000000000001	2224.27040694741	334.763598180368	319.146181403716	0.0620634324560401	-8816.41446309508	-167.38179909018	-202.316947546245	-0.884464093066135	6592.14405614767	-167.381799090188	-126.566575207392	0.824479628676068
0.0860000000000001	3979.19583581857	318.379101467849	317.321765730982	0.379385198187022	-8441.61553244342	-69.601265721911	-119.125092175641	-1.00358918524178	4462.41969662485	-248.777835745939	-199.92587488343	0.624553753792638
0.0870000000000001	6926.87521687159	270.82944002602	279.315567656216	0.658700765843238	-7693.37853662512	34.9923244757499	-16.2153447092903	-1.01980452995107	766.503319753533	-305.82176450177	-255.441519376102	0.369112234416536
0.0880000000000001	10567.4312265136	196.769106014779	206.239105380208	0.864939871223446	-7517.00180743977	136.160622147864	85.8846461941666	-0.933919883756899	-3050.42941907383	-332.929728162643	-301.143626176785	0.0679686082397513
0.0890000000000001	13397.0500634415	103.447640935834	120.923234581245	0.985863105804691	-7853.57427251171	224.000569437307	180.533560215551	-0.753386323541348	-5543.47579092984	-327.448210373141	-323.645904789346	-0.255677296549595
0.0900000000000001	14151.9522487726	-6.75726141707855E-12	39.683176391991	1.02554628219668	-7694.68591373889	289.913780286488	260.938464948296	-0.492447858593053	-6457.26633503367	-289.913780286481	-305.596578796869	-0.561273875346464
0.0910000000000001	12616.173256962	-103.447640935846	-41.4093789743257	0.984136903222357	-5923.97246274119	327.448210373144	311.082730936066	-0.181365127656987	-6692.20079422082	-224.000569437298	-248.726213872823	-0.810000089219287
0.0920000000000001	9701.4713675639	-196.769106014789	-133.032754319677	0.851104148902679	-2286.16863274887	332.929728162642	317.634424801837	0.136269297144849	-7415.30273481504	-136.160622147852	-169.448908048815	-0.979448997268102
0.0930000000000001	6966.47341800636	-270.829440026027	-223.629852108717	0.627474296793962	2069.07426275566	305.821764501765	294.301582150811	0.43057087929566	-9035.54768076202	-34.9923244757376	-73.3951507263235	-1.05284414799443
0.0940000000000001	5353.28414104422	-318.379101467854	-290.330821509392	0.33714347528457	5468.80305392021	248.777835745929	257.314260589591	0.687885139885252	-10822.0871949644	69.6012657219254	33.7595447506303	-1.0190846032438
0.0950000000000001	4517.39125311427	-334.763598180368	-322.753582825153	0.0143898924594171	6927.91934671489	167.381799090178	203.141231356237	0.891026371241488	-11445.3105998292	167.38179909019	133.642856431339	-0.885441746812456
0.0960000000000001	3411.9150180141	-318.379101467849	-325.148863604646	-0.310758971145229	6593.76228352399	69.6012657219109	119.221897955613	1.0102482691971	-10005.6773015381	248.777835745938	206.237769595293	-0.679203977217163
0.0970000000000001	1299.70239933077	-270.82944002602	-292.189340733409	-0.602948311878639	5614.63962493773	-34.9923244757498	14.6009606397421	1.02484922983684	-6914.34202426849	305.82176450177	257.976910953756	-0.421227066263407
0.0980000000000001	-1615.65247297891	-196.769106014777	-221.407388312774	-0.824355700191412	4989.51369518578	-136.160622147866	-88.5976560061602	0.936251573830683	-3373.86122220687	332.929728162643	299.090526212532	-0.122136540050875
0.0990000000000001	-4200.29706430281	-103.447640935833	-131.452170030121	-0.955807870221533	4890.07628918761	-224.000569437308	-181.385271802549	0.754866302028134	-689.779224884809	327.448210373141	320.33191791265	0.198195377861776
0.1	-5293.67283751489	6.71462885293295E-12	-42.6581307471052	-0.998466000968638	4595.01319738576	-289.913780286488	-259.84787618639	0.495018425841744	698.659640129125	289.913780286481	304.054032440134	0.50224941030191
0.101	-4569.57352171866	103.447640935846	45.8550978045725	-0.952610903164066	3175.40217746862	-327.448210373144	-309.093863775165	0.185924562066579	1394.17134425004	224.000569437298	251.167136738099	0.753416547040009
0.102	-2709.96559965543	196.76910601479	140.940496032453	-0.811670407131613	396.307250679299	-332.929728162641	-317.731314338423	-0.131806752271844	2313.65834897613	136.160622147852	174.923904618437	0.928340451658446
0.103	-913.530368699246	270.829440026029	230.459453238162	-0.581210953893451	-2869.40054046247	-305.821764501765	-297.09508808379	-0.428901840355635	3782.93090916172	34.9923244757364	80.340770226723	1.00868122188517
0.104	156.373036531041	318.379101467853	294.287405039691	-0.28692354885376	-5313.73174616503	-248.77783574593	-260.339374433297	-0.689241214788932	5157.35870963398	-69.601265721923	-25.6420759878576	0.983039145897312
0.105	823.173957950213	334.763598180368	323.841090296474	0.0369175414427143	-6205.9191376095	-167.381799090178	-204.595999658706	-0.893837214447637	5382.74517965929	-167.381799090189	-126.042605213121	0.856996540684191
0.106	1925.69865081339	318.379101467849	323.192896306069	0.360110437748783	-5804.17481970982	-69.6012657219099	-119.59157455425	-1.01342878900189	3878.47616889643	-248.777835745939	-202.697815179754	0.654298725504437
0.107	4033.35546168748	270.829440026019	287.142966071138	0.647253403819921	-5125.45774166511	34.9923244757521	-15.6388335239315	-1.02906762252582	1092.10227997763	-305.821764501771	-259.985752468296	0.394312973036142
0.108	6796.30562766452	196.769106014778	215.168169326167	0.862421573146089	-4969.8498861003	136.160622147865	86.6412101998817	-0.942426412325937	-1826.45574156422	-332.929728162643	-305.542945797273	0.0887700272388683
0.109	9001.46941598151	103.447640935833	128.309074330602	0.99073064747669	-5326.12036420167	224.000569437309	181.053117601863	-0.761373294724073	-3675.34905177983	-327.448210373141	-326.982271794115	-0.238212244555246
0.11	9621.56838787605	-7.87991893957951E-12	42.643504195896	1.03337415167259	-5341.00432030917	289.913780286489	261.073889955025	-0.500299404769049	-4280.56406756688	-289.913780286481	-308.397481386534	-0.54660972594178
0.111	8459.75564438621	-103.447640935848	-43.5007042284276	0.989873447444159	-4104.30213948844	327.448210373144	312.003500880921	-0.188295903888127	-4355.45350489776	-224.000569437297	-252.374555143636	-0.798984281085416
0.112	6252.31048214584	-196.769106014791	-137.883541240986	0.851989906203173	-1368.75144381748	332.929728162641	320.898519027284	0.132602615139156	-4883.55903832836	-136.160622147851	-173.763422528437	-0.972747703613853
0.113	4250.76531467238	-270.829440026028	-228.31989070806	0.623670015495113	1946.49688884433	305.821764501764	299.541714037205	0.432144329176361	-6197.26220351671	-34.9923244757377	-77.8921544269094	-1.05063985804076
0.114	3182.40881191725	-318.379101467854	-294.105273149543	0.32956474234557	4471.34428783799	248.777835745926	261.891574198773	0.694035903375134	-7653.75309975524	69.6012657219264	28.9478354861346	-1.02169202255463
0.115	2735.46571269193	-334.763598180368	-325.816332164549	0.00374841018102102	5435.27503300293	167.381799090176	205.476374091036	0.899512277466171	-8170.74074569486	167.38179909019	130.093504226013	-0.891598518328615
0.116	2009.40367666956	-318.379101467848	-327.360855619394	-0.323612445438373	5006.17410392532	69.6012657219076	120.057671387541	1.01956994885371	-7015.57778059489	248.777835745939	206.21783724572	-0.685380681082896
0.117	370.038415239743	-270.829440026019	-294.13108454991	-0.617743529988283	4171.78489556605	-34.9923244757521	14.9390459484318	1.03450899480214	-4541.82331080579	305.82176450177	261.379649783024	-0.424001031299872
0.118	-1979.95369178309	-196.769106014775	-223.519578892941	-0.841263108881224	3751.8276721105	-136.160622147869	-88.0689276743202	0.946440067127823	-1771.87398032741	332.929728162643	304.452717704911	-0.119548313594961
0.119	-4052.75749631437	-103.447640935832	-134.106859873083	-0.975369968754306	3866.65918585106	-224.00056943731	-181.657861900419	0.764782205227404	186.098310463309	327.448210373141	325.09115607832	0.205542842483359
0.12	-4856.26436201294	9.02389274415327E-12	-44.3232012386799	-1.01969316999299	3819.40614689707	-289.91378028649	-260.709342180111	0.504072863047293	1036.85821511588	289.91378028648	307.606284988874	0.513149127472233
0.121	-4127.42174481649	103.447640935849	45.7792076969591	-0.973913962296027	2778.54934788909	-327.448210373145	-311.133763195166	0.192939099852127	1348.8723969274	224.000569437296	253.735462984019	0.766884590456252
0.122	-2490.30796153898	196.769106014792	142.065384382596	-0.831848577913431	533.981404798468	-332.929728162641	-321.302112724429	-0.128363012872302	1956.32655674051	136.16062214785	176.865697454623	0.943750287910876
0.123	-990.364800652379	270.829440026029	232.030491288203	-0.599818086625229	-2168.16744026795	-305.821764501764	-301.247148162526	-0.429610161034828	3158.53224092033	34.9923244757365	81.9719391335222	1.0257222270444
0.124	-216.794638604693	318.379101467854	296.355723092316	-0.303462363532913	-4157.05267686465	-248.777835745927	-263.652432511964	-0.693262593546792	4373.84731546934	-69.6012657219252	-24.2486332775091	1.00147359376689
0.125	148.168273133175	334.763598180368	326.476531074257	0.0230141675413438	-4810.18265195264	-167.381799090175	-206.264773836728	-0.89952736738352	4662.01437881946	-167.381799090191	-125.66605764809	0.875807536118799
0.126	876.160252699649	318.379101467849	326.475210445534	0.349489377986878	-4354.03707163821	-69.6012657219088	-120.104783913658	-1.01963215129718	3477.87681893856	-248.777835745939	-204.04718834229	0.671760347776509
0.127	2503.00840350877	270.829440026019	291.502994424695	0.640992372411573	-3699.70626823216	34.9923244757533	-15.4496077374198	-1.0350817590346	1196.69786472339	-305.821764501771	-262.518110467816	0.409242237308693
0.128	4741.78457107075	196.769106014778	220.268955889896	0.86126132830147	-3542.10097253417	136.160622147866	86.9006488224564	-0.948181110212142	-1199.68359853658	-332.929728162643	-308.178181998372	0.10106405531032
0.129	6576.33307409018	103.447640935831	132.627449118056	0.993888777419526	-3895.91473883691	224.00056943731	181.320894352042	-0.7668602158601	-2680.41833525328	-327.448210373141	-328.80652191238	-0.22774246660206
0.13	7097.06012794303	-7.8088646660035E-12	44.3968474164182	1.03828562483594	-4013.58758281932	289.913780286489	261.13163601645	-0.505728579843649	-3083.47254512372	-289.913780286481	-310.187921364152	-0.537930387966211
0.131	6120.7801205962	-103.447640935848	-44.4780164666311	0.993807608369313	-3072.15024408084	327.448210373144	312.529065775305	-0.193199514068344	-3048.62987651536	-224.000569437297	-254.503107042911	-0.792433495009122
