"Time [s]"	"Current(Phase_A) [mA]"	"InputVoltage(Phase_A) [V]"	"InducedVoltage(Phase_A) [V]"	"FluxLinkage(Phase_A) [Wb]"	"Current(Phase_B) [mA]"	"InputVoltage(Phase_B) [V]"	"InducedVoltage(Phase_B) [V]"	"FluxLinkage(Phase_B) [Wb]"	"Current(Phase_C) [mA]"	"InputVoltage(Phase_C) [V]"	"InducedVoltage(Phase_C) [V]"	"FluxLinkage(Phase_C) [Wb]"
0.01	233202.072561129	-4.12114786740858E-13	0.97916109567997	1.50290742926548	-117415.689823222	487.903679018718	303.997694044396	-0.473876903180321	-115786.382737906	-487.903679018717	-314.631017165607	-1.11586749857477
0.011	215760.032665409	-174.094810355438	-74.5455262806707	1.42836190298481	-81742.229003708	551.07137843285	340.127218867033	-0.133749684313289	-134017.803661701	-376.976568077411	-263.399119852492	-1.37926661842726
0.012	189053.6295105	-331.148007683417	-155.60271304075	1.27275918994406	-41568.1456350338	560.296371785911	347.497585794571	0.213747901481283	-147485.483875466	-229.148364102494	-139.420428646206	-1.51868704707347
0.013	154805.819631412	-455.786130775504	-238.228904526224	1.03453028541784	-487.056864264702	514.675652454194	302.658868500445	0.516406769981728	-154318.762767148	-58.8895216786906	-19.2537138443722	-1.53794076091784
0.014	120103.091931975	-535.808731738579	-328.01339368917	0.70651689172867	31546.9540636346	418.674894304132	268.750290165084	0.785157060146812	-151650.045995609	117.133837434447	90.9672352462771	-1.44697352567157
0.015	88999.9142035705	-563.382640840131	-389.620852699583	0.316896039029087	47467.8965863181	281.691320420064	245.932848866852	1.03108990901366	-136467.810789889	281.691320420066	179.888197289913	-1.26708532838165
0.016	59504.6009108784	-535.808731738578	-389.626745866188	-0.0727307068371008	52160.5601077165	117.133837434445	158.278380809469	1.18936828982313	-111665.161018595	418.674894304133	258.24201788277	-1.00884331049888
0.017	33791.0175039136	-455.786130775502	-350.733193998516	-0.423463900835617	46518.9438021881	-58.8895216786927	49.5839583450204	1.23895224816815	-80309.9613061017	514.675652454195	317.852399527961	-0.690990910970922
0.018	12641.075370661	-331.148007683415	-295.281401754731	-0.718745302590348	35770.0330324062	-229.148364102495	-118.051472314486	1.12090077585367	-48411.1084030672	560.296371785911	342.875131352924	-0.348115779617998
0.019	-4087.53696524306	-174.094810355436	-165.886085362509	-0.884631387952857	25470.5599052594	-376.976568077413	-270.320444831246	0.850580331022421	-21383.0229400164	551.071378432849	386.675736859314	0.0385599572413162
0.02	-10138.3113587886	1.37845290737459E-12	-38.8156320467214	-0.923447019999579	12380.4437372739	-487.903679018718	-354.547452212904	0.496032878809516	-2242.13237848523	487.903679018717	414.284066822504	0.452844024063821
0.021	-6425.00462930731	174.094810355439	65.01750759498	-0.858429512404599	-3580.78318683804	-551.07137843285	-427.357868456294	0.0686750103532221	10005.7878161454	376.976568077411	354.040833322878	0.806884857386699
0.022	4704.0168309595	331.148007683418	200.649884907667	-0.657779627496932	-25609.0946263921	-560.296371785911	-396.94878545497	-0.328273775101748	20905.0777954326	229.148364102493	245.93431429367	1.05281917168037
0.023	16931.5634537836	455.786130775504	329.675459323903	-0.328104168173029	-48558.0373132486	-514.675652454194	-363.798270650625	-0.692072045752373	31626.4738594649	58.8895216786898	79.9829495779005	1.13280212125827
0.024	31399.3251213386	535.808731738579	388.332722502091	0.0602285543290622	-67835.0906775647	-418.674894304131	-330.961681018568	-1.02303372677094	36435.7655562261	-117.133837434447	-84.9987412613273	1.04780337999694
0.025	47232.2289734043	563.382640840131	425.648350155692	0.485876904484754	-79211.6470125522	-281.691320420064	-258.895598999222	-1.28192932577016	31979.4180391479	-281.691320420068	-199.067059645112	0.84873632035183
0.026	63529.211926091	535.808731738578	420.389982559931	0.906266887044684	-80857.7906375984	-117.133837434443	-161.431060812774	-1.44336038658294	17328.5787115074	-418.674894304134	-276.552638714601	0.572183681637229
0.027	83269.4668512959	455.786130775502	325.683648192962	1.23195053523765	-76744.9165186819	58.8895216786944	-36.7656820849163	-1.48012606866785	-6524.55033261402	-514.675652454196	-336.254130071792	0.235929551565437
0.028	103217.411011589	331.148007683414	217.202622598483	1.44915315783613	-75551.0800175234	229.148364102497	161.563542987059	-1.31856252568079	-27666.3309940654	-560.29637178591	-410.157976718272	-0.174228425152836
0.029	114327.185888715	174.094810355435	127.840392011374	1.5769935498475	-70267.8461431643	376.976568077414	297.614001122122	-1.02094852455867	-44059.3397455509	-551.071378432849	-448.01810206433	-0.622246527217166
0.03	115159.984386785	-2.75690581474919E-12	30.776171363359	1.60776972121086	-57726.0655021876	487.903679018719	384.342226130183	-0.636606298428488	-57433.9188845972	-487.903679018717	-417.575264560385	-1.03982179177755
0.031	105968.28571872	-174.09481035544	-72.8360662958953	1.53493365491497	-40187.538383796	551.07137843285	439.31304368731	-0.197293254741178	-65780.7473349242	-376.97656807741	-351.2601196646	-1.39108191144215
0.032	89305.0253299533	-331.148007683419	-176.472620101593	1.35846103481337	-18989.3489300557	560.29637178591	453.50295035374	0.256209695612562	-70315.6763998976	-229.148364102492	-232.20875701473	-1.62329066845688
0.033	72996.3917114842	-455.786130775505	-314.309260936195	1.04415177387718	5979.47855270164	514.675652454193	400.090014358733	0.656299709971295	-78975.8702641858	-58.8895216786878	-41.8229327573449	-1.66511360121423
0.034	58558.4300706776	-535.80873173858	-437.521787482457	0.606629986394721	23885.473836082	418.674894304129	350.217420506578	1.00651713047787	-82443.9039067596	117.133837434449	88.2170318607587	-1.57689656935347
0.035	43616.521103273	-563.382640840131	-475.376574688415	0.131253411706307	32498.6088905882	281.691320420062	293.328360761774	1.29984549123965	-76115.1299938612	281.691320420068	203.371762843196	-1.37352480651027
0.036	28530.6510814863	-535.808731738577	-467.600711791672	-0.336347300085365	34152.021181503	117.133837434442	183.599099835896	1.48344459107554	-62682.6722629892	418.674894304135	305.779868873306	-1.06774493763697
0.037	14688.4271883238	-455.786130775501	-422.692271039474	-0.759039571124839	29911.2494946711	-58.8895216786953	41.9652538506381	1.52540984492618	-44599.6766829949	514.675652454196	378.636471008906	-0.689108466628059
0.038	2057.05923500097	-331.148007683413	-335.957051796718	-1.09499662292156	24714.431155032	-229.148364102498	-139.973083646007	1.38543676128017	-26771.490390033	560.29637178591	429.044178738222	-0.260064287889837
0.039	-9106.56236686686	-174.094810355433	-187.168818902206	-1.28216544182376	21007.2736208161	-376.976568077415	-298.272824734622	1.08716393654555	-11900.7112539492	551.071378432849	469.713387029789	0.209649099139952
0.04	-13591.3846368934	4.77484718430787E-12	-50.9744425553664	-1.33313988437913	14715.4211935855	-487.90367901872	-401.994037463028	0.685169899082523	-1124.0365566921	487.903679018716	462.162377408244	0.671811476548196
0.041	-11247.2679155383	174.094810355443	72.6832594110425	-1.26045662496809	5558.1912174501	-551.071378432851	-477.006773064129	0.208163126018394	5689.07669808823	376.976568077408	386.895900570221	1.05870737711842
0.042	-4326.49551241822	331.14800768342	214.334946570757	-1.04612167839733	-7419.23755433722	-560.29637178591	-478.281357830565	-0.270118231812171	11745.7330667554	229.14836410249	263.642415820842	1.32234979293926
0.043	3315.4364604916	455.786130775506	359.772198518342	-0.686349479878989	-21386.1248889234	-514.675652454192	-436.695528588834	-0.706813760401005	18070.6884284318	58.8895216786859	108.870243033551	1.43122003597281
0.044	10267.4678329959	535.80873173858	455.193182003334	-0.231156297875654	-32490.5499458539	-418.674894304129	-387.344827026804	-1.09415858742781	22223.082112858	-117.13383743445	-64.0978195555177	1.36712221641729
0.045	17868.963262071	563.382640840131	493.137161457048	0.261980863581394	-38904.3093736207	-281.69132042006	-304.940326311188	-1.399098913739	21035.3461115497	-281.69132042007	-211.676427080778	1.15544578933651
0.046	26241.7859353998	535.808731738577	491.421648605729	0.753402512187123	-39206.318563805	-117.13383743444	-183.522843788203	-1.5826217575272	12964.5326284052	-418.674894304137	-310.863651346584	0.844582137989931
0.047	36298.1947558867	455.786130775499	420.267633630511	1.17367014581763	-35858.4713037122	58.8895216786983	-37.0960069888584	-1.61971776451606	-439.723452174533	-514.675652454197	-391.17141767098	0.453410720318951
0.048	50838.8694669526	331.148007683412	271.9637866289	1.44563393244653	-36901.5492346144	229.1483641025	155.931583669903	-1.46378618084615	-13937.3202323383	-560.296371785911	-466.449797015503	-0.0130390766965523
0.049	60483.2162592493	174.094810355431	157.286967848475	1.60292090029501	-36978.1023531717	376.976568077417	312.565701298029	-1.15122047954813	-23505.1139060776	-551.071378432848	-503.559585079851	-0.516598661776403
0.05	62301.5477599357	-5.6417093219352E-12	47.9956545733906	1.6509165548684	-31724.9715961151	487.903679018721	418.133774240213	-0.733086705307912	-30576.5761638206	-487.903679018715	-469.129149002604	-0.985727810779008
0.051	56561.2436849516	-174.094810355444	-68.2330309430401	1.58268352392536	-22339.1451601276	551.071378432851	486.476236071357	-0.246610469236555	-34222.098524824	-376.976568077406	-390.560078390022	-1.37628788916903
0.052	45158.805178882	-331.148007683421	-186.883353371167	1.39580017055419	-8660.52156916174	560.29637178591	498.702249806121	0.252091780569566	-36498.2836097202	-229.148364102488	-258.604641203632	-1.63489253037266
0.053	36466.913246267	-455.786130775507	-353.783422404134	1.04201674815006	6749.78182918199	514.675652454192	451.354499512207	0.703446280081773	-43216.695075449	-58.889521678684	-78.0441858922234	-1.71293671626489
0.054	29155.9390084684	-535.80873173858	-471.328360874316	0.570688387275742	18102.0184505813	418.674894304128	391.402886658698	1.09484916674047	-47257.9574590497	117.133837434452	73.7557852568098	-1.63918093100808
0.055	21965.2488962575	-563.382640840131	-516.955027650997	0.0537333596247454	23503.8351200811	281.691320420059	314.636538515005	1.40948570525548	-45469.0840163386	281.691320420072	215.315567953594	-1.42386536305448
0.056	13731.7336133036	-535.808731738577	-510.897713745354	-0.457164354120608	24365.620873273	117.133837434438	185.851264489095	1.59533696974457	-38097.3544865767	418.674894304138	325.648971916393	-1.09821639113809
0.057	5179.43671612652	-455.786130775498	-458.472478928467	-0.915636833049075	21576.0594405274	-58.8895216787002	29.6581160509246	1.6249950857955	-26755.4961566539	514.675652454198	405.871489791955	-0.692344901346133
0.058	-3238.11560745883	-331.14800768341	-348.146310908629	-1.2637831439577	18226.2270927098	-229.148364102501	-136.83522527978	1.48815986051572	-14988.111485251	560.296371785911	473.470192847746	-0.218874708498387
0.059	-10896.5733423201	-174.09481035543	-197.858153241181	-1.46164129719889	16192.1184740785	-376.976568077418	-296.160960471738	1.19199890004398	-5295.54513175837	551.071378432848	509.562817901848	0.290688109403461
0.06	-14093.8808228938	7.60280727263307E-12	-60.6470467710789	-1.52228834396996	13077.6330954423	-487.903679018721	-422.974290353165	0.769024609690812	1016.24772745148	487.903679018714	487.270703162562	0.777958812566023
0.061	-12273.2290751973	174.094810355446	75.0743820975019	-1.44721396187246	7315.07621904109	-551.071378432851	-500.348828405311	0.268675781285501	4958.15285615621	376.976568077405	403.831538040706	1.18179035060673
0.062	-7163.37211293022	331.148007683422	219.970209215661	-1.2272437526568	-1704.54896301368	-560.29637178591	-512.51882609521	-0.243843044809709	8867.92107594391	229.148364102487	271.396130798933	1.45318648140566
0.063	-1714.90212772948	455.786130775507	368.928525486869	-0.858315227169931	-11747.468484561	-514.675652454192	-472.318548639489	-0.716161593449198	13462.3706122905	58.8895216786841	114.944463830254	1.56813094523592
0.064	2684.84121763216	535.80873173858	478.772480073162	-0.37954274709677	-19293.3862658771	-418.674894304129	-411.227228829789	-1.12738882227899	16608.5450482449	-117.133837434452	-51.0604395434189	1.5170705056925
0.065	6840.26945888184	563.382640840131	525.478028282591	0.145935281185821	-23039.8518402136	-281.69132042006	-322.802167648827	-1.45019098992781	16199.5823813317	-281.691320420072	-208.505982968553	1.30856452272394
0.066	11832.5320926007	535.808731738577	523.777384753644	0.669712665939465	-23056.2534458672	-117.133837434439	-187.706273080551	-1.63789726300837	11223.7213532665	-418.674894304138	-324.633953952548	0.983930568771397
0.067	19577.0552226937	455.786130775498	450.463505845778	1.12017617178524	-22184.8434118199	58.8895216786991	-19.4196669720417	-1.65731692998041	2607.78818912619	-514.675652454198	-414.171481699059	0.569759087072337
0.068	28705.432906371	331.14800768341	313.35435854891	1.43353053033415	-21456.1704544265	229.1483641025	135.663427171361	-1.52165350280905	-7249.26245194456	-560.296371785911	-494.496529052071	0.0752625580202668
0.069	35875.2429580154	174.09481035543	181.441895668712	1.61497242600286	-21853.3690085152	376.976568077418	305.545938944403	-1.21610756386464	-14021.8739495002	-551.071378432848	-527.542121191598	-0.452279563171332
0.07	37558.6515967063	-7.47490958019625E-12	59.5039998029898	1.67447642580585	-19657.2070999542	487.903679018721	431.500196370577	-0.784607367494066	-17901.444496752	-487.903679018714	-495.095833378028	-0.94737539654936
0.071	33594.8935390204	-174.094810355446	-71.1621100735627	1.60331431573229	-13991.0643444396	551.071378432851	503.94665514377	-0.280660712350296	-19603.8291945808	-376.976568077405	-411.283510213754	-1.35865890676311
0.0720000000000001	26570.9398736032	-331.148007683422	-205.284422699008	1.39802989303328	-4173.61367306236	560.29637178591	521.522922395757	0.240862210045461	-22397.3262005408	-229.148364102487	-260.972212182587	-1.6196311189457
0.0730000000000001	20009.6891506204	-455.786130775508	-359.058958861948	1.03897093417133	6791.0466916074	514.675652454191	479.834070066519	0.720696280111981	-26800.7358422278	-58.8895216786822	-99.1250754536346	-1.71875619439934
0.0740000000000001	15651.743575594	-535.808731738581	-487.857791696278	0.551113142475057	14544.0979482858	418.674894304128	411.398680916433	1.13209496102841	-30195.8415238798	117.133837434454	58.0222607910426	-1.66073393360829
0.0750000000000001	11085.1191754161	-563.382640840131	-531.588361682806	0.0195247807922514	17786.2193588994	281.691320420059	327.605930497962	1.45970089152638	-28871.3385343155	281.691320420073	207.740431624182	-1.45299350198411
0.0760000000000001	6118.59820307132	-535.808731738576	-533.103374092012	-0.51357859329976	18560.323817162	117.133837434439	183.810258821797	1.64351115034817	-24678.9220202333	418.674894304138	334.365342649153	-1.11862815933496
0.0770000000000001	626.254326980392	-455.786130775498	-476.843364535541	-0.990421957835302	16666.4286745661	-58.8895216786991	24.975330313475	1.66848648066165	-17292.6830015465	514.675652454198	425.108300471914	-0.693519858863044
0.0780000000000001	-6033.81777043537	-331.148007683408	-352.941607416427	-1.34336356525173	14342.2590550322	-229.148364102502	-136.570758989916	1.53191572167173	-8308.44128459681	560.296371785912	492.835325289808	-0.200684533573236
0.0790000000000001	-11720.7851628733	-174.094810355428	-204.211641036	-1.54757520628773	12951.2285665607	-376.976568077419	-293.133173720457	1.23878254795127	-1230.44340368739	551.071378432847	529.69797252641	0.329013438953174
0.0800000000000001	-13968.1406139132	9.47864009503974E-12	-67.6316339810981	-1.61520684026883	11180.8202500734	-487.903679018723	-431.521067729788	0.807261480221487	2787.32036383979	487.903679018713	499.831241493231	0.828844680446405
0.0810000000000001	-12449.5418643125	174.094810355446	77.673649023501	-1.53753319124533	7171.41473530911	-551.071378432851	-510.611445024816	0.296650035196671	5278.12712900338	376.976568077405	413.392410702352	1.24223709114876
0.0820000000000001	-8095.92549606521	331.148007683425	222.990579125665	-1.31454261211966	-47.1429596491202	-560.29637178591	-526.638944965756	-0.229988909769085	8143.06845571433	229.148364102483	276.127907823389	1.51836499897215
0.0830000000000001	-3724.07989046416	455.786130775509	374.265441065312	-0.940277171054349	-8069.5550863328	-514.675652454191	-488.877140169568	-0.718866049938653	11793.634976797	58.8895216786802	119.299848506772	1.63766484747892
0.0840000000000001	-289.355215577316	535.808731738582	487.092261680184	-0.453184909374164	-13774.9870954001	-418.674894304127	-424.230482368144	-1.1430965323068	14064.3423109774	-117.133837434456	-43.4921209492842	1.59417272652963
0.0850000000000001	2398.05921480301	563.382640840131	538.933704772157	0.085748795397993	-16160.309332519	-281.691320420059	-332.078450716847	-1.47517498302364	13762.250117716	-281.691320420073	-205.788751802974	1.38838397472666
0.0860000000000001	6246.31875437942	535.808731738575	536.878085674405	0.622626881072398	-16813.1296050333	-117.133837434436	-183.051352196466	-1.65822633522011	10566.8108506539	-418.674894304141	-332.011371854732	1.05637260287193
0.0870000000000001	12140.7634570796	455.786130775497	465.662149544957	1.08828903061735	-16079.3336010423	58.889521678701	-20.9619667471361	-1.67918830196725	3938.57014396267	-514.675652454199	-426.871040661466	0.629501562210461
0.0880000000000001	18958.0244642811	331.148007683408	337.140931829245	1.4254299624466	-15180.5375858552	229.148364102502	136.797362116217	-1.54239093985103	-3777.4868784259	-560.296371785911	-504.432951593022	0.125068610617439
0.0890000000000001	24094.3064647751	174.094810355428	197.182258171792	1.62261222061839	-14723.9223185582	376.976568077419	294.808066053249	-1.24758287379778	-9370.38414621694	-551.071378432847	-539.212712216311	-0.414144101598872
0.0900000000000001	25260.7953065661	-1.1397105481592E-11	68.4171139544014	1.69102933457279	-13549.1879617873	487.903679018723	435.362814242034	-0.812220059555747	-11711.6073447789	-487.903679018712	-507.271145736081	-0.921415247334953
0.0910000000000001	23090.3659228447	-174.094810355448	-77.8556593054101	1.61317367526738	-9720.69131650876	551.071378432852	513.365001631779	-0.298855057923967	-13369.6746063359	-376.976568077403	-414.504880118635	-1.33592012745359
0.0920000000000001	17704.1831228767	-331.148007683425	-215.014476148385	1.398159199119	-1948.49165910589	560.29637178591	529.871787488707	0.23101672956474	-15755.6914637708	-229.148364102483	-269.924280862608	-1.6058444083162
0.0930000000000001	12684.6882197918	-455.786130775509	-367.464325376485	1.03069487374251	6585.05643925711	514.675652454191	493.090351802227	0.724107081366967	-19269.7446590489	-58.8895216786803	-110.074124970543	-1.71591853328674
0.0940000000000001	8908.28906037302	-535.808731738583	-489.063637996335	0.541631235746178	12347.0551655959	418.674894304124	424.247942368825	1.14835502373579	-21255.3442259689	117.13383743446	44.6497741838852	-1.67126875910285
0.0950000000000001	6004.9929547891	-563.382640840131	-541.301019036538	0.000330216709640063	14660.3097771303	281.691320420056	333.226323813234	1.48158134754903	-20665.3027319194	281.691320420077	207.094472677728	-1.46417428642513
0.0960000000000001	2642.67437357564	-535.808731738575	-544.223963688962	-0.543893746979322	15308.6297572084	117.133837434436	183.404076966081	1.66498542451511	-17951.3041307841	418.674894304139	337.96645651473	-1.1262078299104
0.0970000000000001	-2000.30975936814	-455.786130775497	-479.658659566486	-1.02355240654581	13808.0085896422	-58.8895216787009	25.1144297476356	1.69009985426274	-11807.698830274	514.675652454199	431.754666570503	-0.694453163339893
0.0980000000000001	-7604.07001381658	-331.148007683405	-357.61193501647	-1.38116434156228	12024.8383023905	-229.148364102506	-137.68676323765	1.55241309102509	-4420.76828857397	560.296371785912	502.320298629047	-0.192132864710846
0.0990000000000001	-12201.0702620316	-174.094810355426	-209.001571716088	-1.59016591327837	10931.5755809395	-376.97656807742	-292.284813004764	1.26012827802033	1269.49468109205	551.071378432847	539.068050610436	0.34693518589959
0.1	-13823.937390201	1.13402620627312E-11	-71.8822891506781	-1.66204820242904	9772.99232116664	-487.903679018723	-435.000760934147	0.825127517086183	4050.94506903434	487.903679018713	506.713710561194	0.853648896460784
0.101	-12395.0243939914	174.094810355448	79.4013266756897	-1.58264687575335	6585.04718697316	-551.071378432851	-514.293783316121	0.310833733770062	5809.97720701824	376.976568077403	418.921096867234	1.27256999332802
0.102	-8337.62607119198	331.148007683427	224.529275289592	-1.35811760046376	241.210558879731	-560.296371785909	-532.656196288167	-0.221822462518104	8096.41551231225	229.148364102483	279.34426078023	1.55191425410825
0.103	-4537.64744879665	455.786130775512	377.17570533076	-0.980941895133002	-6724.43042363787	-514.675652454189	-497.109904122252	-0.718932366640356	11262.0778724345	58.8895216786783	121.540794374946	1.67345504848319
0.104	-1546.05376939143	535.808731738582	490.721677659881	-0.490220217473121	-11505.0149424256	-418.674894304126	-430.724442577652	-1.14965680921801	13051.0687118171	-117.133837434456	-39.7300066134647	1.63372504186973
0.105	621.154043460062	563.382640840131	543.992824566216	0.0537726070930955	-13286.3549927714	-281.691320420055	-336.119844419668	-1.48577665363768	12665.2009493113	-281.691320420075	-203.760853979178	1.42996418789055
0.106	3716.6443046737	535.808731738575	543.158891645498	0.596931498738593	-13906.8888316017	-117.133837434434	-184.101028721225	-1.6698776823589	10190.244526928	-418.67489430414	-335.899768451904	1.09406441943865
0.107	8555.47247793696	455.786130775495	473.975408158157	1.07090690689675	-13077.2445577953	58.8895216787048	-22.782911807379	-1.69266059416628	4521.7720798583	-514.6756524542	-433.014258709011	0.661050160729635
0.108	14186.593970841	331.148007683407	349.980729309966	1.42088763620672	-12064.5898687344	229.148364102504	137.994994658597	-1.55466559950768	-2122.00410210661	-560.296371785911	-508.575543603399	0.152474617126237
0.109	18478.2990965512	174.094810355426	206.022078843781	1.6269097150505	-11461.0708364377	376.976568077422	293.492359494969	-1.26117324001271	-7017.22826011343	-551.071378432847	-543.565856453601	-0.391091239327365
0.11	19470.6166423306	-1.32729383039987E-11	72.3928159585918	1.69930253100909	-10580.6036913771	487.903679018725	436.185119264069	-0.824988120748645	-8890.01295095342	-487.903679018712	-511.151086599754	-0.902242325927119
0.111	17700.7229650771	-174.094810355451	-79.63304288205	1.61966948812704	-7444.71510905542	551.071378432852	515.004118101244	-0.309984002647401	-10256.0078560217	-376.976568077402	-419.394511523137	-1.32163683745026
0.112	13094.4755763481	-331.148007683428	-220.453195793889	1.39921629233315	-787.842667890896	560.296371785909	533.70850367437	0.22372450102697	-12306.6329084572	-229.148364102481	-276.176219379675	-1.59781305682993
0.113	8946.36584649347	-455.78613077551	-373.155063846163	1.02606122848699	6465.61964760103	514.675652454189	499.235634894191	0.72296013592116	-15411.9854940945	-58.8895216786804	-116.258443988902	-1.71407150081883
0.114	5704.58943637996	-535.808731738584	-491.216453915871	0.534844774571116	11261.4065732129	418.67489430412	430.532923602035	1.1534930595232	-16965.9960095929	117.133837434462	39.8010831533304	-1.6742704176655
0.115	3468.44631089472	-563.382640840131	-545.155579628894	-0.0103108050577772	12936.489600567	281.691320420052	337.16923931754	1.49066229884074	-16404.9359114617	281.691320420077	204.561875559418	-1.46970854210609
0.116	698.98150241823	-535.808731738574	-547.150003095414	-0.557460808153192	13500.8193487974	117.13383743443	184.648502561191	1.67531080140193	-14199.8008512156	418.674894304142	339.388807764466	-1.13031973434162
0.117	-3523.16187295886	-455.786130775496	-480.865020566076	-1.03832582871927	12211.1219815924	-58.8895216787047	25.2532850216827	1.70056408642361	-8687.96010863354	514.675652454199	435.058879515309	-0.695260854826311
0.118	-8523.02562905984	-331.148007683402	-360.559581599779	-1.39888541031905	10693.7632771831	-229.148364102511	-138.337302259945	1.56222678416366	-2170.73764812322	560.296371785912	507.171787512246	-0.188089067314065
0.119	-12531.4705553764	-174.094810355424	-212.373254357972	-1.61125866467702	9745.37801817211	-376.976568077423	-292.501548928324	1.26972523523534	2786.09253720426	551.071378432847	543.136993609892	0.355047926295827
0.12	-13767.3730839178	1.52482471094117E-11	-74.1141492879314	-1.68537281396495	8865.95029244525	-487.903679018726	-436.12917575267	0.833596059482671	4901.42279147258	487.903679018711	510.710930739462	0.865758857035289
0.121	-12309.3769855232	174.094810355453	80.0299385868555	-1.60534287537809	6019.35748719309	-551.071378432853	-515.326876883325	0.318269182599346	6290.01949833012	376.976568077401	421.871349589693	1.28763020662498
0.122	-8364.4314294358	331.14800768343	225.387312397289	-1.37995556298081	110.221499539623	-560.296371785909	-535.172042070635	-0.216902859471289	8254.20992989618	229.14836410248	281.431468821744	1.56906167544673
0.123	-4832.01321437155	455.786130775512	378.338650697916	-1.00161691228289	-6318.74888668163	-514.675652454188	-501.286342537164	-0.718189202008453	11150.7621010532	58.8895216786786	122.631834909015	1.69169351035574
0.124	-2047.67706099493	535.808731738583	492.727418405476	-0.508889493877413	-10589.2874716281	-418.674894304121	-433.834421930883	-1.15202362393934	12636.964532623	-117.13383743446	-37.1661016092084	1.65452740874653
0.125	-162.970851837175	563.382640840131	546.075121291112	0.0371856274136991	-11995.0334468217	-281.691320420051	-339.076492403671	-1.49110011634301	12158.0042986588	-281.691320420078	-202.986014508556	1.45154139423797
0.126	2564.76627400174	535.808731738575	545.848018721306	0.583033646135005	-12541.4217760987	-117.133837434432	-185.296344603636	-1.67639646094664	9976.65550209692	-418.67489430414	-337.763119952081	1.11377827428589
0.127	6864.27416021655	455.786130775495	478.152994827964	1.06118664096297	-11616.8085954068	58.8895216787067	-23.9751526142975	-1.70037161356094	4752.53443519028	-514.6756524542	-435.842416649499	0.677935857636394
0.128	11854.8137108492	331.148007683407	356.852708050833	1.4180393490138	-10509.9117081879	229.148364102505	138.541149372389	-1.56183046418855	-1344.90200266124	-560.296371785911	-510.508908252188	0.167426949384206
0.129	15686.0359231202	174.094810355422	211.276077256159	1.62931542626996	-9804.37994010502	376.976568077425	293.247053187383	-1.26858341100117	-5881.65598301522	-551.071378432847	-545.182025651177	-0.377755076266972
0.13	16575.2108933185	-1.31024080474162E-11	74.3256386151003	1.70364106488506	-9064.65057213647	487.903679018725	436.386634943412	-0.832196776057757	-7510.56032118202	-487.903679018712	-513.293021364544	-0.891048097631516
0.131	14931.4163713133	-174.094810355451	-80.0844820366862	1.62355658284838	-6233.02032283667	551.071378432852	515.468403793122	-0.316728372264635	-8698.39604847658	-376.976568077402	-422.100064746023	-1.31314816237754
0.132	10704.0146684199	-331.148007683428	-223.456825172236	1.40009975767614	-144.24695424986	560.296371785909	535.271939434793	0.218543567170158	-10559.7677141701	-229.148364102482	-279.838856238258	-1.5929870186158
