"Time [s]"	"Current(EndConnection) [kA]"	"RingCurrent(EndConnection) [kA]"
0.608	-2.48123438188896	5.9052138988976
0.609	-2.67186939514591	3.47889118689571
0.61	-2.60885740658415	0.631956905179909
0.611	-2.31686423250293	-2.20504049982673
0.612	-1.8054172405291	-4.84609405855893
0.613	-1.07917161169285	-7.15483342029202
0.614	-0.24162275548909	-8.69485874563775
0.615	0.636834965197069	-9.31525483178213
0.616	1.4446055727832	-8.98782941982924
0.617	2.11532195711556	-7.74756943837863
0.618	2.52408066031036	-5.91321300829
0.619	2.70960783742645	-3.52338361907133
0.62	2.64876535917138	-0.72157108971265
0.621	2.36338624319386	2.09589386901528
0.622	1.84532793642101	4.75330810197327
0.623	1.11469192301222	7.10423728389275
0.624	0.293129780006031	8.63570526703849
0.625	-0.548476954115687	9.23270187087409
0.626	-1.36982574580191	8.92638889783075
0.627	-2.04720022718414	7.79188952581804
0.628	-2.48198550876727	5.90539433604209
0.629	-2.67238069620508	3.47959576102013
0.63	-2.60941450017356	0.633578902983552
0.631	-2.31749069754361	-2.20269906778548
0.632	-1.80600212748421	-4.84390909864297
0.633	-1.07958689606009	-7.15330696187629
0.634	-0.242094797597083	-8.6930461097371
0.635	0.636175265679773	-9.31338536229313
0.636	1.44389506221875	-8.9863119368889
0.637	2.11458121510117	-7.74763779189258
0.638	2.52356697679159	-5.91299022511693
0.639	2.70911245413084	-3.52279062425822
0.64	2.6481990839255	-0.72057806593959
0.641	2.36270309042544	2.0968094800954
0.642	1.84478497980751	4.75389362264045
0.643	1.11411368670268	7.10423288938612
0.644	0.291901056222194	8.63594396408894
0.645	-0.550211691402443	9.23306781954555
0.646	-1.3712915150263	8.92666064912538
0.647	-2.04857918967107	7.791369989012
0.648	-2.4827121161074	5.90550489892177
0.649	-2.67287888814949	3.48027231760476
0.65	-2.60995380172202	0.6351243830731
0.651	-2.31809926505002	-2.20043525065761
