"Time [s]"	"Pem [kW]"	"Pout [kW]"	"Pin [kW]"
0.469	0	0	35.2588867047597
0.47	0	0	34.8673182194613
0.471	0	0	34.3670696969359
0.472	0	0	33.8694496950814
0.473	0	0	33.8549108763798
0.474	0	0	33.9560966387286
0.475	0	0	34.1672942742899
0.476	-0	-0	34.3116945891854
0.477	-0	-0	34.3123015635813
0.478	-0	-0	34.5352087275428
0.479	0	0	34.5213570770891
0.48	0	0	34.2030138043399
0.481	0	0	34.0585922574248
0.482	0	0	33.6350271530567
0.483	0	0	33.8188987430306
0.484	-0	-0	33.8531547264473
0.485	-0	-0	34.026626418543
0.486	-0	-0	34.2071643097148
0.487	-0	-0	34.6892075216211
0.488	-0	-0	35.1920335487022
0.489	0	0	35.2443824678756
0.49	0	0	34.8532832279279
0.491	0	0	34.3550452936532
0.492	0	0	33.8581456079117
0.493	0	0	33.8502317651634
0.494	0	0	33.9499319150102
0.495	0	0	34.1592119708724
0.496	-0	-0	34.3024652940948
0.497	-0	-0	34.3092438324047
0.498	-0	-0	34.542586895656
0.499	0	0	34.5321058456518
0.5	0	0	34.2115457839814
0.501	0	0	34.057605788009
0.502	0	0	33.6307387712101
0.503	0	0	33.8158249883668
0.504	-0	-0	33.8516472311329
0.505	-0	-0	34.0232390427892
0.506	-0	-0	34.2001668485824
0.507	-0	-0	34.6746953748674
0.508	-0	-0	35.176228193834
0.509	0	0	35.2301232243128
0.51	0	0	34.8398300825159
0.511	0	0	34.3436444913338
0.512	0	0	33.8472909462374
0.513	0	0	33.845895957023
0.514	0	0	33.9440704943009
0.515	0	0	34.1515455317409
0.516	-0	-0	34.2937365661262
0.517	-0	-0	34.306597998522
0.518	-0	-0	34.5497982436805
0.519	0	0	34.5429444634368
0.52	0	0	34.2202103729339
0.521	0	0	34.0569368138407
0.522	0	0	33.627994018111
0.523	0	0	33.812739644855
0.524	-0	-0	33.8495733226536
0.525	-0	-0	34.0199189905978
0.526	-0	-0	34.1936069227742
0.527	-0	-0	34.6604060206437
0.528	-0	-0	35.161303606579
0.529	0	0	35.2167674697427
0.53	0	0	34.8271365647956
