"Time [s]"	"RingSolidLoss(EndConnection) [kW]"
0.381	4.0405696148182
0.382	4.03350102628905
0.383	4.08675704646382
0.384	4.08798600253391
0.385	4.06108945675114
0.386	4.00926623320489
0.387	4.02191278007171
0.388	4.05389100923897
0.389	4.04502193893795
0.39	3.99585949341174
0.391	3.96557404383429
0.392	3.95243724625796
0.393	4.01486846704015
0.394	4.08550819278508
0.395	4.13285648557062
0.396	4.13775198817075
0.397	4.07687539447813
0.398	4.06271589710925
0.399	4.04456588361541
0.4	4.01081641094474
0.401	4.03800672281482
0.402	4.03031803256316
0.403	4.08489881529931
0.404	4.08782756232419
0.405	4.06201116480387
0.406	4.0103404086069
0.407	4.02115065423013
0.408	4.05121538644273
0.409	4.04478617842777
0.41	3.99579771058957
0.411	3.96566165498167
0.412	3.95200487780352
0.413	4.01531618131521
0.414	4.08513253703012
0.415	4.13104168278027
0.416	4.13470088396749
0.417	4.07396928964077
0.418	4.06146598685843
0.419	4.04423219931308
0.42	4.00998426149443
0.421	4.03564762080176
0.422	4.0288771539866
0.423	4.07754974801854
0.424	4.08843568267163
0.425	4.06315100510338
0.426	4.01127087585113
0.427	4.02022856909102
0.428	4.0498613031021
0.429	4.0440928926522
0.43	3.99536745943729
0.431	3.96549476395443
0.432	3.9516190816451
0.433	4.01586932131572
0.434	4.08494464839187
0.435	4.12954920542649
0.436	4.1320527642734
0.437	4.07149639777435
0.438	4.06054263579548
0.439	4.04417272258353
0.44	4.00936777219327
0.441	4.03354044469675
0.442	4.02499931644319
0.443	4.08197913149727
0.444	4.08785682314955
0.445	4.06393208386119
0.446	4.01257827928283
0.447	4.01987145413169
0.448	4.04924576872283
0.449	4.04405155136493
0.45	3.9954943643347
0.451	3.9657993993066
0.452	3.95165350299105
0.453	4.01662842769482
0.454	4.08488348964776
0.455	4.12809153660963
0.456	4.1293788987001
0.457	4.06894509654271
0.458	4.05941596743828
0.459	4.0437955552642
0.46	4.00852803834962
0.461	4.03132026292636
0.462	4.02252196546189
0.463	4.0804720233093
0.464	4.08780864646956
0.465	4.06478328825087
0.466	4.01367425562008
0.467	4.01932034809601
0.468	4.04846392235757
0.469	4.04379990572166
0.47	3.99539365324302
0.471	3.96597403407742
0.472	3.95161805412289
0.473	4.01734456845852
0.474	4.0848357513514
0.475	4.12675264768181
0.476	4.126911218781
0.477	4.066661471574
0.478	4.05846848240477
0.479	4.04346739885196
0.48	4.00782116662278
0.481	4.02929397848841
0.482	4.02020959083268
0.483	4.07909263670191
0.484	4.08782569015437
0.485	4.06556412005201
0.486	4.01470602174098
0.487	4.01884470623832
0.488	4.04767095964692
0.489	4.04344744653167
0.49	3.99521013899713
0.491	3.96609181576147
0.492	3.95154651102228
0.493	4.01800681509766
0.494	4.08479621689446
0.495	4.12548496703409
0.496	4.12457757243334
0.497	4.06455345586084
0.498	4.05761650476088
0.499	4.04317735669853
0.5	4.00720816209748
0.501	4.02741622900151
0.502	4.01798321273773
0.503	4.07780252577678
0.504	4.08783672453938
0.505	4.06635396317334
0.506	4.01572832667853
0.507	4.01842351313115
0.508	4.04693143846754
0.509	4.04320055151042
0.51	3.99499959182356
0.511	3.96620098277094
0.512	3.95147053033072
0.513	4.01864510743073
0.514	4.08475260964118
0.515	4.12426913596687
0.516	4.12234727478549
0.517	4.06257642296322
0.518	4.05682284091389
0.519	4.04299600276931
0.52	4.00670115967374
0.521	4.02564261121307
0.522	4.01608424439822
0.523	4.07654320868227
0.524	4.087757529903
0.525	4.06709540337028
0.526	4.01671515220053
0.527	4.01799077648647
0.528	4.04624436094857
0.529	4.04291186378956
0.53	3.99480413591476
0.531	3.96630669900983
0.532	3.9514237892952
0.533	4.01926073789057
0.534	4.08472599669518
0.535	4.12312542655511
0.536	4.12022741632439
0.537	4.06073066179546
0.538	4.0560729803441
0.539	4.04283854016928
0.54	4.00631824611033
0.541	4.02394938598749
0.542	4.01414570366808
0.543	4.075347836244
0.544	4.0877488706808
0.545	4.06783754444002
0.546	4.01757264263779
0.547	4.01736091046911
0.548	4.04555427665251
0.549	4.04258658118783
0.55	3.99456900146206
0.551	3.96639779756976
0.552	3.95136351042643
0.553	4.01985239923693
0.554	4.0847148216462
0.555	4.12205011068553
0.556	4.11822528551722
0.557	4.05902711918743
0.558	4.05539190111596
0.559	4.04281506888462
0.56	4.00589596896219
0.561	4.02235928420494
0.562	4.01233497024185
0.563	4.07422336083286
0.564	4.08746745176685
0.565	4.06858781120142
0.566	4.01853120211377
0.567	4.01703459503066
0.568	4.04498592583307
0.569	4.04233174098322
0.57	3.99438182058162
0.571	3.96652975445638
0.572	3.95134551358323
0.573	4.02042585420116
0.574	4.08469150759376
0.575	4.12099266082353
0.576	4.1162727741179
0.577	4.05737769488727
0.578	4.05472110657549
0.579	4.0427591445054
0.58	4.00543434377805
0.581	4.02086790620219
0.582	4.01061316762538
0.583	4.07313954381813
0.584	4.08742447111619
0.585	4.0692959391608
0.586	4.01946950638954
0.587	4.01678112857963
0.588	4.04442683089769
0.589	4.04207953960768
0.59	3.99419430495226
0.591	3.96665471793801
