"Time [s]"	"factor_puissance []"
1.07599999999999	0.455729637877376
1.07699999999999	0.457626114183586
1.07799999999999	0.462663518146019
1.07899999999999	0.463243691362939
1.07999999999999	0.458541832146835
1.08099999999999	0.454434907926817
1.08199999999999	0.448204090765377
1.08299999999999	0.450639385734347
1.08399999999999	0.451242942507075
1.08499999999999	0.453414038721903
1.08599999999999	0.45517902717124
1.08699999999999	0.459629384354596
1.08799999999999	0.466129831927293
1.08899999999999	0.467004358301793
1.08999999999999	0.461945960152198
1.09099999999999	0.455916340019671
1.09199999999999	0.449410965121986
1.09299999999999	0.45077079984458
1.09399999999999	0.451685434861765
1.09499999999999	0.454097212632694
1.09599999999999	0.455701097511083
1.09699999999999	0.457636437018911
1.09799999999999	0.462708031519239
1.09899999999999	0.463298015209664
1.09999999999999	0.458587962965629
1.10099999999999	0.454441587391946
1.10199999999999	0.448203176650726
1.10299999999999	0.4506355937646
1.10399999999999	0.451239029924096
1.10499999999999	0.453411363769145
1.10599999999999	0.455167967844759
1.10699999999999	0.459582478351138
1.10799999999999	0.466072143268655
1.10899999999999	0.466944060464097
1.10999999999999	0.461897265682884
1.11099999999999	0.455881909249608
1.11199999999999	0.449379535214276
1.11299999999999	0.450762003209832
1.11399999999999	0.4516705623115
1.11499999999999	0.454075792047442
1.11599999999999	0.455673656298394
1.11699999999999	0.457647779676414
1.11799999999999	0.462750677219085
1.11899999999999	0.463351257314139
1.11999999999999	0.458631147941254
1.12099999999999	0.454447561382245
1.12199999999999	0.448204590680859
1.12299999999999	0.450628982287189
1.12399999999999	0.451234946737311
1.12499999999999	0.453408834737989
1.12599999999999	0.455157629314728
1.12699999999999	0.459537911527612
1.12799999999999	0.466016197034014
1.12899999999999	0.466886084604233
1.12999999999999	0.461848661534814
1.13099999999999	0.45584904243444
1.13199999999999	0.449349765670714
1.13299999999999	0.450753616667096
1.13399999999999	0.451656419158961
1.13499999999999	0.454055401798809
1.13599999999999	0.455647439179
1.13699999999999	0.457660534937716
1.13799999999999	0.462792003497691
1.13899999999999	0.463402877630436
1.13999999999999	0.458673704094433
1.14099999999999	0.45445332233131
1.14199999999999	0.44820774721706
1.14299999999998	0.450618711277666
1.14399999999998	0.451231483740843
1.14499999999998	0.453407428882321
1.14599999999998	0.455148672855638
1.14699999999998	0.45949426542399
1.14799999999998	0.465962322217818
1.14899999999998	0.466831718747715
1.14999999999998	0.461801285214846
1.15099999999998	0.455817879353286
1.15199999999998	0.44932149133884
1.15299999999998	0.45074612860304
1.15399999999998	0.451642878865989
1.15499999999998	0.454035802801089
1.15599999999998	0.455622287614213
1.15699999999998	0.457672605398992
1.15799999999998	0.462830907596188
1.15899999999998	0.463454212947594
1.15999999999998	0.458716825819321
1.16099999999998	0.454459261975177
1.16199999999998	0.448208863239985
1.16299999999998	0.4506125689357
1.16399999999998	0.451229056908435
1.16499999999998	0.45340610036817
1.16599999999998	0.45514061962753
1.16699999999998	0.459451700932183
1.16799999999998	0.465910597635806
1.16899999999998	0.466779545343831
1.16999999999998	0.461756214557236
1.17099999999998	0.455787990783036
1.17199999999998	0.449294334539794
1.17299999999998	0.450738918819265
1.17399999999998	0.45162975014877
1.17499999999998	0.45401684475904
1.17599999999998	0.455598192161916
1.17699999999998	0.457682889087878
1.17799999999998	0.462870822362514
1.17899999999998	0.463501842913567
1.17999999999998	0.458757363963228
1.18099999999998	0.454465343521849
1.18199999999998	0.448211088877879
1.18299999999998	0.45060797519571
1.18399999999998	0.451227427671051
1.18499999999998	0.453404881299777
1.18599999999998	0.455133017803757
1.18699999999998	0.459411385761542
1.18799999999998	0.465859922734238
1.18899999999998	0.466729084886139
1.18999999999998	0.461712819834121
1.19099999999998	0.455759282034343
1.19199999999998	0.449268565595626
1.19299999999998	0.450732280035506
1.19399999999998	0.451617458106892
1.19499999999998	0.45399898396791
1.19599999999998	0.455575478591594
1.19699999999998	0.457693124448709
1.19799999999998	0.46290584508506
1.19899999999998	0.463551418006892
