"Time [s]"	"Current(Phase_A) [A]"	"Current(Phase_C) [A]"	"Current(Phase_B) [A]"
1.14299999999998	-57.9995259368185	143.536700867439	-85.5371749306208
1.14399999999998	-9.77941020479842	129.10735860008	-119.327948395282
1.14499999999998	39.7408135499177	100.78509611368	-140.525909663597
1.14599999999998	83.5058424530513	63.1209684429176	-146.626810895969
1.14699999999998	118.173314071338	20.3853871092305	-138.558701180569
1.14799999999998	141.242306925172	-22.9784792745659	-118.263827650606
1.14899999999998	151.401308793593	-64.3616487920488	-87.0396600015441
1.14999999999998	147.372583791876	-100.936028994773	-46.4365547971034
1.15099999999998	130.364980389338	-127.776509459721	-2.58847092961685
1.15199999999998	100.893532842397	-142.86967907216	41.9761462297628
1.15299999999998	58.9833912865122	-144.133462485621	85.1500711991085
1.15399999999998	10.6780294905386	-129.606818269139	118.928788778601
1.15499999999998	-38.9191761031528	-101.150306770433	140.069482873586
1.15599999999998	-82.4728971898988	-63.5492551942802	146.022152384179
1.15699999999998	-117.614493047275	-19.8972849503533	137.511777997628
1.15799999999998	-140.314463385308	22.7915799855708	117.522883399738
1.15899999999998	-150.420248518304	63.8325295793163	86.5877189389877
1.15999999999998	-146.43189147877	100.14374506339	46.2881464153806
1.16099999999998	-129.596630365437	126.990954537567	2.60567582787003
1.16199999999998	-99.9820673432154	142.063470294451	-42.0814029512359
1.16299999999998	-58.0128655350734	143.541954520563	-85.52908898549
1.16399999999998	-9.79248999138524	129.110085425481	-119.317595434096
1.16499999999998	39.7288379733672	100.785751857938	-140.514589831305
1.16599999999998	83.4888876523703	63.1244418738481	-146.613329526218
1.16699999999998	118.163212226095	20.3782648670437	-138.541477093139
1.16799999999998	141.227574688894	-22.9749721194545	-118.25260256944
1.16899999999998	151.385933147351	-64.3515480469582	-87.0343851003927
1.16999999999998	147.358804992445	-100.92473954703	-46.4340654454149
1.17099999999998	130.353650371704	-127.76362250948	-2.59002786222382
1.17199999999998	100.880596615465	-142.856920576023	41.9763239605587
1.17299999999998	58.9691583744305	-144.123271601865	85.1541132274344
1.17399999999998	10.6654808464841	-129.596791525477	118.931310678993
1.17499999999998	-38.930244746403	-101.14228624902	140.072530995423
1.17599999999998	-82.4850949604791	-63.542103080434	146.027198040913
1.17699999999998	-117.621712193192	-19.9028426032748	137.524554796467
1.17799999999998	-140.327938961833	22.7955932286343	117.532345733198
1.17899999999998	-150.434055511741	63.8397783580047	86.5942771537368
1.17999999999998	-146.44482006095	100.153326629074	46.2914934318767
1.18099999999998	-129.607164680822	126.99960323012	2.60756145070187
1.18199999999998	-99.9945407951615	142.072230688037	-42.0776898928755
1.18299999999998	-58.0257304137573	143.547221710162	-85.5214912964045
1.18399999999998	-9.80492795012851	129.112762832656	-119.307834882527
1.18499999999998	39.7171876645534	100.786454718938	-140.503642383491
1.18599999999998	83.4723879246474	63.1278650667035	-146.600252991351
1.18699999999998	118.153738392456	20.3709135462441	-138.5246519387
1.18799999999998	141.213054759753	-22.9712646957337	-118.24179006402
1.18899999999998	151.370991977368	-64.3418007603298	-87.0291912170381
1.18999999999998	147.345451129963	-100.91385086236	-46.4316002676032
1.19099999999998	130.342625175818	-127.751161057181	-2.59146411863685
1.19199999999998	100.867970133141	-142.844624248176	41.9766541150344
1.19299999999998	58.955309246086	-144.113457321815	85.1581480757292
