"Time [s]"	"Moving1.Torque [kNewtonMeter]"
0.981000000000001	0.474011751055443
0.982000000000001	0.49068172923235
0.983000000000001	0.324850001761266
0.984000000000001	0.0441031629786864
0.985000000000001	-0.229129968724991
0.986000000000001	-0.383688886743829
0.987000000000001	-0.359057031396696
0.988000000000001	-0.181812156053755
0.989000000000001	0.065426433107525
0.990000000000001	0.326137012353394
0.991000000000001	0.539405414636418
0.992000000000001	0.612200793969167
0.993000000000001	0.471304178498304
0.994000000000001	0.214900145401763
0.995000000000001	-0.0499309381963153
0.996000000000001	-0.232697789253652
0.997000000000001	-0.268195037100636
0.998000000000001	-0.155639091852412
0.999000000000001	0.0679352295459531
1	0.306467622540006
1.001	0.475139560096367
1.002	0.49272543587688
1.003	0.327279686670471
1.004	0.0467119744385746
1.005	-0.22648559648359
1.006	-0.381656319063874
1.007	-0.357958449929535
1.008	-0.181498436807089
1.009	0.0654211775293975
1.01	0.325874068814102
1.011	0.538600661973276
1.012	0.610688209484053
1.013	0.469359155542651
1.014	0.2124201656024
1.015	-0.0526192161094622
1.016	-0.235050237720014
1.017	-0.269760104976065
1.018	-0.156135567403998
1.019	0.0679458146807585
1.02	0.306848981192999
1.021	0.47623369967313
1.022	0.494708707921741
1.023	0.329611954702427
1.024	0.0492365605034864
1.025	-0.223930006310339
1.026	-0.379679954514082
1.027	-0.356998545278596
1.028	-0.18124105453041
1.029	0.0654176229749791
1.03	0.325625063383398
1.031	0.537816111869901
1.032	0.609212192328332
1.033	0.467466642908508
1.034	0.21001550541655
1.035	-0.0552235151830109
1.036	-0.237325688839169
1.037	-0.271269734409834
1.038	-0.156599585807977
1.039	0.0679450030590392
1.04	0.30722190553961
1.041	0.4772894821668
1.042	0.496611071682805
1.043	0.331866925717212
1.044	0.051675738176896
1.045	-0.221457198646535
1.046	-0.377759704771009
1.047	-0.355973113872596
1.048	-0.181861778388031
1.049	0.064720656711545
1.05	0.325611668856931
1.051	0.537159929517145
1.05199999999999	0.607743599583005
1.05299999999999	0.465543740654689
1.05399999999999	0.207673196688332
1.05499999999999	-0.0577431823183626
1.05599999999999	-0.239536456595512
1.05699999999999	-0.27275439877018
1.05799999999999	-0.157065956430427
1.05899999999999	0.067921105864614
1.05999999999999	0.307562856789109
1.06099999999999	0.478294311649611
1.06199999999999	0.498424543233574
1.06299999999999	0.334035300837124
1.06399999999999	0.0540555048436459
1.06499999999999	-0.219068555102954
1.06599999999999	-0.375891101201987
1.06699999999999	-0.354958966177785
1.06799999999999	-0.181577385485222
1.06899999999999	0.0647442531351815
1.06999999999999	0.325375514921425
1.07099999999999	0.536427571857691
1.07199999999999	0.606351147153732
1.07299999999999	0.463749079193159
1.07399999999999	0.205416986821319
1.07499999999999	-0.0601841159492607
1.07599999999999	-0.241669148855769
1.07699999999999	-0.274170906371378
1.07799999999999	-0.157503368106713
1.07899999999999	0.0679050152817309
1.07999999999999	0.307901898246879
1.08099999999999	0.479274311291535
1.08199999999999	0.500207026472003
1.08299999999999	0.3361319400785
1.08399999999999	0.0563717917281879
1.08499999999999	-0.216748329755658
1.08599999999999	-0.37408037123016
1.08699999999999	-0.35400715239815
1.08799999999999	-0.181317175206744
1.08899999999999	0.0648241084746497
1.08999999999999	0.325137686034204
1.09099999999999	0.535717215850279
1.09199999999999	0.604994151303342
1.09299999999999	0.462003684905708
1.09399999999999	0.203228122694762
1.09499999999999	-0.0625481678747502
1.09599999999999	-0.243730535798754
1.09699999999999	-0.275518913436512
1.09799999999999	-0.157910376188847
1.09899999999999	0.0678608971869029
1.09999999999999	0.308236164067295
1.10099999999999	0.480235028229002
1.10199999999999	0.501963934248929
1.10299999999999	0.338185440117856
1.10399999999999	0.0586004211668826
1.10499999999999	-0.214497598137491
1.10599999999999	-0.372322993648381
1.10699999999999	-0.353099035767135
1.10799999999999	-0.181066743076169
1.10899999999999	0.064954998694227
1.10999999999999	0.324911607056661
1.11099999999999	0.535023658066109
1.11199999999999	0.603670532906953
1.11299999999999	0.460308147529092
1.11399999999999	0.201105141868708
1.11499999999999	-0.0648375843102695
1.11599999999999	-0.245724722151141
1.11699999999999	-0.276844034930644
1.11799999999999	-0.158281977327697
1.11899999999999	0.0678097526690215
1.11999999999999	0.308557448888926
1.12099999999999	0.481173058560597
1.12199999999999	0.503649334390633
1.12299999999999	0.340167907165825
1.12399999999999	0.0607539051546094
1.12499999999999	-0.212316320590238
1.12599999999999	-0.370616430963453
1.12699999999999	-0.352203346421401
1.12799999999999	-0.180823733633783
1.12899999999999	0.065073026458279
1.12999999999999	0.324709530074962
1.13099999999999	0.534346200864563
1.13199999999999	0.602379770952367
1.13299999999999	0.458659002790853
1.13399999999999	0.19904583072489
1.13499999999999	-0.0670548713875437
1.13599999999999	-0.247654008551574
1.13699999999999	-0.278143225234072
1.13799999999999	-0.158672374333823
1.13899999999999	0.0677590623246472
1.13999999999999	0.308855005926244
1.14099999999999	0.48208730728474
1.14199999999999	0.505280709912785
1.14299999999998	0.342015947996039
1.14399999999998	0.062835828195929
1.14499999999998	-0.210203812153538
1.14599999999998	-0.368956983683462
1.14699999999998	-0.351327190931634
1.14799999999998	-0.180578778343616
1.14899999999998	0.0651733390942084
1.14999999999998	0.324518153410765
1.15099999999998	0.533685809262571
1.15199999999998	0.601122069259978
1.15299999999998	0.457059834790621
1.15399999999998	0.197048718930112
1.15499999999998	-0.069203535345839
1.15599999999998	-0.249521428880256
1.15699999999998	-0.279388426221662
1.15799999999998	-0.159045741531212
1.15899999999998	0.0677116807197863
1.15999999999998	0.309131457015385
1.16099999999998	0.482975799934232
1.16199999999998	0.506856372949063
1.16299999999998	0.343849545524042
1.16399999999998	0.0648648847785885
1.16499999999998	-0.208158751966516
1.16599999999998	-0.367343540118429
1.16699999999998	-0.350473631293462
1.16799999999998	-0.180344013640707
1.16899999999998	0.0652690868601625
1.16999999999998	0.324322489635664
1.17099999999998	0.533044133417437
1.17199999999998	0.599897156499454
1.17299999999998	0.455507304243563
1.17399999999998	0.195111327119315
1.17499999999998	-0.0712862910114709
1.17599999999998	-0.25132890608829
1.17699999999998	-0.280569173937646
1.17799999999998	-0.159390228707658
1.17899999999998	0.0676664976310127
1.17999999999998	0.309408474069498
1.18099999999998	0.483837350843551
1.18199999999998	0.508386179271425
1.18299999999998	0.345634263277255
1.18399999999998	0.0668436959500011
1.18499999999998	-0.206173637650868
1.18599999999998	-0.365774464183527
1.18699999999998	-0.349643658710579
1.18799999999998	-0.180120443254419
1.18899999999998	0.0653465489328072
1.18999999999998	0.324122334127034
1.19099999999998	0.53242000707087
1.19199999999998	0.598701631846835
1.19299999999998	0.45399849024774
1.19399999999998	0.193230941763142
1.19499999999998	-0.073306389832015
1.19599999999998	-0.253079335079447
1.19699999999998	-0.28170125148998
1.19799999999998	-0.159743818218334
1.19899999999998	0.0676226252153824
1.19999999999998	0.309664452369546
1.20099999999998	0.484669241326698
1.20199999999998	0.509879847835099
1.20299999999998	0.347345285225005
1.20399999999998	0.0687732356858371
1.20499999999998	-0.204254278154102
1.20599999999998	-0.36424991948601
1.20699999999998	-0.348831775475988
1.20799999999998	-0.179906575384315
1.20899999999998	0.0654123314984639
1.20999999999998	0.323932097659131
1.21099999999998	0.531812361327562
1.21199999999998	0.597533794933329
1.21299999999998	0.452533649335043
1.21399999999998	0.191405277521894
1.21499999999998	-0.0752661685425618
1.21599999999998	-0.254774456312834
1.21699999999998	-0.282807837729089
1.21799999999998	-0.160091281972222
1.21899999999998	0.0675773595547067
1.21999999999998	0.309911278279252
1.22099999999998	0.485473227338754
1.22199999999998	0.51125842149867
1.22299999999998	0.348999337460529
1.22399999999998	0.0706403473227514
1.22499999999998	-0.202396020615835
1.22599999999998	-0.362768452586218
1.22699999999998	-0.348030986003163
1.22799999999998	-0.179692181503201
1.22899999999998	0.0654593577857481
1.22999999999998	0.323742274789205
1.23099999999998	0.531221583759812
1.23199999999998	0.59640342174352
1.23299999999998	0.451108728517048
1.23399999999997	0.189635340835004
1.23499999999997	-0.0771666600795856
1.23599999999997	-0.256415593222667
1.23699999999997	-0.283867704299257
1.23799999999997	-0.160429840141942
1.23899999999997	0.067531794830964
1.23999999999997	0.310156348046731
1.24099999999997	0.486248923016434
1.24199999999997	0.512628889835208
1.24299999999997	0.350612996576724
1.24399999999997	0.0724617855883173
1.24499999999997	-0.200587703877941
1.24599999999997	-0.361330150667201
1.24699999999997	-0.347252400350353
1.24799999999997	-0.179479540588731
1.24899999999997	0.0654967440960745
1.24999999999997	0.323548290930301
1.25099999999997	0.530649799546612
1.25199999999997	0.595300426067365
1.25299999999997	0.449717855947279
1.25399999999997	0.187922226675228
1.25499999999997	-0.0790084083713842
1.25599999999997	-0.258004918610936
1.25699999999997	-0.284911205450919
1.25799999999997	-0.160749614606309
1.25899999999997	0.0674913823449214
1.25999999999997	0.310402153692781
1.26099999999997	0.487000154666356
1.26199999999997	0.513937436430065
1.26299999999997	0.352170621743278
1.26399999999997	0.074239287512722
1.26499999999997	-0.198839693940352
1.26599999999997	-0.359932818280075
1.26699999999997	-0.346492777147142
1.26799999999997	-0.179267623570235
1.26899999999997	0.0655276648348329
1.26999999999997	0.323354332755197
1.27099999999997	0.530085615670722
1.27199999999997	0.594222703931464
1.27299999999997	0.448368893144739
1.27399999999997	0.186260867774521
1.27499999999997	-0.0807923347288235
1.27599999999997	-0.259543693528865
1.27699999999997	-0.285935385999984
1.27799999999997	-0.161043531245695
1.27899999999997	0.0674370649067946
1.27999999999997	0.310636036349719
1.28099999999997	0.487729635434648
1.28199999999997	0.515202320038256
1.28299999999997	0.353682632555745
1.28399999999997	0.0759504147845978
1.28499999999997	-0.197148278206348
1.28599999999997	-0.358575481401353
1.28699999999997	-0.345753530329373
1.28799999999997	-0.179057545767066
1.28899999999997	0.0655484210733567
1.28999999999997	0.323164203137225
1.29099999999997	0.529536574041934
1.29199999999997	0.593169579220195
1.29299999999997	0.447057106345699
1.29399999999997	0.184649883780156
1.29499999999997	-0.082521825440772
1.29599999999997	-0.261033793261616
1.29699999999997	-0.286912127316825
1.29799999999997	-0.160928334348794
1.29899999999997	0.0662463884775374
1.29999999999997	0.311133118665519
1.30099999999997	0.488453030724369
1.30199999999997	0.516413485407992
1.30299999999997	0.355139341163095
1.30399999999997	0.0775800370686263
1.30499999999997	-0.19552625959146
1.30599999999997	-0.357279651755974
1.30699999999997	-0.345048228396279
1.30799999999997	-0.178837256098665
1.30899999999997	0.0655837598844361
1.30999999999997	0.323002717544486
1.31099999999997	0.52901669441706
1.31199999999997	0.592159117793522
1.31299999999997	0.445786067040611
1.31399999999997	0.18310734705886
1.31499999999997	-0.0841757666534876
1.31599999999997	-0.262458805300083
1.31699999999997	-0.28784423809449
1.31799999999997	-0.161230191042539
1.31899999999997	0.0661979483872849
1.31999999999997	0.311342527123269
1.32099999999997	0.489132600287656
1.32199999999997	0.51759500253023
1.32299999999997	0.356561035331578
1.32399999999996	0.0791640251739624
1.32499999999996	-0.193933225321239
1.32599999999996	-0.35600286453396
1.32699999999996	-0.344342978845882
1.32799999999996	-0.178634924951941
1.32899999999996	0.0656044546558816
1.32999999999996	0.322828619669982
1.33099999999996	0.528503001123838
1.33199999999996	0.591171578668099
1.33299999999996	0.444529690388528
1.33399999999996	0.181600825670988
1.33499999999996	-0.0857948750367155
1.33599999999996	-0.263851640996325
1.33699999999996	-0.288757498786779
1.33799999999996	-0.161512539709116
1.33899999999996	0.0661626960036192
1.33999999999996	0.311553967335358
1.34099999999996	0.489784449592424
1.34199999999996	0.518759368453984
1.34299999999996	0.357930500420169
1.34399999999996	0.0806942133136376
1.34499999999996	-0.192385235768034
1.34599999999996	-0.354759475928969
1.34699999999996	-0.343658263740115
1.34799999999996	-0.178445267933575
1.34899999999996	0.0656190308332184
1.34999999999996	0.322649980734804
1.35099999999996	0.527998212296198
1.35199999999996	0.590207780917855
1.35299999999996	0.443299849456731
1.35399999999996	0.180139692055663
1.35499999999996	-0.0873695856063817
1.35599999999996	-0.265203988100732
1.35699999999996	-0.289632348640984
1.35799999999996	-0.16177348681535
1.35899999999996	0.0661346333360908
1.35999999999996	0.311753552939466
1.36099999999996	0.49042080760982
1.36199999999996	0.519898555111619
1.36299999999996	0.359255369903603
1.36399999999996	0.0821796130568893
1.36499999999996	-0.190884967119729
1.36599999999996	-0.35355164415848
1.36699999999996	-0.342980545827613
1.36799999999996	-0.178263626655275
1.36899999999996	0.0656298870395573
1.36999999999996	0.322472334789318
1.37099999999996	0.527504755475894
1.37199999999996	0.589267855558034
1.37299999999996	0.442097036227705
1.37399999999996	0.178720003880435
1.37499999999996	-0.0888984657536487
1.37599999999996	-0.266514705020876
1.37699999999996	-0.290484974214482
1.37799999999996	-0.162018787378098
1.37899999999996	0.0661094046782825
1.37999999999996	0.311949629202655
1.38099999999996	0.491039454459288
1.38199999999996	0.520997445057117
1.38299999999996	0.360538402669492
1.38399999999996	0.0836171037568974
1.38499999999996	-0.189429472554765
1.38599999999996	-0.352378403363673
1.38699999999996	-0.342311374324851
1.38799999999996	-0.178077398445779
1.38899999999996	0.0656382052726932
1.38999999999996	0.322299799970106
1.39099999999996	0.527024884808842
1.39199999999996	0.588355293970182
1.39299999999996	0.440935003153163
1.39399999999996	0.17733648678907
1.39499999999996	-0.0903821022529621
1.39599999999996	-0.267784476532435
1.39699999999996	-0.291323069603549
1.39799999999996	-0.162271387391327
1.39899999999996	0.0660878617009159
1.39999999999996	0.312140649519734
1.40099999999996	0.491639373735279
1.40199999999996	0.522061107228931
1.40299999999996	0.361783609934185
1.40399999999996	0.0850094389452886
1.40499999999996	-0.18801781250948
1.40599999999996	-0.351239436623894
1.40699999999996	-0.341662792504383
1.40799999999996	-0.17789351138956
1.40899999999996	0.0656452997823638
1.40999999999996	0.322134307674598
1.41099999999996	0.526557926145305
1.41199999999996	0.587461221771998
1.41299999999996	0.439811778595293
1.41399999999996	0.175994533464429
1.41499999999995	-0.0918216758073366
1.41599999999995	-0.269014027292645
1.41699999999995	-0.292135583616542
1.41799999999995	-0.162519394827761
1.41899999999995	0.0660563687228062
1.41999999999995	0.312315465073213
1.42099999999995	0.492221598982063
1.42199999999995	0.523086741999983
1.42299999999995	0.362986825327107
1.42399999999995	0.0863580874313309
1.42499999999995	-0.186648612957597
1.42599999999995	-0.350133178323777
1.42699999999995	-0.341036636554863
1.42799999999995	-0.17772483933634
1.42899999999995	0.0656518486000677
1.42999999999995	0.321975760350364
1.43099999999995	0.526103411073109
1.43199999999995	0.586601799536227
1.43299999999995	0.438724708149219
1.43399999999995	0.17469887515264
1.43499999999995	-0.0932191339578227
1.43599999999995	-0.270204876647743
1.43699999999995	-0.292922054629371
1.43799999999995	-0.162758663702329
1.43899999999995	0.0660312793511416
1.43999999999995	0.312495652487982
1.44099999999995	0.492787294337852
1.44199999999995	0.524077416094019
1.44299999999995	0.364141054727912
1.44399999999995	0.0876644816287229
1.44499999999995	-0.185322635117927
1.44599999999995	-0.349059105747871
1.44699999999995	-0.340431374431473
1.44799999999995	-0.177554890207786
1.44899999999995	0.0656584052192759
1.44999999999995	0.321823740918624
1.45099999999995	0.52565836464949
1.45199999999995	0.585765476060515
1.45299999999995	0.437683908565718
1.45399999999995	0.173440775528315
1.45499999999995	-0.0945733790053553
1.45599999999995	-0.271358659055803
1.45699999999995	-0.293676869626704
1.45799999999995	-0.162990952457172
1.45899999999995	0.066002208635463
1.45999999999995	0.312668467325696
1.46099999999995	0.49333463939828
1.46199999999995	0.525034881539275
1.46299999999995	0.365272036827252
1.46399999999995	0.0889207142473074
1.46499999999995	-0.18403880565087
1.46599999999995	-0.348016668702854
1.46699999999995	-0.339833041164748
1.46799999999995	-0.1773926387067
1.46899999999995	0.0656645361054655
1.46999999999995	0.321676972271107
1.47099999999995	0.525223968230573
1.47199999999995	0.584953182478385
1.47299999999995	0.436679732408661
1.47399999999995	0.172220181767548
1.47499999999995	-0.0958869008553737
1.47599999999995	-0.272477006770159
1.47699999999995	-0.29440566498026
1.47799999999995	-0.163214268140049
1.47899999999995	0.0660221411969269
1.47999999999995	0.312840530811257
1.48099999999995	0.493864445025947
1.48199999999995	0.525959032754827
1.48299999999995	0.366371975460503
1.48399999999995	0.090141909515969
1.48499999999995	-0.182790102949861
1.48599999999995	-0.347004397674321
1.48699999999995	-0.339255488762638
1.48799999999995	-0.177236043052168
1.48899999999995	0.0656680033598539
1.48999999999995	0.321536437441293
1.49099999999995	0.524799950509257
1.49199999999995	0.584162053366364
1.49299999999995	0.435704073841572
1.49399999999995	0.171046156231489
1.49499999999995	-0.0971704103491258
1.49599999999995	-0.273561120864935
1.49699999999995	-0.295109744645435
1.49799999999995	-0.163430263874993
1.49899999999995	0.0660309209874901
1.49999999999995	0.31301487796491
1.50099999999995	0.494376951805482
1.50199999999995	0.526845506186054
1.50299999999995	0.36743826143125
1.50399999999995	0.0913244332605283
1.50499999999995	-0.18157832401644
1.50599999999994	-0.346020957857899
1.50699999999994	-0.338696732422674
1.50799999999994	-0.177081700892797
1.50899999999994	0.0656723188285009
1.50999999999994	0.321404892269347
1.51099999999994	0.524386134239436
1.51199999999994	0.583394433883453
1.51299999999994	0.434753342592705
1.51399999999994	0.169899373646131
1.51499999999994	-0.0984126150001741
1.51599999999994	-0.274611856260842
1.51699999999994	-0.295795620136341
1.51799999999994	-0.163630775031347
1.51899999999994	0.0660300688268329
1.51999999999994	0.313166932036372
1.52099999999994	0.494868454811691
1.52199999999994	0.527712686358438
1.52299999999994	0.368469213246977
1.52399999999994	0.0924764166150419
1.52499999999994	-0.18040096742834
1.52599999999994	-0.345065985460753
1.52699999999994	-0.338152532814603
1.52799999999994	-0.176931589270318
1.52899999999994	0.0656753409133549
1.52999999999994	0.321279752256687
1.53099999999994	0.523981947286715
1.53199999999994	0.582642685827927
1.53299999999994	0.433831320369559
1.53399999999994	0.16878115708065
1.53499999999994	-0.0996146912248167
1.53599999999994	-0.275630048820172
1.53699999999994	-0.29646215004401
1.53799999999994	-0.163820738401805
1.53899999999994	0.0660237916399193
1.53999999999994	0.313310984484
1.54099999999994	0.495346491448931
1.54199999999994	0.52855528149716
1.54299999999994	0.36946869245863
1.54399999999994	0.0935956074323351
1.54499999999994	-0.179257738188723
1.54599999999994	-0.344137816015509
1.54699999999994	-0.337619587648659
1.54799999999994	-0.176783979751153
1.54899999999994	0.0656784929864738
1.54999999999994	0.321161522754971
1.55099999999994	0.523589946725679
1.55199999999994	0.581909709804778
1.55299999999994	0.432935267623242
1.55399999999994	0.167693965710818
1.55499999999994	-0.100783853958858
1.55599999999994	-0.276617311357398
1.55699999999994	-0.297091603368327
1.55799999999994	-0.163995123212471
1.55899999999994	0.0660061042029506
1.55999999999994	0.313454564813869
1.56099999999994	0.495804534223881
1.56199999999994	0.529375707062231
1.56299999999994	0.370438507566995
1.56399999999994	0.0946795857466775
1.56499999999994	-0.178148380927024
1.56599999999994	-0.343236465600475
1.56699999999994	-0.337100449150451
1.56799999999994	-0.176639101353441
1.56899999999994	0.0656794386203242
1.56999999999994	0.321050531738265
1.57099999999994	0.523207720801135
1.57199999999994	0.581193996176923
1.57299999999994	0.432064435170975
1.57399999999994	0.166638496830213
1.57499999999994	-0.101916202778922
1.57599999999994	-0.277573683136596
1.57699999999994	-0.297696432195067
1.57799999999994	-0.164162735635525
1.57899999999994	0.0659878866138445
1.57999999999994	0.313580971473115
1.58099999999994	0.496248710504982
1.58199999999994	0.530171772027649
1.58299999999994	0.371379833465951
1.58399999999994	0.0957307095041732
1.58499999999994	-0.177071051488259
1.58599999999994	-0.342360187621252
1.58699999999994	-0.336600819655864
1.58799999999994	-0.176498878825629
1.58899999999994	0.0656817414440795
1.58999999999994	0.320944704894522
1.59099999999994	0.522834574658924
1.59199999999994	0.580497637431088
1.59299999999994	0.431218567693744
1.59399999999994	0.165613868682148
1.59499999999994	-0.103016440583169
1.59599999999994	-0.278500815896639
1.59699999999993	-0.298291213510195
1.59799999999993	-0.164336410185339
1.59899999999993	0.0659351273646875
1.59999999999993	0.313694723277929
1.60099999999993	0.496683976648527
1.60199999999993	0.530939358522816
1.60299999999993	0.372295179203441
1.60399999999993	0.0967543737289639
1.60499999999993	-0.176023597188555
1.60599999999993	-0.341508399546437
1.60699999999993	-0.336111234416828
1.60799999999993	-0.176365444399118
1.60899999999993	0.0656806687043001
1.60999999999993	0.320835459678663
1.61099999999993	0.522471384810988
1.61199999999993	0.579819052367824
1.61299999999993	0.430394511642671
1.61399999999993	0.164618988614152
1.61499999999993	-0.104084725268167
1.61599999999993	-0.279399626632547
1.61699999999993	-0.298870940228765
1.61799999999993	-0.164493160514122
1.61899999999993	0.0659292821065711
1.61999999999993	0.313813399849142
1.62099999999993	0.497110376518432
1.62199999999993	0.53168089253828
1.62299999999993	0.373182102589923
1.62399999999993	0.0977468976561524
1.62499999999993	-0.175005787270405
1.62599999999993	-0.340681698561849
1.62699999999993	-0.335640842403475
1.62799999999993	-0.176233182097882
1.62899999999993	0.0656882821335941
1.62999999999993	0.320731062886027
1.63099999999993	0.522117649439238
1.63199999999993	0.579157504620431
1.63299999999993	0.429587537712257
1.63399999999993	0.163653156709523
1.63499999999993	-0.10512157358393
1.63599999999993	-0.280270986248212
1.63699999999993	-0.299433817188909
1.63799999999993	-0.164653492265799
1.63899999999993	0.0659209027095257
1.63999999999993	0.313916440424149
1.64099999999993	0.497522045451066
1.64199999999993	0.532403482253237
1.64299999999993	0.374040641162254
1.64399999999993	0.0987076142236694
1.64499999999993	-0.174017680781642
1.64599999999993	-0.339878487060162
1.64699999999993	-0.335171955243266
1.64799999999993	-0.176116772408682
1.64899999999993	0.065689737634265
1.64999999999993	0.320624053588464
1.65099999999993	0.521773568130801
1.65199999999993	0.578515146238423
1.65299999999993	0.428802716968731
1.65399999999993	0.162715162876662
1.65499999999993	-0.106127940891423
1.65599999999993	-0.281115848962836
1.65699999999993	-0.29998107803938
1.65799999999993	-0.164816948621087
1.65899999999993	0.0659618547810333
1.65999999999993	0.314040402161205
1.66099999999993	0.497921697719227
1.66199999999993	0.533105642457213
1.66299999999993	0.374873394996036
1.66399999999993	0.0996368751884606
1.66499999999993	-0.173058470808243
1.66599999999993	-0.33909805671774
1.66699999999993	-0.334724019738125
1.66799999999993	-0.17598677219169
1.66899999999993	0.0656872079051332
1.66999999999993	0.320515794641851
1.67099999999993	0.52143791960252
1.67199999999993	0.577890087200242
1.67299999999993	0.428045714959345
1.67399999999993	0.161804771448804
1.67499999999993	-0.10710463926657
1.67599999999993	-0.281934979813826
1.67699999999993	-0.300513694113654
1.67799999999993	-0.164980559745416
1.67899999999993	0.0659663136115138
1.67999999999993	0.314149746070476
1.68099999999993	0.49830799555837
1.68199999999993	0.533786378058462
1.68299999999993	0.375675560916231
1.68399999999993	0.100542601860323
1.68499999999993	-0.172126745878284
1.68599999999993	-0.338339700539749
1.68699999999993	-0.334291082283095
1.68799999999992	-0.175864034946144
1.68899999999992	0.0656845579351707
1.68999999999992	0.320426268172379
1.69099999999992	0.521110166358015
1.69199999999992	0.577282196273519
1.69299999999992	0.427318360770908
1.69399999999992	0.160920648513765
1.69499999999992	-0.108052553336181
1.69599999999992	-0.282729400593025
1.69699999999992	-0.301037347529675
1.69799999999992	-0.165143818598016
1.69899999999992	0.0659999220722684
1.69999999999992	0.314265042794231
1.70099999999992	0.498683102071112
1.70199999999992	0.534447297970331
1.70299999999992	0.376453422011926
1.70399999999992	0.101422148651952
1.70499999999992	-0.171221922310966
1.70599999999992	-0.337602787601113
1.70699999999992	-0.333866220627282
1.70799999999992	-0.175745778760884
1.70899999999992	0.0656775098322871
1.70999999999992	0.320335300147233
1.71099999999992	0.520793487635897
1.71199999999992	0.576690900192097
1.71299999999992	0.426612547731529
1.71399999999992	0.160063926064622
1.71499999999992	-0.10897271205355
1.71599999999992	-0.283499421048313
1.71699999999992	-0.301545864747514
1.71799999999992	-0.165302353271157
1.71899999999992	0.0659749755783593
1.71999999999992	0.314373199457387
1.72099999999992	0.499047167959904
1.72199999999992	0.535090192495116
1.72299999999992	0.377204764968438
1.72399999999992	0.102272074184141
1.72499999999992	-0.17034255283253
1.72599999999992	-0.33688619831211
1.72699999999992	-0.333446910317
1.72799999999992	-0.17563066079177
1.72899999999992	0.0656646654560819
1.72999999999992	0.320232105650092
1.73099999999992	0.520485900741648
1.73199999999992	0.576116491273989
1.73299999999992	0.425926284984403
1.73399999999992	0.159232605279549
1.73499999999992	-0.10986596183141
1.73599999999992	-0.284246194534647
1.73699999999992	-0.302034523025539
1.73799999999992	-0.165450251931532
1.73899999999992	0.0659636912589998
1.73999999999992	0.31447415594335
1.74099999999992	0.499399851638878
1.74199999999992	0.535715640421098
1.74299999999992	0.377932600744459
1.74399999999992	0.103098658445301
1.74499999999992	-0.169486514650208
1.74599999999992	-0.336189825311819
1.74699999999992	-0.333032098775866
1.74799999999992	-0.175525379969526
1.74899999999992	0.0656632284604953
1.74999999999992	0.320138093043904
1.75099999999992	0.520187826214413
1.75199999999992	0.575558878868106
1.75299999999992	0.425257390173259
1.75399999999992	0.158425330437551
1.75499999999992	-0.110733262652148
1.75599999999992	-0.28497057972331
1.75699999999992	-0.302504878068396
1.75799999999992	-0.165588942906534
1.75899999999992	0.0659347916191747
1.75999999999992	0.31457130236393
1.76099999999992	0.49974008041168
1.76199999999992	0.536325557265941
1.76299999999992	0.378636181617039
1.76399999999992	0.103904230631969
1.76499999999992	-0.168654554904352
1.76599999999992	-0.335512949159187
1.76699999999992	-0.332631455358841
1.76799999999992	-0.175422155182032
1.76899999999992	0.0656558859064571
1.76999999999992	0.320043866234651
1.77099999999992	0.519897248028299
1.77199999999992	0.575016523805508
1.77299999999992	0.424606729156919
1.77399999999992	0.157642363805336
1.77499999999992	-0.111575976527231
1.77599999999992	-0.285673118836902
1.77699999999992	-0.302956373713261
1.77799999999991	-0.16572000106416
1.77899999999991	0.0658840743403063
1.77999999999991	0.314665434948189
1.78099999999991	0.500067235334646
1.78199999999991	0.536917271591468
1.78299999999991	0.379321984522122
1.78399999999991	0.104689554740891
1.78499999999991	-0.167846443490718
1.78599999999991	-0.334854629956443
1.78699999999991	-0.33224110520987
1.78799999999991	-0.175320205774651
1.78899999999991	0.0656498130583612
1.78999999999991	0.319951887152257
1.79099999999991	0.519615154621262
1.79199999999991	0.574489956684858
1.79299999999991	0.423974328135988
1.79399999999991	0.156882379770887
1.79499999999991	-0.112394945624555
1.79599999999991	-0.286354702729343
1.79699999999991	-0.303395431741621
1.79799999999991	-0.165847442026044
1.79899999999991	0.0658473886891773
1.79999999999991	0.314750777478201
1.80099999999991	0.500383449815217
1.80199999999991	0.537489708081872
1.80299999999991	0.37998858498635
1.80399999999991	0.105456064300603
1.80499999999991	-0.167061322839634
1.80599999999991	-0.334214741834167
1.80699999999991	-0.331864735294991
1.80799999999991	-0.175217299150887
1.80899999999991	0.0656463198180037
1.80999999999991	0.319863520905679
1.81099999999991	0.519339740970549
1.81199999999991	0.573978098477695
1.81299999999991	0.423359151321938
1.81399999999991	0.156143323139619
1.81499999999991	-0.113187535684742
1.81599999999991	-0.287015639804427
1.81699999999991	-0.30381881691236
1.81799999999991	-0.165973403871512
1.81899999999991	0.065807639568763
1.81999999999991	0.314832541004672
1.82099999999991	0.50069107835825
1.82199999999991	0.538045188324423
1.82299999999991	0.380634647498948
1.82399999999991	0.106198309679236
1.82499999999991	-0.166296815366291
1.82599999999991	-0.333592941774924
1.82699999999991	-0.33149933739192
1.82799999999991	-0.175115931212558
1.82899999999991	0.0656442579534216
1.82999999999991	0.319776532943977
1.83099999999991	0.519071491690033
1.83199999999991	0.573481623987142
1.83299999999991	0.422759526409985
1.83399999999991	0.155423848744511
1.83499999999991	-0.113957398900296
1.83599999999991	-0.287656813713604
