"Time [s]"	"Current(EndConnection) [kA]"	"RingCurrent(EndConnection) [kA]"
0.696000000000001	0.00114196132565411	0.106092845070953
0.697000000000001	0.0340695133799267	0.00567648494668279
0.698000000000001	0.0231089976574823	-0.103617220955949
0.699000000000001	-0.032904330605308	-0.0711570319712321
0.700000000000001	-0.0403242327149025	0.0617792131038705
0.701000000000001	0.0112512212042529	0.121182303723834
0.702000000000001	0.038748908032608	0.00224968787089914
0.703000000000001	0.012362184283246	-0.117013380404181
0.704000000000001	-0.0279450200101499	-0.0696269650679558
0.705000000000001	-0.0169995916083473	0.0552998483959318
0.706000000000001	-0.000481170425483057	0.110083996379342
0.707000000000001	0.0283810213247482	0.00893924943258591
0.708000000000001	0.0241192754822179	-0.102752938027955
0.709000000000001	-0.0341893148346769	-0.0697894607368946
0.710000000000001	-0.03877898359052	0.063067823020088
0.711000000000001	0.012332642906567	0.121363393714258
0.712000000000001	0.0404046441868977	0.00126751691768528
0.713000000000001	0.0129819514297473	-0.118954356215945
0.714000000000001	-0.0283160850881217	-0.071861346902691
0.715000000000001	-0.014556915052473	0.0517089375590324
0.716000000000001	0.000783231825255029	0.106271846567146
0.717000000000001	0.0328050721614898	0.00570326803243218
0.718000000000001	0.0250694678127634	-0.105941724428218
0.719000000000001	-0.0327103218604145	-0.0742696283809386
0.720000000000001	-0.0377434940220453	0.0566002521542448
0.721000000000001	0.0129323731680672	0.117435617093561
0.722000000000001	0.0434470692118066	-0.000771624369210244
0.723000000000001	0.0137385959480403	-0.121174196423586
0.724000000000001	-0.0235703655123326	-0.0786810543615408
0.725000000000001	-0.0162237907098291	0.0475339305620299
0.726000000000001	0.000486268501053132	0.104081815658953
0.727000000000001	0.0318362897237246	0.006183378281055
0.728000000000001	0.0278769928995801	-0.106910350488173
0.729000000000001	-0.0303868455571321	-0.0765715157770086
0.730000000000001	-0.0390751345457476	0.0565222493819763
0.731000000000001	0.0126819462276586	0.118585756659594
0.732000000000001	0.0399329893818242	0.00111111677798762
0.733000000000001	0.0138549496787459	-0.120547110326959
0.734000000000001	-0.0274538266225029	-0.0742548850614922
0.735000000000001	-0.0137304350810689	0.0507383117042839
0.736000000000001	0.000371159315163098	0.107021260987388
0.737000000000001	0.0338999578942601	0.00756803528748748
0.738000000000001	0.0233183206358913	-0.102824673915296
0.739000000000001	-0.0322243279761916	-0.0723764882914246
0.740000000000001	-0.0408731157035464	0.0603554061440046
0.741000000000001	0.0108879505281138	0.120964248523175
0.742000000000001	0.03933902347465	0.00327853955038651
0.743000000000001	0.0131153365628467	-0.117187963764777
0.744000000000001	-0.0264704318507576	-0.0724305453998185
0.745000000000001	-0.0172260268370689	0.0526643833414604
0.746000000000001	-0.000564371053228129	0.109006726507377
0.747000000000001	0.0293437577427546	0.0095262317921113
0.748000000000001	0.0249287182192941	-0.103348929471968
0.749000000000001	-0.0326475594627032	-0.0731724729066095
0.750000000000001	-0.0387261703541594	0.0598303488807762
0.751000000000001	0.0121306061367361	0.120232061474185
0.752000000000001	0.0412891452735521	0.00204211969670126
0.753000000000001	0.0138185137221735	-0.119315088944604
0.754000000000001	-0.0266964413296201	-0.0747034434687395
0.755000000000001	-0.0147964513243532	0.0492044336814742
0.756000000000001	0.000337410549020134	0.105822997848312
0.757000000000001	0.0331691191251352	0.00709268043106371
0.758000000000001	0.0256020923380458	-0.105607518310292
0.759000000000001	-0.0319340398385105	-0.0757297358566769
0.760000000000001	-0.0384663442890607	0.0553709908817425
0.761000000000001	0.0122509629804072	0.117929981314694
0.762000000000001	0.043358866599284	0.00123567480506976
0.763000000000001	0.0136260632985937	-0.119885842894298
0.764000000000001	-0.0232263517607021	-0.0790725332148888
0.765000000000001	-0.017198572917698	0.0475132139588844
0.766000000000001	-0.000389758798075519	0.10535628201971
0.767000000000001	0.031374954352525	0.00867233037828309
0.768000000000001	0.0274310340430282	-0.105056137409363
0.769000000000001	-0.0305494128981555	-0.0760384959575738
0.770000000000001	-0.0399730111472554	0.0571724730641619
0.771000000000001	0.0117593322720582	0.120182813495518
0.772000000000001	0.0394315197212943	0.00350057719474705
0.773000000000001	0.0135139002855662	-0.118800228693726
0.774000000000001	-0.0276260215007673	-0.073822061575748
0.775000000000001	-0.0145228804491538	0.0510642426522868
0.776000000000001	-0.000477796352671547	0.108161206625771
0.777000000000001	0.0335662298474155	0.00968318071765273
0.778000000000001	0.023311202186453	-0.101664068386569
0.779000000000001	-0.0318401502346726	-0.0729710817778221
0.780000000000001	-0.0415045096602467	0.0595840060277401
0.781000000000001	0.0103571161233606	0.121274922040672
0.782000000000001	0.0395965493704158	0.00467979278155495
0.783000000000001	0.0134968781351237	-0.116786029689154
0.784000000000001	-0.0254730415501085	-0.0742954049334608
0.785000000000001	-0.0175489104583311	0.0508241849609466
0.786000000000001	-0.000830518060328004	0.108477169308386
0.787000000000001	0.0300422409993018	0.0104675373506348
0.788000000000001	0.0254695606760429	-0.103428138428375
0.789000000000001	-0.0314531556690512	-0.0757752710043422
0.790000000000001	-0.0387983393843777	0.0572365647101622
0.791000000000001	0.0118737083035236	0.119405335780633
0.792000000000001	0.0419708878359289	0.0029619380006821
0.793000000000001	0.0145190850906179	-0.119466743545275
0.794000000000001	-0.0252443352182116	-0.0772329991880821
0.795000000000001	-0.0150067564597426	0.046815100007696
0.796000000000001	-5.3184803333707E-05	0.105260775280326
0.797000000000001	0.0335599432733263	0.00835843527359145
0.798000000000001	0.026215284146469	-0.105433548111801
0.799000000000001	-0.0309727439178209	-0.077490522920498
0.800000000000001	-0.0390789406639244	0.0537337548218532
0.801000000000001	0.011708254051129	0.11800937757714
0.802000000000001	0.0434657986366757	0.0029252542976964
0.803000000000001	0.0137436976756397	-0.119029973165698
0.804000000000001	-0.0225432063071493	-0.0801269065301216
0.805000000000001	-0.0180276023771927	0.0468366294927507
0.806000000000001	-0.0010710081866313	0.106092774540263
0.807000000000001	0.031057915671699	0.0108194713855708
0.808000000000001	0.0272263209189889	-0.103653240614273
0.809000000000001	-0.0303785297230769	-0.0761310185733817
0.810000000000001	-0.0406884078126871	0.0572314273668214
0.811000000000001	0.0109521352072155	0.121392026918426
0.812000000000001	0.0390950969648113	0.00567585824545436
0.813000000000001	0.013327544149943	-0.117301660656321
0.814000000000001	-0.027673995517606	-0.0736671079603556
0.815000000000001	-0.0152815259196783	0.0512035045362182
0.816000000000001	-0.00130864819242836	0.109222728908336
0.817000000000001	0.0332224821125481	0.011803301905763
0.818000000000001	0.0232591708524861	-0.100423183924847
0.819000000000001	-0.0315296555381992	-0.0733969013377711
0.820000000000001	-0.042184394401181	0.0590520958938406
0.821000000000001	0.0097659737299839	0.12179714377143
0.822000000000001	0.0396960502160316	0.00625503845185587
0.823000000000001	0.0136876496958819	-0.116089494605926
0.824000000000001	-0.0247411627277932	-0.0756450607175236
0.825000000000001	-0.0179303032617437	0.0494481076675974
0.826000000000001	-0.00121372963960711	0.108299217391001
0.827000000000001	0.0305516588133494	0.0116517036772074
0.828000000000001	0.0261062375233075	-0.103485388391414
0.829000000000001	-0.0305960744213136	-0.0777786180879414
0.830000000000001	-0.0389937145622103	0.0551295700690383
0.831000000000001	0.0115544527974849	0.118827430218074
0.832000000000001	0.0425617561709183	0.00396379177446221
0.833000000000001	0.015053737417378	-0.119403470221454
0.834000000000001	-0.0240778704390375	-0.0795385952905108
0.835000000000001	-0.015231010593904	0.0445855244554395
0.836000000000001	-0.000452439142025611	0.104720145857252
0.837000000000001	0.03393676717841	0.00960292286214438
0.838000000000001	0.0268466042039418	-0.105293791155409
0.839000000000001	-0.0299013271719093	-0.0793973166106092
0.840000000000001	-0.0396377315180989	0.0518931032448245
0.841000000000001	0.0112631424336127	0.117842482159998
0.842000000000001	0.0436566565816835	0.00445433517031465
0.843000000000001	0.0139920491225497	-0.118417833188923
0.844000000000001	-0.0216530320016591	-0.0815624046772774
0.845000000000001	-0.0187455681435702	0.0457408079563436
0.846000000000001	-0.00161455032664506	0.106471185879806
0.847000000000001	0.0309154134597248	0.0127146185042777
0.848000000000001	0.027166496851225	-0.102546769742919
0.849000000000001	-0.0299827149961823	-0.0766525174517721
0.850000000000001	-0.0412654997254687	0.0568536570828953
0.851000000000001	0.0102117794044592	0.122279642947897
0.852000000000001	0.0388792236195554	0.00769645432765192
0.853000000000001	0.0132628347031408	-0.115991723548533
0.854000000000001	-0.027607277604808	-0.0737506267877748
0.855000000000001	-0.0160076717599802	0.0511630153403263
0.856000000000001	-0.00211387623580585	0.110188480632718
0.857000000000001	0.0328917806291315	0.0139070799360746
0.858000000000001	0.023197295794872	-0.0991619286611188
0.859000000000001	-0.0312433027086019	-0.0737545067224933
0.860000000000001	-0.0428846162770885	0.0586324967997368
0.861000000000001	0.00914097208382898	0.122433588949993
0.862000000000001	0.0397048442456965	0.00793493360203762
0.863000000000001	0.0137607186864083	-0.115202851592997
0.864000000000001	-0.0241709300587684	-0.076656318185571
0.865000000000001	-0.0183542507136238	0.0483770193303629
0.866000000000001	-0.00168768172647886	0.108376203080268
0.867000000000001	0.0309335494059331	0.0130024443037093
0.868000000000001	0.0265983726677954	-0.1032618556968
0.869000000000001	-0.0299015515730758	-0.0793864534866383
0.870000000000001	-0.0392611474215671	0.0533751582229855
0.871000000000001	0.0112020554252356	0.118446894646191
0.872000000000001	0.0429981769580268	0.00510417533058354
0.873000000000001	0.0154847434418416	-0.119151682713346
0.874000000000001	-0.0231394810794009	-0.0816753178493112
0.875000000000001	-0.01545524442617	0.0425396709122795
0.876000000000001	-0.000823780809823404	0.104231586479963
0.877000000000001	0.0342873506958724	0.0108706105667836
0.878000000000001	0.0274608001664419	-0.105129433097682
0.879000000000001	-0.0287833228247632	-0.0813190928005972
0.880000000000001	-0.0401613007941936	0.0499889604556139
0.881000000000001	0.0108824385909543	0.117542286788823
0.882000000000001	0.0439101104861247	0.00588146413724859
0.883000000000001	0.0143035277340428	-0.117937718410576
0.884000000000001	-0.0206491261099542	-0.0832465892813865
0.885000000000001	-0.0193729728959781	0.0443784225027395
0.886000000000001	-0.00205968304552451	0.106591002925818
