"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.22499999999998	547.157765018515	-196.919987342262	-347.900281104869
1.22599999999998	544.13583025699	-325.190641946714	-180.603867624378
1.22699999999998	469.914220626897	-440.963769077759	-25.5621005419395
1.22799999999998	358.893182336725	-524.60824646979	139.641079975631
1.22899999999998	229.83389193739	-551.758822785792	299.538171547823
1.22999999999998	84.7034181092781	-514.930073769062	436.587607501589
1.23099999999998	-80.6433216062448	-424.625863477229	499.596623221315
1.23199999999998	-232.264568365273	-281.826795794301	526.151022864812
1.23299999999998	-386.729832493507	-120.328302874491	509.578557076432
1.23399999999997	-494.624660455877	36.0820617552811	452.614675739448
1.23499999999997	-547.057894869219	197.186649543061	348.524278767199
1.23599999999997	-544.569505475907	325.560340161291	181.235314388467
1.23699999999997	-470.688147121817	440.519244424007	25.695307374882
1.23799999999997	-359.116011707559	524.338269410607	-139.438541417284
1.23899999999997	-229.635879576913	551.813247234889	-299.269369390346
1.23999999999997	-84.7231466635232	515.192761405455	-436.751884948026
1.24099999999997	80.5159926535306	424.813915085093	-500.111293888128
1.24199999999997	232.244204791508	281.988295292619	-526.257273867557
1.24299999999997	386.851206083989	120.320149244065	-509.522538865379
1.24399999999997	494.970729996497	-36.322320343501	-452.654582972656
1.24499999999997	547.361038885436	-197.328397978183	-348.58236264783
1.24599999999997	544.666279020663	-325.581739424623	-180.987321664905
1.24699999999997	470.351618023387	-440.900706889933	-25.5220781636865
1.24799999999997	358.904982321487	-524.719677490604	139.757425768594
1.24899999999997	229.711610480089	-552.004243975381	299.877109395481
1.24999999999997	84.5942729698021	-515.055278770695	436.953832385762
1.25099999999997	-80.9324363474693	-424.649389508972	499.782737766184
1.25199999999997	-232.695800665328	-281.485898069657	526.25692684339
1.25299999999997	-387.35507575807	-119.855357771698	509.803087291145
1.25399999999997	-495.118448507595	36.7542697924479	453.157077336539
1.25499999999997	-547.418936017322	197.192624783842	347.895070033532
1.25599999999997	-544.509619692439	325.376592231159	180.364654355815
1.25699999999997	-469.694817365567	441.385325294833	25.3821078324792
1.25799999999997	-358.707995932977	525.036607859639	-139.974788322853
1.25899999999997	-229.877058734207	551.896144395573	-300.188117595433
1.25999999999997	-84.4475273563132	514.655606770314	-437.002840547822
1.26099999999997	81.1039529865023	424.486927326568	-499.350893882937
1.26199999999997	232.694331796478	281.308145538312	-526.017259719745
1.26299999999997	387.225572833012	119.865099716424	-509.72611757791
1.26399999999997	494.836444995241	-36.6235777637007	-452.805691171755
1.26499999999997	547.140463028613	-197.113767303794	-347.981517593835
1.26599999999997	544.239358214286	-325.365680295435	-180.709825824504
1.26699999999997	470.177992924635	-440.781274812543	-25.5290142858582
1.26799999999997	358.88625287411	-524.41654461028	139.613997878545
1.26899999999997	229.598071871526	-551.709852820895	299.426637109573
1.26999999999997	84.6215630074638	-514.961466708889	436.648837286076
1.27099999999997	-80.5787050241247	-424.634599098983	499.899926604153
1.27199999999997	-232.173227623672	-281.939514937584	526.204420522892
1.27299999999997	-386.650582121818	-120.399229036728	509.411007179475
1.27399999999997	-494.618758574138	36.0722374599764	452.353802283154
1.27499999999997	-547.044035236378	197.371688901923	348.58976331641
1.27599999999997	-544.669384261438	325.740661845332	181.332596893339
1.27699999999997	-470.939896901705	440.339968526106	25.6597016178086
1.27799999999997	-359.117297818324	524.141785300253	-139.417541158939
