"Time [s]"	"Tro [mNewtonMeter]"
0	0
0.001	-1.76688980727635
0.002	-10.283469894936
0.003	-28.4916737584833
0.004	-52.8582364170406
0.005	-73.7565311154514
0.006	-78.0495059861587
0.007	-57.5072271831619
0.008	-19.6826359867348
0.009	14.0879971843358
0.01	23.6703402108024
0.011	8.23707702387845
0.012	-16.4785153737013
0.013	-37.5352479230895
0.014	-50.3636672750618
0.015	-56.2924037149044
0.016	-58.7407650589154
0.017	-60.0651980165049
0.018	-62.9485025930702
0.019	-69.3741864389139
0.02	-78.9007994077502
0.021	-92.9124149843298
0.022	-113.547936713001
0.023	-143.4692292381
0.024	-174.94033757322
0.025	-176.27980496204
0.026	-147.598019427178
0.027	-123.776153313589
0.028	-120.342829075728
0.029	-135.127173902567
0.03	-136.503385857417
0.031	-100.246141833002
0.032	-43.1688787464825
0.033	10.6330169179172
0.034	42.2659825293328
0.035	49.9563204140893
0.036	53.820023336996
0.037	72.0593336204841
0.038	90.4573781492011
0.039	87.5096850698055
0.04	80.5041185631757
0.041	88.090097094447
0.042	82.7914470937797
0.043	51.4834918620618
0.044	22.877192906972
0.045	13.9428452697483
0.046	27.6339646327643
0.047	59.9667486452634
0.048	71.6688054434573
0.049	44.2494901142962
0.05	15.5590417792518
0.051	8.20567768186237
0.052	23.0994632990356
0.053	61.7566919444606
0.054	105.276897007882
0.055	122.9439532216
0.056	135.86999177839
0.057	159.016353450063
0.058	168.890796884564
0.059	181.742581200593
0.06	187.467712620486
0.061	189.977396425658
0.062	188.900701315995
0.063	176.659912227593
0.064	179.190944393099
0.065	161.536625567217
0.066	144.669287747867
0.067	147.362324326204
0.068	120.360516998623
0.069	92.7827080853313
0.07	109.308357766423
0.071	116.977046522703
0.0720000000000001	91.533975281651
0.0730000000000001	83.7322176271811
0.0740000000000001	110.765762331419
0.0750000000000001	129.496466883247
0.0760000000000001	130.844817439414
0.0770000000000001	152.557980787016
0.0780000000000001	170.947503433302
0.0790000000000001	185.205610155524
0.0800000000000001	201.23065481544
0.0810000000000001	211.868668300554
0.0820000000000001	223.37643860347
0.0830000000000001	231.722870580142
0.0840000000000001	238.114103628618
0.0850000000000001	242.181420941877
0.0860000000000001	242.76635958828
0.0870000000000001	243.668897620034
0.0880000000000001	242.871488714312
0.0890000000000001	239.418741808103
0.0900000000000001	236.770718950665
0.0910000000000001	231.518430744129
0.0920000000000001	233.903124575393
0.0930000000000001	232.899258999372
0.0940000000000001	237.838959385683
0.0950000000000001	244.396681001713
0.0960000000000001	249.855202401938
0.0970000000000001	260.903585692518
0.0980000000000001	263.816779269958
0.0990000000000001	274.645202604154
0.1	278.023478452804
0.101	288.892508432487
0.102	307.86333296718
0.103	311.935870478958
0.104	332.187475438761
0.105	350.072761207504
0.106	350.373376369445
0.107	371.317298543295
0.108	402.903996963929
0.109	409.036421110999
0.11	402.303683597341
0.111	417.964626998079
0.112	457.566660735787
0.113	496.556072468386
0.114	527.648114325753
0.115	555.41824657027
0.116	586.336569875639
0.117	623.657570397784
0.118	651.966869949906
0.119	652.414575381898
0.12	641.842285376379
0.121	646.99069988314
0.122	671.505832295902
0.123	687.924204011939
0.124	682.595380557153
0.125	683.835514566145
0.126	704.448844477676
0.127	711.255795885717
0.128	703.599411690974
0.129	715.250254459705
0.13	725.355205075771
0.131	718.792058177086
0.132	721.990840572926
0.133	731.286244819235
0.134	725.010786804904
0.135	721.024425120387
0.136	728.0705079106
0.137	721.763366406468
0.138	711.954492919441
0.139	716.514892593293
0.14	711.190829585093
0.141	696.057391748428
0.142	694.089792061522
0.143	692.853238278789
0.144	678.938612555431
0.145	665.740552627238
0.146	664.200202171521
0.147	664.473668372638
0.148	653.553483868932
0.149	637.07626930732
0.15	627.3108179807
0.151	626.149825990899
0.152	629.275806524659
0.153	627.707006880924
0.154	617.39844866066
0.155	604.125920714532
0.156	594.31489705711
0.157	590.028894020044
0.158	590.470739568223
0.159	594.097135476875
0.16	597.986514344708
0.161	599.648704524614
0.162	598.83508194279
0.163	597.579273819126
0.164	598.421831361401
0.165	602.859226139164
0.166	611.194975187334
0.167	621.278151906985
0.168	628.893291323139
0.169	632.191368367398
0.17	634.824340411919
0.171	641.050406921385
0.172	651.133968606983
0.173	660.589731196372
0.174	664.794524256509
0.175	667.084338093363
0.176	672.543305792437
0.177	679.513861105894
0.178	683.239132092698
0.179	683.979410028359
0.18	685.601695253032
0.181	688.290989900491
0.182	689.315539235089
0.183	687.865660429836
0.184	686.241059690142
0.185	685.865464555163
0.186	684.787951269311
0.187	680.841275608637
0.188	675.987813346977
0.189	673.186702357716
0.19	670.98174385671
0.191	666.015764902253
0.192	659.059839952071
0.193	653.69125509973
0.194	650.860175015152
0.195	647.76911342838
0.196	642.004138301727
0.197	635.127973182196
0.198	629.885432766792
0.199	627.156706581539
0.2	625.627624892682
0.201	623.551957077035
0.202	620.787302130146
0.203	618.468589080083
0.204	617.575359839538
0.205	618.110095952346
0.206	619.190737598754
0.207	620.039051649274
0.208	620.969605381681
0.209	622.970859157379
0.21	626.48446293915
0.211	630.698794070834
0.212	634.285332117762
0.213	636.917722406416
0.214	639.777962049384
0.215	644.061167624541
0.216	649.374016364
0.217	653.935717224658
0.218	656.82198455593
0.219	659.369797182947
0.22	662.850853412674
0.221	666.546843177626
0.222	669.102805218471
0.223	670.449074833024
0.224	671.503982960886
0.225	672.749427318222
0.226	673.768336026281
0.227	673.855155829674
0.228	672.975073102262
0.229	671.644953885769
0.23	670.568612513261
0.231	669.553187098756
0.232	667.499145853415
0.233	664.222138603684
0.234	661.022615938014
0.235	658.826411064667
0.236	656.587665839408
0.237	653.04422748162
0.238	648.804900600995
0.239	645.484690186696
0.24	643.411504395506
0.241	641.495753955462
0.242	638.868753931659
0.243	635.832135749508
0.244	633.434471610992
0.245	632.210465312141
0.246	631.5947481839
0.247	630.88414494249
0.248	630.244766605337
0.249	630.153109369641
0.25	630.769343202851
0.251	631.800343574603
0.252	632.77614180615
0.253	633.867522335148
0.254	635.580153464731
0.255	638.113034624667
0.256	640.909248956263
0.257	643.096555134163
0.258	644.895149596607
0.259	647.20245711768
0.26	650.245841073549
0.261	653.21158277307
0.262	655.321332269215
0.263	656.86784107805
0.264	658.550066854952
0.265	660.536242224257
0.266	662.397223475845
0.267	663.547744203912
0.268	664.020416808945
0.269	664.36847123474
0.27	664.711236897411
0.271	664.843246906551
0.272	664.556551571866
0.273	663.628518551276
0.274	662.257970151297
0.275	661.1235592224
0.276	660.202929260611
0.277	658.713781810548
0.278	656.439995687605
0.279	654.152093965266
0.28	652.493455261614
0.281	651.123968931366
0.282	649.38237294753
0.283	647.061164254355
0.284	644.752067993138
0.285	643.226143369952
0.286	642.244783474077
0.287	641.031345965225
0.288	639.55660722301
0.289	638.363962642687
0.29	637.861994204817
0.291	637.770466997829
0.292	637.723816990631
0.293	637.763994422601
0.294	638.08131491945
0.295	638.860538942018
0.296	639.844010520142
0.297	640.672112355362
0.298	641.460521823965
0.299	642.689136020127
0.3	644.414186712182
0.301	646.138475706582
0.302	647.470084548303
0.303	648.630446695224
0.304	650.052783602146
0.305	651.803824398382
0.306	653.563427289106
0.307	654.794347984145
0.308	655.565939281236
0.309	656.431105566722
0.31	657.501052276381
0.311	658.385679687536
0.312	658.821232213787
0.313	658.908188945611
0.314	658.800723217512
0.315	658.753535639588
0.316	658.751731411393
0.317	658.38473838859
0.318	657.461604584575
0.319	656.299468078308
0.32	655.479361314915
0.321	654.882073988201
0.322	653.921627109763
0.323	652.468108261844
0.324	650.915560087072
0.325	649.820024551796
0.326	649.056002058926
0.327	648.002567545591
0.328	646.560037821579
0.329	645.202156133129
0.33	644.423538662095
0.331	644.013568311954
0.332	643.508849666086
0.333	642.835104561779
0.334	642.166741182952
0.335	641.970598916828
0.336	642.169888724051
0.337	642.28011877053
0.338	642.349618189813
0.339	642.66597078936
0.34	643.341282644352
0.341	644.132505577802
0.342	644.757998965594
0.343	645.363113384006
0.344	646.269609045617
0.345	647.514179165546
0.346	648.764852847508
0.347	649.66550448797
0.348	650.299291872812
0.349	651.108869067007
0.35	652.21635894449
0.351	653.235698017881
0.352	653.868883775276
0.353	654.251067905246
0.354	654.692250070084
0.355	655.277846692021
0.356	655.787280169703
0.357	655.927260359715
0.358	655.71943072357
0.359	655.386657519522
0.36	655.172881111969
0.361	655.047952924185
0.362	654.728042157501
0.363	654.050634819547
0.364	653.118640873598
0.365	652.449116766644
0.366	652.058411797009
0.367	651.411773142843
0.368	650.365014362843
0.369	649.214863136881
0.37	648.477781612511
0.371	648.073601950177
0.372	647.545864694732
0.373	646.753333022952
0.374	645.854910178049
0.375	645.38533023163
0.376	645.293056322096
0.377	645.098884082489
0.378	644.750978337156
0.379	644.468239826322
0.38	644.560785307211
0.381	644.901358099351
0.382	645.142617516861
0.383	645.313827306325
0.384	645.666984118675
0.385	646.338082999142
0.386	647.078333864402
0.387	647.584342758742
0.388	647.927760018123
0.389	648.464888520989
0.39	649.298885369965
0.391	650.104418800541
0.392	650.639454158932
0.393	651.006877569984
0.394	651.493673903224
0.395	652.194352136927
0.396	652.845172361578
0.397	653.159599878366
0.398	653.218927258148
0.399	653.27727464078
0.4	653.459608458988
0.401	653.674149298996
0.402	653.706753420855
0.403	653.464414889555
0.404	653.050081994658
0.405	652.826137585445
0.406	652.762784874926
0.407	652.446647938964
0.408	651.804474901567
0.409	651.003485256257
0.41	650.46598923704
0.411	650.205210005124
0.412	649.854647869931
0.413	649.23346166014
0.414	648.408500295214
0.415	647.926955625143
0.416	647.795104065412
0.417	647.525370893756
0.418	647.024476869042
0.419	646.503270873243
0.42	646.349371808018
0.421	646.457309994713
0.422	646.472063736142
0.423	646.388348751462
0.424	646.381241970835
0.425	646.644549109866
0.426	647.04154380159
0.427	647.258251057601
0.428	647.3276781456
0.429	647.565020615201
0.43	648.061365949735
0.431	648.61123831852
0.432	648.996904339021
0.433	649.245291321833
0.434	649.603687004721
0.435	650.199145082375
0.436	650.809274974511
0.437	651.131851494663
0.438	651.237949379339
0.439	651.403847546749
0.44	651.728888749719
0.441	652.091946552969
0.442	652.27030049702
0.443	652.207269172113
0.444	652.091194589639
0.445	652.170063589601
0.446	652.348922603382
0.447	652.264021160562
0.448	651.896436828712
0.449	651.436507571444
0.45	651.148605351765
0.451	651.048854340659
0.452	650.867660839813
0.453	650.449843109505
0.454	649.826525001468
0.455	649.466207391281
0.456	649.402855619761
0.457	649.175696933622
0.458	648.68774433446
0.459	648.137469234446
0.46	647.916761979168
0.461	647.945540094668
0.462	647.870617301681
0.463	647.647629286872
0.464	647.434737084622
0.465	647.48227098727
0.466	647.693109713363
0.467	647.73161877096
0.468	647.597001988798
0.469	647.569999964623
0.47	647.79396326421
0.471	648.145468217669
0.472	648.391027501747
0.473	648.501182548978
0.474	648.675859312719
0.475	649.096885999473
0.476	649.605991839045
0.477	649.867796960172
0.478	649.93057521678
0.479	650.075453200995
0.48	650.404164625005
0.481	650.796755556991
0.482	651.019993451325
0.483	651.023962863237
0.484	651.04115963176
0.485	651.283541047145
0.486	651.592538021623
0.487	651.632805288711
0.488	651.420810066094
0.489	651.168709321568
0.49	651.068691060742
0.491	651.119075856473
0.492	651.072338121015
0.493	650.805829284148
0.494	650.392766581411
0.495	650.208940430234
0.496	650.261627624063
0.497	650.114981914219
0.498	649.701148543016
0.499	649.220111869556
0.5	649.025518712792
0.501	649.056348422478
0.502	648.96932728293
0.503	648.704379988336
0.504	648.415151255416
0.505	648.370644039188
0.506	648.495566951731
0.507	648.446815195238
0.508	648.195465430061
0.509	647.995149973702
0.51	648.04295360544
0.511	648.26108025824
0.512	648.397698975361
0.513	648.39254787222
0.514	648.400153270834
0.515	648.656450438868
0.516	649.061463951919
0.517	649.243534477819
0.518	649.227689919029
0.519	649.291956618001
0.52	649.557287623419
0.521	649.918973235753
0.522	650.131574326241
0.523	650.140551220219
0.524	650.189161553842
0.525	650.481703989935
0.526	650.840540376622
0.527	650.936996722556
0.528	650.798064019007
0.529	650.668410844816
0.53	650.694529667898
0.531	650.84089969931
0.532	650.879242554539
0.533	650.709770735958
0.534	650.454945618264
0.535	650.417973429999
0.536	650.570326491107
0.537	650.503919751283
0.538	650.171422052522
0.539	649.785474935846
0.54	649.652792818532
0.541	649.720755863713
0.542	649.659833990863
0.543	649.406641761414
0.544	649.118257014026
0.545	649.056589962421
0.546	649.157647152016
0.547	649.078565119554
0.548	648.777291797659
0.549	648.49543268338
0.55	648.455020494325
0.551	648.600405427831
0.552	648.670416385111
0.553	648.588809626566
0.554	648.482761305802
0.555	648.622686541998
0.556	648.947795314951
0.557	649.063289365774
0.558	648.974204799653
0.559	648.951383548699
0.56	649.140007527719
0.561	649.452787283252
0.562	649.63315760258
0.563	649.61635249793
0.564	649.642533115571
0.565	649.924635203688
0.566	650.286195763509
0.567	650.396157505367
0.568	650.280635969701
0.569	650.198380818837
0.57	650.280869815215
0.571	650.473856770712
0.572	650.555059839013
0.573	650.433909354778
0.574	650.273031100727
0.575	650.331895709564
0.576	650.547161906556
0.577	650.540164729807
0.578	650.274413478271
0.579	649.969880808844
0.58	649.897273581872
0.581	650.011063996513
0.582	649.990072633785
0.583	649.769355883278
0.584	649.516447442245
0.585	649.476120749827
0.586	649.587888501913
0.587	649.512085956865
0.588	649.204819530267
0.589	648.906503924391
0.59	648.839603335742
0.591	648.957160216259
0.592	648.999264314794
0.593	648.87829575967
0.594	648.711746355189
0.595	648.787422650901
0.596	649.063780529865
0.597	649.136545470193
0.598	648.995712029694
0.599	648.905543003376
0.6	649.030481000806
0.601	649.29774416632
0.602	649.443676645055
0.603	649.392481558479
0.604	649.376795347644
0.605	649.62245485748
0.606	649.963479945153
0.607	650.063056972366
0.608	649.941046608689
0.609	649.859724214728
0.61	649.950403844019
0.611	650.154854061146
0.612	650.249698269631
0.613	650.144754666093
0.614	650.026357392408
0.615	650.13375208934
0.616	650.382039324622
0.617	650.410489890607
0.618	650.187040647124
0.619	649.935089703802
0.62	649.904831940339
0.621	650.05443661054
0.622	650.070507461798
0.623	649.884611525466
0.624	649.671686649937
0.625	649.665291172635
0.626	649.802093881698
0.627	649.746223825213
0.628	649.455446156162
0.629	649.174586176364
0.63	649.115729283217
0.631	649.232550778519
0.632	649.271879844663
0.633	649.137636209833
0.634	648.949882333938
0.635	649.001035511827
0.636	649.254296225426
0.637	649.305562777073
0.638	649.135664347904
0.639	649.004251691384
0.64	649.086623638337
0.641	649.321187538455
0.642	649.440491708091
0.643	649.358922048848
0.644	649.303193459304
0.645	649.510485313569
0.646	649.825767686966
0.647	649.90708091474
0.648	649.766599867221
0.649	649.665769397803
0.65	649.741015750451
0.651	649.93772778551
0.652	650.030060304473
0.653	649.923465893405
0.654	649.815083216178
0.655	649.937356253495
0.656	650.196693478211
0.657	650.241281224502
0.658	650.038500221938
0.659	649.814577470599
0.66	649.808199594413
0.661	649.977839617237
0.662	650.016121808531
0.663	649.852805853846
0.664	649.670441825531
0.665	649.695722625008
0.666	649.858606549845
0.667	649.826784048227
0.668	649.560383706102
0.669	649.309247500542
0.67	649.273224967283
0.671	649.402278968455
0.672	649.450915044208
0.673	649.318122903707
0.674	649.133080823647
0.675	649.184566055574
0.676	649.431998458455
0.677	649.477094768596
0.678	649.296255977121
0.679	649.146582910623
0.68	649.206586781693
0.681	649.422417864483
0.682	649.525506819006
0.683	649.422020458359
0.684	649.33688933227
0.685	649.51503600513
0.686	649.808516480631
0.687	649.872711201472
0.688000000000001	649.712643254837
0.689000000000001	649.587631474816
0.690000000000001	649.640330751499
0.691000000000001	649.8219916085
0.692000000000001	649.90435579218
0.693000000000001	649.786823930043
0.694000000000001	649.671330041963
0.695000000000001	649.789827728594
0.696000000000001	650.047002001098
0.697000000000001	650.095209913194
0.698000000000001	649.898396910039
0.699000000000001	649.684131300857
0.700000000000001	649.686110017317
0.701000000000001	649.863274065963
0.702000000000001	649.911947294064
0.703000000000001	649.759461737062
0.704000000000001	649.594793448242
0.705000000000001	649.644360668613
0.706000000000001	649.829618553273
0.707000000000001	649.818949056367
0.708000000000001	649.575402214832
0.709000000000001	649.351486048804
0.710000000000001	649.338795857328
0.711000000000001	649.483321267154
0.712000000000001	649.544120703335
0.713000000000001	649.418592953549
0.714000000000001	649.247125787971
0.715000000000001	649.310859982104
0.716000000000001	649.561626926255
0.717000000000001	649.609794892386
0.718000000000001	649.42972961391
0.719000000000001	649.276636326476
0.720000000000001	649.328288917556
0.721000000000001	649.535849938985
0.722000000000001	649.631289622795
0.723000000000001	649.514210082056
0.724000000000001	649.411437839485
0.725000000000001	649.57193384976
0.726000000000001	649.850410777957
0.727000000000001	649.90227299085
0.728000000000001	649.726665853978
0.729000000000001	649.580963249293
0.730000000000001	649.613252524861
0.731000000000001	649.779856663377
0.732000000000001	649.851034326857
0.733000000000001	649.719766546499
0.734000000000001	649.591072961356
0.735000000000001	649.698662851424
0.736000000000001	649.947810791592
0.737000000000001	649.993465483832
0.738000000000001	649.794732613989
0.739000000000001	649.579167603179
0.740000000000001	649.580065234224
0.741000000000001	649.757467205189
0.742000000000001	649.808915975796
0.743000000000001	649.659140802828
0.744000000000001	649.501768723798
0.745000000000001	649.565345964371
0.746000000000001	649.765476559873
0.747000000000001	649.770489841136
0.748000000000001	649.54438444633
0.749000000000001	649.341523191874
0.750000000000001	649.348262851388
0.751000000000001	649.506896633815
0.752000000000001	649.578565695816
0.753000000000001	649.460798938044
0.754000000000001	649.305258966238
0.755000000000001	649.384737545145
0.756000000000001	649.642561015814
0.757000000000001	649.697710621986
0.758000000000001	649.523654606402
0.759000000000001	649.374925485911
0.760000000000001	649.426393757913
0.761000000000001	649.631768428388
0.762000000000001	649.724942794221
0.763000000000001	649.601028257258
0.764000000000001	649.490269429567
0.765000000000001	649.642250158611
0.766000000000001	649.911688841039
0.767000000000001	649.956074114629
0.768000000000001	649.769907621937
0.769000000000001	649.609320533719
0.770000000000001	649.626456146957
0.771000000000001	649.780819356431
0.772000000000001	649.842260666901
0.773000000000001	649.6982431089
0.774000000000001	649.556548323644
0.775000000000001	649.652252977546
0.776000000000001	649.891760250355
0.777000000000001	649.932692371508
0.778000000000001	649.728396753745
0.779000000000001	649.506063981809
0.780000000000001	649.501497485712
0.781000000000001	649.675527410797
0.782000000000001	649.725436112995
0.783000000000001	649.573521530168
0.784000000000001	649.416924930733
0.785000000000001	649.48714214294
0.786000000000001	649.696113892067
0.787000000000001	649.712400459869
0.788000000000001	649.498863219105
