"Time [s]"	"Pro [W]"
0.643	101.955034193687
0.644	101.937535191978
0.645	102.002633266156
0.646	102.101684593043
0.647	102.12723832569
0.648	102.083092350809
0.649	102.051412398391
0.65	102.075053604778
0.651	102.136870330519
0.652	102.165892262876
0.653	102.132387904034
0.654	102.098327097689
0.655	102.136753559005
0.656	102.218278790728
0.657	102.232298668097
0.658	102.168545301094
0.659	102.098168173223
0.66	102.096164012952
0.661	102.149477764135
0.662	102.161510854403
0.663	102.110181331575
0.664	102.052880321086
0.665	102.060822897615
0.666	102.112004245191
0.667	102.102003977971
0.668	102.018306494099
0.669	101.939436112611
0.67	101.928125585676
0.671	101.968649479919
0.672	101.983923650747
0.673	101.942222950412
0.674	101.884128428021
0.675	101.900290710173
0.676	101.977982756688
0.677	101.992145872824
0.678	101.935356899731
0.679	101.888366889165
0.68	101.907203864206
0.681	101.974973966106
0.682	102.007351437342
0.683	101.974849161462
0.684	101.94811565238
0.685	102.004062601506
0.686	102.096263589643
0.687	102.116436809019
0.688000000000001	102.066139096667
0.689000000000001	102.026865604515
0.690000000000001	102.043420599897
0.691000000000001	102.100497989275
0.692000000000001	102.126381868926
0.693000000000001	102.089447146524
0.694000000000001	102.05315937059
0.695000000000001	102.090391015593
0.696000000000001	102.171217819996
0.697000000000001	102.186372550992
0.698000000000001	102.124509112488
0.699000000000001	102.057181163532
0.700000000000001	102.057802827267
0.701000000000001	102.113471060071
0.702000000000001	102.128767749684
0.703000000000001	102.08084945806
0.704000000000001	102.029115394052
0.705000000000001	102.044686616747
0.706000000000001	102.10289470542
0.707000000000001	102.099541895561
0.708000000000001	102.02302408642
0.709000000000001	101.952699172878
0.710000000000001	101.948714315186
0.711000000000001	101.994101467559
0.712000000000001	102.01319810611
0.713000000000001	101.97377276321
0.714000000000001	101.919931232801
0.715000000000001	101.939942421942
0.716000000000001	102.018697008481
0.717000000000001	102.033827875631
0.718000000000001	101.977270220853
0.719000000000001	101.92919667362
0.720000000000001	101.94541508113
0.721000000000001	102.010600217149
0.722000000000001	102.040580316634
0.723000000000001	102.003803185016
0.724000000000001	101.971525738059
0.725000000000001	102.021934598896
0.726000000000001	102.109428665185
0.727000000000001	102.125727284536
0.728000000000001	102.070544884408
0.729000000000001	102.024770938224
0.730000000000001	102.034914055114
0.731000000000001	102.087257872865
0.732000000000001	102.109624618751
0.733000000000001	102.068377165668
0.734000000000001	102.027946675021
0.735000000000001	102.061746661143
0.736000000000001	102.140039417738
0.737000000000001	102.154389295579
0.738000000000001	102.091932263351
0.739000000000001	102.024206881884
0.740000000000001	102.024488849543
0.741000000000001	102.080222754772
0.742000000000001	102.096389125013
0.743000000000001	102.049329930573
0.744000000000001	101.999895483892
0.745000000000001	102.01986521945
0.746000000000001	102.082739391489
0.747000000000001	102.084314641259
0.748000000000001	102.013280949664
0.749000000000001	101.94957072123
0.750000000000001	101.95168704657
0.751000000000001	102.001506097983
0.752000000000001	102.024017808416
0.753000000000001	101.987027829743
0.754000000000001	101.938183742679
0.755000000000001	101.963140872557
0.756000000000001	102.044121246638
0.757000000000001	102.061447488206
0.758000000000001	102.006769661783
0.759000000000001	101.960059614986
0.760000000000001	101.976222592143
0.761000000000001	102.040730733092
0.762000000000001	102.070003507782
0.763000000000001	102.031073953781
0.764000000000001	101.996283741836
0.765000000000001	102.04402358942
0.766000000000001	102.128686521807
0.767000000000001	102.142636615519
0.768000000000001	102.084131698444
0.769000000000001	102.033678861212
0.770000000000001	102.039061889636
0.771000000000001	102.087560371521
0.772000000000001	102.106867466635
0.773000000000001	102.061614785725
0.774000000000001	102.017101746772
0.775000000000001	102.047166044362
0.776000000000001	102.122423364454
0.777000000000001	102.1352877191
0.778000000000001	102.07108872577
0.779000000000001	102.001244571263
0.780000000000001	101.999810291666
0.781000000000001	102.054478056253
0.782000000000001	102.070158505889
0.783000000000001	102.022433322489
0.784000000000001	101.973248927389
0.785000000000001	101.995301522821
0.786000000000001	102.060945826083
0.787000000000001	102.06606281328
0.788000000000001	101.998982905893
0.789000000000001	101.939924402882
0.790000000000001	101.946554759353
0.791000000000001	101.999674469224
0.792000000000001	102.024605905768
0.793000000000001	101.989516969179
0.794000000000001	101.945131474358
0.795000000000001	101.974592732296
0.796000000000001	102.057615434238
