"Time [s]"	"Pout [kW]"	"Pin [kW]"
0.154	-29.9601656988798	-5.58302363433637
0.155	-27.2854050650187	-5.66266739109784
0.156	-14.3187513937841	-6.62554103357992
0.157	-3.63684819744465	-7.00390105445917
0.158	5.4805972438196	-5.74193442905139
0.159	9.6936617431753	-4.40988346402165
0.16	6.66089718039094	-0.947341197770842
0.161	0.356942232953397	3.94040650565363
0.162	-3.79548123019799	8.65360260306752
0.163	-1.50989001998809	11.1697392781172
0.164	5.07095432551198	11.8994054223477
0.165	13.7749260862204	11.7263941901363
0.166	21.9985761448322	11.3841837884508
0.167	21.8597554363838	11.5574038634491
0.168	11.6795513545774	14.3859372516861
0.169	2.97822123832508	18.1760680962736
0.17	8.80860679549379	19.4455520191983
0.171	19.2789374975426	17.4688243479757
0.172	26.7655728743959	13.9122560531269
0.173	16.9397403450741	12.7410165308677
0.174	2.68578355474956	15.4300005598715
0.175	8.08806271201049	15.6931036391352
0.176	17.7620084368631	10.9954704692474
0.177	15.4897679452334	6.399256724662
0.178	2.39306409716932	8.14281233356929
0.179	1.1791119497179	9.27088451239115
0.18	6.66938405622579	3.73003175400004
0.181	6.37081834141426	-0.781512749391406
0.182	-1.39461154901862	1.96947177970604
0.183	-5.64811825167552	2.19759867172254
0.184	-2.23517023129472	-3.56369312588079
0.185	0.415257552418824	-6.36561952130446
0.186	-5.62318365066426	-3.38708283454453
0.187	-13.3770114909814	-3.76880497087089
0.188	-9.87831342988205	-8.43704623027897
0.189	-3.47411678317602	-10.4356608973713
0.19	-6.98122486893756	-8.01184772153568
0.191	-16.4174537511935	-6.915885314652
0.192	-16.1152876388035	-9.77590755592038
0.193	-8.78946670079184	-12.2902636074287
0.194	-4.25638455274942	-11.5137561439094
0.195	-9.89821110510922	-7.78654484751534
0.196	-16.3162173572061	-6.89871144512491
0.197	-14.6872427190947	-8.89696097639807
0.198	-8.74484219197043	-9.98886552806179
0.199	-3.37395807820914	-8.90505504990846
0.2	-3.38744970450289	-5.94584685660798
0.201	-5.76022334027193	-2.43580776788885
0.202	-6.38050537981819	-0.837363516746533
0.203	-3.76652319612519	-1.42331545471988
0.204	-0.133193187426478	-2.33913497832609
0.205	2.46631413302893	-1.44919354220276
0.206	2.25270951912763	1.55471069880773
0.207	1.45724682028444	4.96419103365109
0.208	2.61963130143449	7.20761741532434
0.209	6.17252241019804	7.42213676220035
0.21	9.33108373070122	6.12865302744071
0.211	9.36897643977447	5.45085843700664
0.212	6.63653784613751	7.54029340026275
0.213	5.17148900943854	10.565699028946
0.214	7.72285258349759	11.5546166203411
0.215	11.698820272108	10.116990268985
0.216	12.5586389303221	7.73347228749193
0.217	8.41101095856239	7.13991223045822
0.218	4.93454345191004	9.50342920199482
0.219	6.90533187114777	10.3601397768601
0.22	9.3464099125511	7.25160670227259
0.221	7.99192180477044	4.01263935206284
0.222	4.0501219644433	4.62625706789709
0.223	2.31351766429854	6.38961153855121
0.224	2.68338899203843	4.44491879629097
0.225	3.22623641539695	0.401015189439056
0.226	1.61505503093839	-0.614823409558822
0.227	-1.20212510178541	1.05862578324104
0.228	-2.98021506745339	0.762336942359697
0.229	-3.33198719989544	-2.86623847504457
0.23	-1.76838452147021	-5.39607168312422
0.231	-3.03366251357022	-3.83188636170687
0.232	-6.65402055456845	-2.29429158226392
0.233	-8.74374531004104	-4.94111216202036
0.234	-6.22810540905281	-7.93913921650067
0.235	-4.00670354241751	-7.44606726676786
0.236	-6.38332502232712	-4.67120303554441
0.237	-9.98586161964384	-4.652173303606
0.238	-9.49491736770498	-6.85156201981383
0.239	-5.68251912355705	-8.02312187095731
0.24	-3.75215931805416	-7.03727793348883
0.241	-4.93430468315266	-4.0758284179548
0.242	-6.93316012594487	-2.57649738123252
0.243	-6.72932192453951	-3.85018038970119
0.244	-4.0172726509299	-5.26976436928101
0.245	-1.45322030374152	-4.41277052695669
0.246	-1.29346206725344	-1.38229689270348
0.247	-1.87263798074548	0.997995728778655
0.248	-0.973845301481663	1.55205307426766
0.249	0.565899298985469	0.569060105754881
0.25	2.17732667090892	-0.382639948437621
0.251	2.41726148639452	1.04747786433942
0.252	1.9377467136581	4.29178940732425
0.253	2.94232224320629	6.12940121339301
0.254	4.73357877102799	5.54139873896365
0.255	6.65682492710861	3.84269620753273
0.256	5.96473969662208	3.57592294846901
0.257	3.9446936996818	5.32998782223834
0.258	4.23223433314841	7.58812727993228
0.259	6.29388338576146	7.64942624296277
0.26	7.64602137736006	5.12333895036996
0.261	5.99443336970258	3.36184449112604
0.262	3.74601637999535	4.99099603544179
0.263	3.41624653509907	6.81375271612432
0.264	4.39527978722349	5.70034352516591
0.265	4.85255456472269	2.6140054981578
0.266	3.83562530257934	1.41261205293857
0.267	1.54693327568466	2.80275438446185
0.268	0.667677014721775	3.74522127075646
0.269	0.964316908392544	1.72913489970691
0.27	0.643536145150352	-1.65150563660573
0.271	-0.0240801843531476	-1.66880659024876
0.272	-1.32080235690932	0.607197407497881
0.273	-3.02842956472786	0.148129168028128
0.274	-3.38500486778857	-3.10924318139992
0.275	-1.91506594839759	-4.75204896717896
0.276	-2.37818241068108	-3.09818720609265
0.277	-4.55153051509008	-1.63303776635909
0.278	-6.00051815249452	-2.86217607953336
0.279	-4.58531446295216	-5.30292179471846
0.28	-3.06614295008072	-6.01520320574588
0.281	-3.2349873062103	-3.7707406764142
0.282	-4.75719417917298	-1.83646242286679
0.283	-5.8622538570018	-3.02719889220374
0.284	-4.66823784732481	-5.18057791354583
0.285	-2.2715551377029	-5.08187145640395
0.286	-2.18116561375983	-2.4741967588764
0.287	-3.31386124271614	-0.557382342905101
0.288	-3.35172898117415	-0.76137235439731
0.289	-2.02895957537694	-2.2702146092606
0.29	-0.232975829063162	-3.0043348205648
0.291	-0.179184987405999	-1.11706028730232
0.292	-0.0308423965431057	1.86236331599824
0.293	0.211711692005873	2.63889838396053
0.294	1.21744323223829	1.14531652788971
0.295	2.29513459460938	-0.110052022626404
0.296	2.14337762596548	0.951389743042507
0.297	1.59902681955971	3.28022228285319
0.298	1.96904205050466	4.77985129821899
0.299	3.60111407761278	4.14472956464345
0.3	4.23638598168656	1.87324306725485
0.301	3.6170448574927	1.66071046186198
0.302	2.46176678032991	4.12112233227448
0.303	2.84686322518586	5.71163121733461
0.304	3.67366726397276	4.5775935254185
0.305	4.37319901893078	2.08677625460758
0.306	3.73305957830513	1.61024201540772
0.307	1.94963807415281	3.26738927666839
0.308	1.61884141806072	4.52454170308404
0.309	2.38803353684162	3.23478622671178
0.31	2.57406490441074	0.177004777293949
0.311	1.53391266622801	-0.210412405525733
0.312	0.490765543441917	2.10719975750362
0.313	-0.0863122716068395	2.63987364297173
0.314	-0.413445471306899	0.153734716276326
0.315	0.193973830971377	-2.18675374020369
0.316	-0.202370556038253	-1.50415885743384
0.317	-1.5033254207383	0.312663253628295
0.318	-2.78304663668998	0.185039245722895
0.319	-2.60588813123762	-2.19217667742505
0.32	-1.19214095521153	-4.08683943330311
0.321	-1.5701723438909	-2.73849639556359
0.322	-2.8655985239241	-0.363568024156353
0.323	-3.83537776275472	-0.973775248263946
0.324	-3.30751597270073	-3.57772356514644
0.325	-1.72351199084792	-4.40045250998984
0.326	-1.77913408107208	-2.40547362724402
0.327	-3.04245851549564	-0.514746607892626
0.328	-3.54816204221865	-0.815466557076692
0.329	-2.64384996675247	-2.67604680014749
0.33	-0.901407524377256	-3.73049451906457
0.331	-0.963016116945752	-1.9720494237861
0.332	-1.33045976512452	0.759192227852568
0.333	-1.72825839472949	0.971082372645581
0.334	-1.30331597564888	-0.973152651566065
0.335	0.413978202261375	-1.98691021740249
0.336	0.489242488205567	-0.495384294696841
0.337	0.0104624780851672	1.80874173539058
0.338	0.304682188918268	2.71798284654974
0.339	1.13031104078686	1.57712062214245
0.34	1.93531952826146	-0.364170062758711
0.341	1.6599763969179	0.23992572902536
0.342	1.18532050542117	3.01096595526148
0.343	1.57028478648284	4.23357405347799
0.344	2.56297765750422	2.85152296069764
0.345	3.12080940595524	0.767204041066734
0.346	2.60087788789882	0.98393894756041
0.347	1.52601109411597	2.93518695660453
0.348	1.38196623940488	4.17823526073425
0.349	2.33730589841802	3.06915296137062
0.35	2.75763160528839	0.374320482094759
0.351	1.93851491419592	0.190394385416122
0.352	0.982284527816276	2.6098819461171
0.353	0.782272635232408	3.51156289336908
0.354	1.25613455122571	1.54875963273616
0.355	1.45150195353243	-0.84669305139141
0.356	0.905690246878172	-0.513446444197161
0.357	-0.257679613563998	1.35675406580718
0.358	-0.704348254119504	1.83748088691641
0.359	-0.835547567262241	-0.128921234913123
0.36	-0.153446811719206	-2.53381964506842
0.361	-0.424271678333475	-1.78826241094723
0.362	-1.05446807892186	0.699669664195399
0.363	-2.07416798032429	0.696388671167858
0.364	-2.2256482304917	-1.86283542103757
0.365	-0.860310144546838	-3.34753078886948
0.366	-0.938646100980713	-1.93777880726341
0.367	-2.0357408784779	0.0293783602273284
0.368	-2.77313741306836	-0.0409476518044107
0.369	-2.50275715759005	-2.03972118897375
0.37	-0.874271120433785	-3.55946664294737
0.371	-0.975377197778221	-2.09997710956909
0.372	-1.43773732696491	0.542274973439208
0.373	-2.18228831572316	0.6209041816279
0.374	-1.91678286180553	-1.54128500909666
0.375	-0.224012656473779	-2.65878141106897
0.376	-0.196404064008189	-1.15210080890047
0.377	-0.687865768312099	1.0475350703844
0.378	-0.89592910137293	1.6127584689917
0.379	-0.390757278514194	0.164476775670198
0.38	0.811839402906506	-1.62766551268391
0.381	0.738127377441221	-0.66402002044905
0.382	0.360339910735211	2.12111784350334
0.383	0.419494789899171	3.01169659825929
0.384	1.18987822560359	1.34013568427497
0.385	1.87077352430725	-0.460100227573607
0.386	1.50839047036038	0.223195058186849
0.387	0.803621202749921	2.32590220433779
0.388	0.766698431168859	3.41120446562894
0.389	1.6913881575057	2.22929150226993
0.39	2.12899318291737	-0.200937521184502
0.391	1.56509247150096	-0.0357554121465703
0.392	0.891046074851407	2.52381775466151
0.393	0.796982936720469	3.4894249896958
0.394	1.44116293138319	1.704434561752
0.395	1.7831156287099	-0.531536441801218
0.396	1.21442316131542	-0.171044781152486
0.397	0.234784721702307	1.75737853445183
0.398	0.0388014820167107	2.51874926396222
0.399	0.230267567176753	0.868731924540838
0.4	0.610726302349254	-1.64086604671132
0.401	0.379036755058916	-1.17833723526583
0.402	-0.228572245844749	1.35762175795582
0.403	-0.889347468118442	1.75153564969484
0.404	-1.02124509731833	-0.597340938719231
0.405	-0.011154694318329	-2.42315526264497
0.406	-0.280796369557621	-1.41112907035269
0.407	-1.17533000900447	0.587185440705314
0.408	-1.78051741578199	0.81416396700561
0.409	-1.90259949003387	-1.12648400489814
0.41	-0.567040373046823	-3.02214077618816
0.411	-0.630173838778068	-1.89647166509543
0.412	-0.978319731365312	0.725180150042144
0.413	-1.86947719077191	0.895863776560917
0.414	-1.90887054307085	-1.35440816574517
0.415	-0.29508501789065	-2.69870584057918
0.416	-0.307968408314816	-1.34363892730546
0.417	-0.925076433328458	0.78739629411157
0.418	-1.36339595894211	1.2309145240097
0.419	-1.01634773944475	-0.3755699186291
0.42	0.313860286277587	-2.19482859332213
0.421	0.178613162697461	-1.15858490079351
0.422	-0.111273685082481	1.58984677210565
0.423	-0.270710836821225	2.2699495464095
0.424	0.238268511040127	0.396486525971641
0.425	0.963520041547475	-1.26572972088094
0.426	0.84915649657973	-0.353256979126401
0.427	0.140737809268928	1.79762364228685
0.428	0.176521355161823	2.71468737908564
0.429	0.908335815265578	1.41463845813797
0.43	1.36157757532199	-0.84878321087832
0.431	1.15491552795511	-0.405662818293533
0.432	0.611291747495508	2.24454868620638
0.433	0.526877267101973	3.15829857579869
0.434	1.11628320177515	1.38834418720587
0.435	1.61570733852995	-0.680227540387676
0.436	1.18579420527431	-0.18666046160295
0.437	0.296358418796524	1.80839016753508
0.438	0.191376599121888	2.67132517334802
0.439	0.571420352224936	1.1814018640928
0.44	0.92366314090597	-1.28141749357193
0.441	0.747040732152616	-0.894370150891927
0.442	0.0740058952435639	1.677418469575
0.443	-0.364157217478492	2.29226431699634
0.444	-0.17021208575845	0.155828374309199
0.445	0.533294493977849	-1.81253044829224
0.446	0.290190133469346	-1.02257630597858
0.447	-0.681031454474706	0.984897749359047
0.448	-1.01086135889069	1.46357142052982
0.449	-1.10485149064634	-0.341309798800779
0.45	-0.219015603015473	-2.48272105986741
0.451	-0.239486025718484	-1.62414638615947
0.452	-0.593070158839336	0.998217090665866
0.453	-1.3257248988249	1.32574046973261
0.454	-1.53479752045567	-0.917367889013598
0.455	-0.118026949876729	-2.47759259772629
0.456	-0.172448915406972	-1.31278455692007
0.457	-0.86856419367091	0.782610627176666
0.458	-1.36646095068535	1.23615376301178
0.459	-1.15234883644447	-0.437955370487485
0.46	0.142452079339429	-2.36198832360744
0.461	-0.0108686646253679	-1.37793640640964
0.462	-0.331767661108677	1.3289205372175
0.463	-0.687783974926674	1.90133408003914
0.464	-0.285428164682918	-0.0897298634604294
0.465	0.502669218377425	-1.71897769243573
0.466	0.461125508721534	-0.725034022474964
0.467	-0.28504669926692	1.4245944709822
0.468	-0.330380758438329	2.2064786221778
0.469	0.206916588324526	0.798011885806404
0.47	0.817123348896226	-1.36119698955248
0.471	0.790665264719242	-0.748613534242685
0.472	0.332992788210527	1.94503162520255
0.473	0.171244425648944	2.77804177758358
0.474	0.628557584068631	0.96169564557932
0.475	1.30016049225455	-0.976088223334124
0.476	1.03338322265864	-0.344074058018901
0.477	0.16726765926507	1.70305241544233
0.478	0.120769933653312	2.58507041339021
0.479	0.54402898487377	1.15775328908647
0.48	0.964872135501401	-1.22919472563955
0.481	0.838117029071447	-0.818850356210983
0.482	0.187539551346303	1.78584847420336
0.483	-0.169264143757141	2.51747244424801
0.484	0.248298983524058	0.525447417327409
0.485	0.865917883282791	-1.48320295050848
0.486	0.554943551292188	-0.795928091568182
0.487	-0.369708095313314	1.22631159257778
0.488	-0.605222593717891	1.87652473067571
0.489	-0.553830190967949	0.20291126735246
0.49	0.0940404844316868	-2.05922975121175
0.491	0.13751337457175	-1.38474689143583
0.492	-0.352294541152772	1.24053810405376
0.493	-0.872186568742023	1.72528302659563
0.494	-1.02479590533659	-0.448348699189545
0.495	0.180726817401588	-2.17961359692256
0.496	0.061069826910722	-1.19205605734343
0.497	-0.734016400858556	0.881124400219971
0.498	-1.1643786852808	1.40788703523653
0.499	-1.04102468452898	-0.269339217002199
0.5	0.149130450574602	-2.31569395586619
0.501	-0.0079185078197555	-1.43530603039619
0.502	-0.390720787040817	1.24251744150925
0.503	-0.822678079151833	1.79338337773308
0.504	-0.501553101974422	-0.254815534152135
0.505	0.297774257782108	-1.92049066119668
0.506	0.274014379616661	-0.93082316693906
0.507	-0.49712574577007	1.20072909411198
0.508	-0.653132620702253	1.90645430281252
0.509	-0.263374448377886	0.418134634187411
0.51	0.482037909447345	-1.7012567257692
0.511	0.515953092937476	-1.00774702420515
0.512	0.109270240557673	1.69480217191203
0.513	-0.132824139747592	2.45920715056051
0.514	0.167634597556246	0.587291911270326
0.515	1.00582934684934	-1.27280863353074
0.516	0.849209582753258	-0.537495398639169
0.517	-0.0149683343791481	1.54222012962397
0.518	-0.0576161302365255	2.40531840499686
0.519	0.352170886797584	0.987978956015523
0.52	0.864275496007197	-1.33190817638511
0.521	0.794588080351081	-0.865045624982386
0.522	0.180876777377057	1.76942489489715
0.523	-0.139648565885081	2.55155763347514
0.524	0.362762493768526	0.634328721557914
0.525	0.98033933284302	-1.35948740132291
0.526	0.667731962172444	-0.700175455253211
0.527	-0.224569043715545	1.33742393861744
0.528	-0.413706652586317	2.09052540523225
0.529	-0.181892678994797	0.519832994909847
0.53	0.301847754047021	-1.79365257882171
0.531	0.370541999175395	-1.22455940505095
0.532	-0.194375580396755	1.40563976087053
0.533	-0.584099957001114	2.01546568714719
0.534	-0.586179344712651	-0.0719207004377399
0.535	0.416358612955581	-1.91659914124712
0.536	0.283187849482628	-1.06407530186072
0.537	-0.588063018624079	0.99616053419113
0.538	-0.938238407521329	1.61042567050574
0.539	-0.832614579615247	-0.0307526621055313
0.54	0.223928209912619	-2.17888182806109
0.541	0.0877261213255256	-1.41033484623065
0.542	-0.367086725979738	1.24957102483219
0.543	-0.793718860190581	1.83103536041084
0.544	-0.52806449837917	-0.227884749354006
0.545	0.245434870175488	-1.9598770342218
0.546	0.217593666612594	-1.02055551926352
0.547	-0.579886370091162	1.09399663308327
0.548	-0.800117224295897	1.77919642078565
0.549	-0.490528869759658	0.251179121070547
0.55	0.305472941520246	-1.8778165848477
0.551	0.360080720694119	-1.17037992860358
0.552	-0.0395249308794062	1.52723003387399
0.553	-0.334089703819567	2.25240649354818
0.554	-0.151419903085017	0.340417732943373
0.555	0.792089831592974	-1.48717285030675
0.556	0.696806105812699	-0.701954252869014
0.557	-0.167725266637916	1.39296738812484
0.558	-0.240378307860559	2.23217633912107
0.559	0.135814818404337	0.805625147341687
0.56	0.728454159907227	-1.47221355411468
0.561	0.705133176110459	-0.958075760509373
0.562	0.121840153560769	1.69677059093213
0.563	-0.198869459987046	2.49366132653495
0.564	0.31893242518518	0.608266836795125
0.565	0.97514269254275	-1.35823361889711
0.566	0.684025832054196	-0.695960781809566
0.567	-0.179243359144444	1.35664004681639
0.568	-0.351043630417329	2.16636376972551
0.569	-0.0265426774444503	0.660895333967535
0.57	0.405178158759849	-1.66443253906075
0.571	0.480835680666227	-1.14875784713849
0.572	-0.10796586717951	1.48788300174304
0.573	-0.448283254939266	2.18388463910675
0.574	-0.290309041945615	0.170904510708886
0.575	0.560534448352112	-1.73642361577412
0.576	0.427819390718699	-0.970743989832
0.577	-0.459912520907113	1.08422953062612
0.578	-0.760128807367676	1.77955766901191
0.579	-0.637481249069068	0.188738760759112
0.58	0.304273522465852	-2.02922185464329
0.581	0.217771430429121	-1.35769026587644
0.582	-0.314059010622428	1.29110455631465
0.583	-0.698398868153754	1.92715699608277
0.584	-0.461455708569478	-0.111348998238642
0.585	0.276506856349861	-1.91173433723567
0.586	0.23593432648139	-1.04037257013347
0.587	-0.583430450040012	1.06194702732292
0.588	-0.824953009117784	1.76564730749998
0.589	-0.541923135498681	0.23280754228982
0.59	0.235410720048953	-1.93335318075928
0.591	0.303053064460191	-1.25449131136243
0.592	-0.110166878585118	1.43520425446742
0.593	-0.443925199340145	2.1518330825291
0.594	-0.318866242437859	0.221515562183039
0.595	0.665452583520805	-1.60849212623844
0.596	0.600453093332841	-0.817412977483039
0.597	-0.267055594966317	1.27980859822235
0.598	-0.378173901161715	2.10692416812475
0.599	-0.0349236516921	0.669756235864658
0.6	0.607310019905029	-1.59253019226988
0.601	0.617409293060467	-1.05569988065696
0.602	0.0514979405327653	1.60935544117088
0.603	-0.286148125377605	2.40873314449008
0.604	0.214229664282819	0.532560934321732
0.605	0.912183445889323	-1.41383304571202
0.606	0.652002389491845	-0.742238621662063
0.607	-0.195118411518149	1.32153316032877
0.608	-0.364667857576241	2.16047269840898
0.609	-0.00844523713986685	0.690783950365987
0.61	0.42446419865505	-1.63134940742249
0.611	0.513712110374635	-1.13799611876481
0.612	-0.0784172258900178	1.506366190675
0.613	-0.403196977465681	2.25630403368973
0.614	-0.140153220395077	0.296733515002468
0.615	0.633014654824857	-1.63929894839508
0.616	0.506638071981425	-0.924463844942723
0.617	-0.375999969847707	1.13157673182653
0.618	-0.64966444003239	1.89078506346698
0.619	-0.506525064835879	0.349446214562904
0.62	0.367651534507339	-1.91065571865562
0.621	0.318742668639541	-1.31278430471846
0.622	-0.244981686028723	1.33161242816033
0.623	-0.607874535161557	2.02490217048884
0.624	-0.368816451911546	0.0226547010480481
0.625	0.339450330215656	-1.83362814875234
0.626	0.287973366115833	-1.02744900719252
0.627	-0.544173740957443	1.06568778790547
0.628	-0.789126283894716	1.80813869757597
0.629	-0.498284640115029	0.293315188546669
0.63	0.228511650831771	-1.91803234165275
0.631	0.306813283129994	-1.28777810097423
0.632	-0.126563431117235	1.3947323083016
0.633	-0.488584959433004	2.12579353445038
0.634	-0.371650495387824	0.196821619163408
0.635	0.605994032759549	-1.65640742682824
0.636	0.554472058003919	-0.887646193179013
0.637	-0.319502781400418	1.20563049821519
0.638	-0.459075462092815	2.03637502861577
0.639	-0.14307674959982	0.595656625884192
0.64	0.520487647669157	-1.67136916467298
0.641	0.554454940609342	-1.1362396081979
0.642	-0.00759184247694313	1.53158769831837
0.643	-0.366284591692899	2.33448317808874
0.644	0.110816838201608	0.460948527001452
0.645	0.839533030463654	-1.47847153036307
0.646	0.606303822633273	-0.804932974156503
0.647	-0.233296717095685	1.26506416850933
0.648	-0.411073978473544	2.12080053948098
0.649	-0.0514110600520352	0.670135242775866
0.65	0.396513935897359	-1.64803614730925
0.651	0.505858622912886	-1.16490085462069
0.652	-0.082233769674864	1.48619595422079
0.653	-0.406791188797226	2.26994366525622
0.654	-0.0904405362146225	0.34549257505156
0.655	0.651407739842552	-1.60256265686783
0.656	0.538619943432289	-0.916933592617118
0.657	-0.333959700929067	1.14282190569763
0.658	-0.596605837392235	1.94904110760369
0.659	-0.430755721693993	0.449165043878021
0.66	0.401461550755789	-1.83417921030259
0.661	0.37675974566389	-1.29101772155367
